Orthogroup	Chordata_Vertebrata_Danio_rerio	Chordata_Amphioxiformes_Branchiostoma_lanceolatum
OG0000013	Danio_rerio_sp_O73864_WNT11_DANRE sp|O73864|WNT11_DANRE Protein Wnt-11 OS=Danio rerio OX=7955 GN=wnt11 PE=2 SV=1, Danio_rerio_tr_B8JM95_B8JM95_DANRE tr|B8JM95|B8JM95_DANRE Protein Wnt OS=Danio rerio OX=7955 GN=Slb/Wnt11 PE=3 SV=1, Danio_rerio_tr_Q9I9I2_Q9I9I2_DANRE tr|Q9I9I2|Q9I9I2_DANRE Protein Wnt OS=Danio rerio OX=7955 GN=wnt11r PE=2 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z003_A0A8J9Z003_BRALA tr|A0A8J9Z003|A0A8J9Z003_BRALA Protein Wnt OS=Branchiostoma lanceolatum OX=7740 GN=WNT11 PE=3 SV=1
OG0000013	Danio_rerio_sp_Q92048_WNT2_DANRE sp|Q92048|WNT2_DANRE Protein Wnt-2 OS=Danio rerio OX=7955 GN=wnt2 PE=2 SV=1, Danio_rerio_tr_Q8AY89_Q8AY89_DANRE tr|Q8AY89|Q8AY89_DANRE Protein Wnt OS=Danio rerio OX=7955 GN=wnt2b PE=2 SV=1, Danio_rerio_tr_Q1L130_Q1L130_DANRE tr|Q1L130|Q1L130_DANRE Protein Wnt OS=Danio rerio OX=7955 GN=wnt2bb PE=2 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EX29_A0A8K0EX29_BRALA tr|A0A8K0EX29|A0A8K0EX29_BRALA Protein Wnt OS=Branchiostoma lanceolatum OX=7740 GN=WNT2B PE=3 SV=1
OG0000013	Danio_rerio_tr_Q90YL8_Q90YL8_DANRE tr|Q90YL8|Q90YL8_DANRE Protein Wnt OS=Danio rerio OX=7955 GN=wnt8 PE=3 SV=1, Danio_rerio_sp_P51028_WNT8A_DANRE sp|P51028|WNT8A_DANRE Protein Wnt-8a OS=Danio rerio OX=7955 GN=wnt8a PE=2 SV=2, Danio_rerio_sp_P51029_WNT8B_DANRE sp|P51029|WNT8B_DANRE Protein Wnt-8b OS=Danio rerio OX=7955 GN=wnt8b PE=2 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z3R8_A0A8J9Z3R8_BRALA tr|A0A8J9Z3R8|A0A8J9Z3R8_BRALA Protein Wnt OS=Branchiostoma lanceolatum OX=7740 GN=WNT8A PE=3 SV=1
OG0000013	Danio_rerio_sp_Q801F7_WN10B_DANRE sp|Q801F7|WN10B_DANRE Protein Wnt-10b OS=Danio rerio OX=7955 GN=wnt10b PE=2 SV=1, Danio_rerio_tr_B0V1G8_B0V1G8_DANRE tr|B0V1G8|B0V1G8_DANRE Protein Wnt OS=Danio rerio OX=7955 GN=WNT-10A PE=3 SV=1, Danio_rerio_sp_P43446_WN10A_DANRE sp|P43446|WN10A_DANRE Protein Wnt-10a OS=Danio rerio OX=7955 GN=wnt10a PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z9A2_A0A8J9Z9A2_BRALA tr|A0A8J9Z9A2|A0A8J9Z9A2_BRALA Protein Wnt OS=Branchiostoma lanceolatum OX=7740 GN=WNT10A PE=3 SV=1
OG0000013	Danio_rerio_tr_B6V3E2_B6V3E2_DANRE tr|B6V3E2|B6V3E2_DANRE Protein Wnt OS=Danio rerio OX=7955 GN=wnt9b PE=2 SV=1, Danio_rerio_tr_B6V3E1_B6V3E1_DANRE tr|B6V3E1|B6V3E1_DANRE Protein Wnt OS=Danio rerio OX=7955 GN=zgc_153617 PE=2 SV=1, Danio_rerio_tr_Q0P406_Q0P406_DANRE tr|Q0P406|Q0P406_DANRE Protein Wnt OS=Danio rerio OX=7955 GN=zgc_153617 PE=2 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z7C2_A0A8J9Z7C2_BRALA tr|A0A8J9Z7C2|A0A8J9Z7C2_BRALA Protein Wnt OS=Branchiostoma lanceolatum OX=7740 GN=WNT9A PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z800_A0A8J9Z800_BRALA tr|A0A8J9Z800|A0A8J9Z800_BRALA Protein Wnt OS=Branchiostoma lanceolatum OX=7740 GN=WNT9A PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z750_A0A8J9Z750_BRALA tr|A0A8J9Z750|A0A8J9Z750_BRALA Protein Wnt OS=Branchiostoma lanceolatum OX=7740 GN=WNT9A PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9Z753_A0A8J9Z753_BRALA tr|A0A8J9Z753|A0A8J9Z753_BRALA Protein Wnt OS=Branchiostoma lanceolatum OX=7740 GN=WNT9A PE=3 SV=1
OG0000014	Danio_rerio_tr_E7FBX1_E7FBX1_DANRE tr|E7FBX1|E7FBX1_DANRE ADAMTS-like 3 OS=Danio rerio OX=7955 GN=adamtsl3 PE=4 SV=3	Branchiostoma_lanceolatum_tr_A0A8J9ZIE9_A0A8J9ZIE9_BRALA tr|A0A8J9ZIE9|A0A8J9ZIE9_BRALA ADAMTSL3 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAMTSL3 PE=4 SV=1
OG0000014	Danio_rerio_tr_E7FEJ5_E7FEJ5_DANRE tr|E7FEJ5|E7FEJ5_DANRE A disintegrin and metalloproteinase with thrombospondin motifs 18 isoform X1 OS=Danio rerio OX=7955 GN=adamts18 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0A9T8_A0A8K0A9T8_BRALA tr|A0A8K0A9T8|A0A8K0A9T8_BRALA ADAMTS18 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAMTS18 PE=4 SV=1
OG0000014	Danio_rerio_tr_A0A0R4ISF7_A0A0R4ISF7_DANRE tr|A0A0R4ISF7|A0A0R4ISF7_DANRE A disintegrin and metalloproteinase with thrombospondin motifs 2 isoform X1 OS=Danio rerio OX=7955 GN=adamts2 PE=4 SV=2, Danio_rerio_tr_S5RVW8_S5RVW8_DANRE tr|S5RVW8|S5RVW8_DANRE A disintegrin and metalloproteinase with thrombospondin motifs 3 precursor OS=Danio rerio OX=7955 GN=adamts3 PE=2 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9Z405_A0A8J9Z405_BRALA tr|A0A8J9Z405|A0A8J9Z405_BRALA ADAMTS3 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAMTS3 PE=4 SV=1
OG0000014	Danio_rerio_tr_A0A8M6Z1D0_A0A8M6Z1D0_DANRE tr|A0A8M6Z1D0|A0A8M6Z1D0_DANRE A disintegrin and metalloproteinase with thrombospondin motifs 6 isoform X1 OS=Danio rerio OX=7955 GN=adamts6 PE=4 SV=1, Danio_rerio_tr_A0A8M1NG56_A0A8M1NG56_DANRE tr|A0A8M1NG56|A0A8M1NG56_DANRE A disintegrin and metalloproteinase with thrombospondin motifs 10 isoform X1 OS=Danio rerio OX=7955 GN=si_dkey-45m5.4 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YYJ9_A0A8J9YYJ9_BRALA tr|A0A8J9YYJ9|A0A8J9YYJ9_BRALA ADAMTS6 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAMTS6 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YZ42_A0A8J9YZ42_BRALA tr|A0A8J9YZ42|A0A8J9YZ42_BRALA ADAMTS6 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAMTS6 PE=4 SV=1
OG0000014	Danio_rerio_tr_F1R8A1_F1R8A1_DANRE tr|F1R8A1|F1R8A1_DANRE A disintegrin and metalloproteinase with thrombospondin motifs 12 OS=Danio rerio OX=7955 GN=adamts12 PE=4 SV=2	Branchiostoma_lanceolatum_tr_A0A8S4MNF9_A0A8S4MNF9_BRALA tr|A0A8S4MNF9|A0A8S4MNF9_BRALA ADAMTS7 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAMTS7 PE=4 SV=1
OG0000014	Danio_rerio_tr_Q503V4_Q503V4_DANRE tr|Q503V4|Q503V4_DANRE Papilin b_ proteoglycan-like sulfated glycoprotein OS=Danio rerio OX=7955 GN=wu_fi31b03 PE=2 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZV65_A0A8J9ZV65_BRALA tr|A0A8J9ZV65|A0A8J9ZV65_BRALA PAPLN protein OS=Branchiostoma lanceolatum OX=7740 GN=PAPLN PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZTH0_A0A8J9ZTH0_BRALA tr|A0A8J9ZTH0|A0A8J9ZTH0_BRALA PAPLN protein OS=Branchiostoma lanceolatum OX=7740 GN=PAPLN PE=4 SV=1
OG0000014	Danio_rerio_tr_G3G3K0_G3G3K0_DANRE tr|G3G3K0|G3G3K0_DANRE A disintegrin and metalloproteinase with thrombospondin motifs 9 OS=Danio rerio OX=7955 GN=adamts9 PE=2 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZYD7_A0A8J9ZYD7_BRALA tr|A0A8J9ZYD7|A0A8J9ZYD7_BRALA ADAMTS9 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAMTS9 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0A0L5_A0A8K0A0L5_BRALA tr|A0A8K0A0L5|A0A8K0A0L5_BRALA ADAMTS9 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAMTS9 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZX65_A0A8J9ZX65_BRALA tr|A0A8J9ZX65|A0A8J9ZX65_BRALA ADAMTS9 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAMTS9 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZYM3_A0A8J9ZYM3_BRALA tr|A0A8J9ZYM3|A0A8J9ZYM3_BRALA ADAMTS9 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAMTS9 PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZVX1_A0A8J9ZVX1_BRALA tr|A0A8J9ZVX1|A0A8J9ZVX1_BRALA ADAMTS9 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAMTS9 PE=4 SV=1
OG0000014	Danio_rerio_tr_G3G3J8_G3G3J8_DANRE tr|G3G3J8|G3G3J8_DANRE A disintegrin and metalloproteinase with thrombospondin motifs 5 precursor OS=Danio rerio OX=7955 GN=adamts5 PE=2 SV=1, Danio_rerio_tr_X1WDJ8_X1WDJ8_DANRE tr|X1WDJ8|X1WDJ8_DANRE A disintegrin and metalloproteinase with thrombospondin motifs 15-like OS=Danio rerio OX=7955 GN=LOC100002059 PE=4 SV=1, Danio_rerio_tr_A2BIA3_A2BIA3_DANRE tr|A2BIA3|A2BIA3_DANRE A disintegrin and metalloproteinase with thrombospondin motifs 15 precursor OS=Danio rerio OX=7955 GN=adamts15 PE=4 SV=1, Danio_rerio_tr_E7EYL5_E7EYL5_DANRE tr|E7EYL5|E7EYL5_DANRE A disintegrin and metalloproteinase with thrombospondin motifs 8 OS=Danio rerio OX=7955 GN=LOC100001991 PE=4 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZCI5_A0A8J9ZCI5_BRALA tr|A0A8J9ZCI5|A0A8J9ZCI5_BRALA ADAMTS15 protein OS=Branchiostoma lanceolatum OX=7740 GN=ADAMTS15 PE=4 SV=1
OG0000016	Danio_rerio_tr_A0A8M9Q3Z2_A0A8M9Q3Z2_DANRE tr|A0A8M9Q3Z2|A0A8M9Q3Z2_DANRE Matrix metallopeptidase 11a OS=Danio rerio OX=7955 GN=mmp11a PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YPM7_A0A8J9YPM7_BRALA tr|A0A8J9YPM7|A0A8J9YPM7_BRALA MMP16 protein OS=Branchiostoma lanceolatum OX=7740 GN=MMP16 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0E6T1_A0A8K0E6T1_BRALA tr|A0A8K0E6T1|A0A8K0E6T1_BRALA MMP24 protein OS=Branchiostoma lanceolatum OX=7740 GN=MMP24 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VW42_A0A8J9VW42_BRALA tr|A0A8J9VW42|A0A8J9VW42_BRALA MMP24 protein OS=Branchiostoma lanceolatum OX=7740 GN=MMP24 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VFS6_A0A8J9VFS6_BRALA tr|A0A8J9VFS6|A0A8J9VFS6_BRALA MMP24 protein OS=Branchiostoma lanceolatum OX=7740 GN=MMP24 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VBF5_A0A8J9VBF5_BRALA tr|A0A8J9VBF5|A0A8J9VBF5_BRALA MMP24 protein OS=Branchiostoma lanceolatum OX=7740 GN=MMP24 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EAV4_A0A8K0EAV4_BRALA tr|A0A8K0EAV4|A0A8K0EAV4_BRALA MMP14 protein OS=Branchiostoma lanceolatum OX=7740 GN=MMP14 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YMB7_A0A8J9YMB7_BRALA tr|A0A8J9YMB7|A0A8J9YMB7_BRALA MMP16 protein OS=Branchiostoma lanceolatum OX=7740 GN=MMP16 PE=3 SV=1
OG0000016	Danio_rerio_tr_Q7T2J2_Q7T2J2_DANRE tr|Q7T2J2|Q7T2J2_DANRE Matrix metalloproteinase 14 _Membrane-inserted_ alpha OS=Danio rerio OX=7955 GN=wu_fb72b09 PE=2 SV=1, Danio_rerio_tr_Q7T2J1_Q7T2J1_DANRE tr|Q7T2J1|Q7T2J1_DANRE Matrix metalloproteinase-14 precursor OS=Danio rerio OX=7955 GN=MT-MMPbeta PE=2 SV=1, Danio_rerio_tr_B0R0I1_B0R0I1_DANRE tr|B0R0I1|B0R0I1_DANRE Matrix metallopeptidase 14b _membrane-inserted_ OS=Danio rerio OX=7955 GN=MT-MMPbeta PE=1 SV=1, Danio_rerio_tr_E9QIX9_E9QIX9_DANRE tr|E9QIX9|E9QIX9_DANRE Matrix metallopeptidase 24 OS=Danio rerio OX=7955 GN=mmp24 PE=3 SV=1, Danio_rerio_tr_F1R8N4_F1R8N4_DANRE tr|F1R8N4|F1R8N4_DANRE Matrix metallopeptidase 16b _membrane-inserted_ OS=Danio rerio OX=7955 GN=mmp16b PE=3 SV=1, Danio_rerio_tr_E7FFQ4_E7FFQ4_DANRE tr|E7FFQ4|E7FFQ4_DANRE Matrix metallopeptidase 15a OS=Danio rerio OX=7955 GN=mmp15a PE=3 SV=1, Danio_rerio_tr_A0A0R4IB00_A0A0R4IB00_DANRE tr|A0A0R4IB00|A0A0R4IB00_DANRE Matrix metallopeptidase 17b OS=Danio rerio OX=7955 GN=mmp17b PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9V8Y9_A0A8J9V8Y9_BRALA tr|A0A8J9V8Y9|A0A8J9V8Y9_BRALA MMP24 protein OS=Branchiostoma lanceolatum OX=7740 GN=MMP24 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9VUB2_A0A8J9VUB2_BRALA tr|A0A8J9VUB2|A0A8J9VUB2_BRALA MMP24 protein OS=Branchiostoma lanceolatum OX=7740 GN=MMP24 PE=3 SV=1
OG0000017	Danio_rerio_tr_Q8AYE3_Q8AYE3_DANRE tr|Q8AYE3|Q8AYE3_DANRE Antithrombin OS=Danio rerio OX=7955 GN=wu_fb18f10 PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0EZS5_A0A8K0EZS5_BRALA tr|A0A8K0EZS5|A0A8K0EZS5_BRALA SERPINB2 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB2 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ADT3_A0A8K0ADT3_BRALA tr|A0A8K0ADT3|A0A8K0ADT3_BRALA SERPINC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINC1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AH49_A0A8K0AH49_BRALA tr|A0A8K0AH49|A0A8K0AH49_BRALA SERPINC1 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINC1 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AD85_A0A8K0AD85_BRALA tr|A0A8K0AD85|A0A8K0AD85_BRALA SERPINB3 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB3 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9YZD2_A0A8J9YZD2_BRALA tr|A0A8J9YZD2|A0A8J9YZD2_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0EDM4_A0A8K0EDM4_BRALA tr|A0A8K0EDM4|A0A8K0EDM4_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1
OG0000017	Danio_rerio_tr_Q5RIK7_Q5RIK7_DANRE tr|Q5RIK7|Q5RIK7_DANRE Serpin peptidase inhibitor_ clade B _ovalbumin__ member 1_-like 2 OS=Danio rerio OX=7955 GN=zgc_56075 PE=2 SV=1, Danio_rerio_tr_Q6DG30_Q6DG30_DANRE tr|Q6DG30|Q6DG30_DANRE Serpin peptidase inhibitor_ clade B _Ovalbumin__ member 1 OS=Danio rerio OX=7955 GN=si_dkey-177p2.12 PE=1 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0AAU8_A0A8K0AAU8_BRALA tr|A0A8K0AAU8|A0A8K0AAU8_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ABC2_A0A8K0ABC2_BRALA tr|A0A8K0ABC2|A0A8K0ABC2_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0ACF9_A0A8K0ACF9_BRALA tr|A0A8K0ACF9|A0A8K0ACF9_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AA52_A0A8K0AA52_BRALA tr|A0A8K0AA52|A0A8K0AA52_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AB89_A0A8K0AB89_BRALA tr|A0A8K0AB89|A0A8K0AB89_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8K0AGB6_A0A8K0AGB6_BRALA tr|A0A8K0AGB6|A0A8K0AGB6_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9WDW5_A0A8J9WDW5_BRALA tr|A0A8J9WDW5|A0A8J9WDW5_BRALA SERPINB10 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB10 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MMR4_A0A8S4MMR4_BRALA tr|A0A8S4MMR4|A0A8S4MMR4_BRALA SERPINB2 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB2 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MLS5_A0A8S4MLS5_BRALA tr|A0A8S4MLS5|A0A8S4MLS5_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MLX6_A0A8S4MLX6_BRALA tr|A0A8S4MLX6|A0A8S4MLX6_BRALA SERPINB9 protein OS=Branchiostoma lanceolatum OX=7740 GN=SERPINB9 PE=3 SV=1
OG0000017	Danio_rerio_tr_A4IG87_A4IG87_DANRE tr|A4IG87|A4IG87_DANRE Protein Z-dependent protease inhibitor precursor OS=Danio rerio OX=7955 GN=si_dkey-85n7.5 PE=2 SV=1, Danio_rerio_tr_Q8JH29_Q8JH29_DANRE tr|Q8JH29|Q8JH29_DANRE Angiotensinogen OS=Danio rerio OX=7955 GN=wu_fb62f06 PE=2 SV=1, Danio_rerio_tr_Q5SPJ4_Q5SPJ4_DANRE tr|Q5SPJ4|Q5SPJ4_DANRE Serine _Or cysteine_ proteinase inhibitor_ clade A _Alpha-1 antiproteinase_ antitrypsin__ member 1 OS=Danio rerio OX=7955 GN=wu_fb61c07 PE=1 SV=1, Danio_rerio_tr_F8W5C3_F8W5C3_DANRE tr|F8W5C3|F8W5C3_DANRE Serpin peptidase inhibitor_ clade A _Alpha-1 antiproteinase_ antitrypsin__ member 7 precursor OS=Danio rerio OX=7955 GN=zgc_103617 PE=1 SV=1, Danio_rerio_tr_B0V3R7_B0V3R7_DANRE tr|B0V3R7|B0V3R7_DANRE Heparin cofactor 2 isoform X1 OS=Danio rerio OX=7955 GN=HCII PE=3 SV=1, Danio_rerio_tr_Q8AYE2_Q8AYE2_DANRE tr|Q8AYE2|Q8AYE2_DANRE Heparin cofactor 2 precursor OS=Danio rerio OX=7955 GN=HCII PE=2 SV=1, Danio_rerio_tr_B0V2R7_B0V2R7_DANRE tr|B0V2R7|B0V2R7_DANRE Plasma protease C1 inhibitor precursor OS=Danio rerio OX=7955 GN=C1IN PE=1 SV=1, Danio_rerio_tr_A1A5Y8_A1A5Y8_DANRE tr|A1A5Y8|A1A5Y8_DANRE Alpha-2-antiplasmin precursor OS=Danio rerio OX=7955 GN=zgc_158410 PE=2 SV=1, Danio_rerio_tr_F6NQ58_F6NQ58_DANRE tr|F6NQ58|F6NQ58_DANRE Alpha-2-antiplasmin OS=Danio rerio OX=7955 GN=serpinf2a PE=3 SV=1	Branchiostoma_lanceolatum_tr_A0A8K0ABP8_A0A8K0ABP8_BRALA tr|A0A8K0ABP8|A0A8K0ABP8_BRALA HGF protein OS=Branchiostoma lanceolatum OX=7740 GN=HGF PE=4 SV=1
OG0000018	Danio_rerio_tr_F1QJK9_F1QJK9_DANRE tr|F1QJK9|F1QJK9_DANRE Lysyl oxidase homolog OS=Danio rerio OX=7955 GN=loxl4 PE=3 SV=2, Danio_rerio_sp_F1RD85_LOX3A_DANRE sp|F1RD85|LOX3A_DANRE Lysyl oxidase homolog 3A OS=Danio rerio OX=7955 GN=loxl3a PE=2 SV=1, Danio_rerio_sp_B8A4W9_LOX3B_DANRE sp|B8A4W9|LOX3B_DANRE Lysyl oxidase homolog 3B OS=Danio rerio OX=7955 GN=loxl3b PE=2 SV=1, Danio_rerio_sp_F1QQC3_LOL2A_DANRE sp|F1QQC3|LOL2A_DANRE Lysyl oxidase homolog 2A OS=Danio rerio OX=7955 GN=loxl2a PE=2 SV=1, Danio_rerio_sp_A1L1V4_LOL2B_DANRE sp|A1L1V4|LOL2B_DANRE Lysyl oxidase homolog 2B OS=Danio rerio OX=7955 GN=loxl2b PE=2 SV=1	Branchiostoma_lanceolatum_tr_A0A8S4MM45_A0A8S4MM45_BRALA tr|A0A8S4MM45|A0A8S4MM45_BRALA LOXL3 protein OS=Branchiostoma lanceolatum OX=7740 GN=LOXL3 PE=3 SV=1
OG0000018	Danio_rerio_tr_Q2PS19_Q2PS19_DANRE tr|Q2PS19|Q2PS19_DANRE Lysyl oxidase homolog OS=Danio rerio OX=7955 GN=si_ch211-238c15.1 PE=2 SV=1, Danio_rerio_tr_Q6NYT8_Q6NYT8_DANRE tr|Q6NYT8|Q6NYT8_DANRE Lysyl oxidase homolog OS=Danio rerio OX=7955 GN=zgc_77447 PE=2 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9ZNU3_A0A8J9ZNU3_BRALA tr|A0A8J9ZNU3|A0A8J9ZNU3_BRALA LOX protein OS=Branchiostoma lanceolatum OX=7740 GN=LOX PE=4 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MMK0_A0A8S4MMK0_BRALA tr|A0A8S4MMK0|A0A8S4MMK0_BRALA LOX protein OS=Branchiostoma lanceolatum OX=7740 GN=LOX PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8S4MN11_A0A8S4MN11_BRALA tr|A0A8S4MN11|A0A8S4MN11_BRALA LOX protein OS=Branchiostoma lanceolatum OX=7740 GN=LOX PE=3 SV=1, Branchiostoma_lanceolatum_tr_A0A8J9ZQE5_A0A8J9ZQE5_BRALA tr|A0A8J9ZQE5|A0A8J9ZQE5_BRALA LOXL1 protein OS=Branchiostoma lanceolatum OX=7740 GN=LOXL1 PE=4 SV=1
OG0000019	Danio_rerio_tr_Q68IN2_Q68IN2_DANRE tr|Q68IN2|Q68IN2_DANRE Growth/differentiation factor 8 OS=Danio rerio OX=7955 GN=gdf8l PE=2 SV=1, Danio_rerio_sp_O42222_GDF8_DANRE sp|O42222|GDF8_DANRE Growth/differentiation factor 8 OS=Danio rerio OX=7955 GN=mstnb PE=2 SV=2, Danio_rerio_tr_Q8JFP9_Q8JFP9_DANRE tr|Q8JFP9|Q8JFP9_DANRE Gdf11-like OS=Danio rerio OX=7955 GN=gdf11 PE=2 SV=2	Branchiostoma_lanceolatum_tr_A0A8J9W789_A0A8J9W789_BRALA tr|A0A8J9W789|A0A8J9W789_BRALA GDF11 protein OS=Branchiostoma lanceolatum OX=7740 GN=GDF11 PE=3 SV=1
OG0000019	Danio_rerio_tr_A1L1T8_A1L1T8_DANRE tr|A1L1T8|A1L1T8_DANRE Inhibin beta A chain precursor OS=Danio rerio OX=7955 GN=inhbal PE=2 SV=1, Danio_rerio_tr_Q8QGE3_Q8QGE3_DANRE tr|Q8QGE3|Q8QGE3_DANRE Activin beta A subunit OS=Danio rerio OX=7955 GN=wu_fk40h12 PE=2 SV=1, Danio_rerio_tr_Q90261_Q90261_DANRE tr|Q90261|Q90261_DANRE Inhibin beta B chain OS=Danio rerio OX=7955 GN=ZactbetaB PE=2 SV=1, Danio_rerio_tr_B0S7E0_B0S7E0_DANRE tr|B0S7E0|B0S7E0_DANRE Inhibin beta B chain OS=Danio rerio OX=7955 GN=actbb PE=2 SV=1	Branchiostoma_lanceolatum_tr_A0A8J9YQV8_A0A8J9YQV8_BRALA tr|A0A8J9YQV8|A0A8J9YQV8_BRALA INHBB protein OS=Branchiostoma lanceolatum OX=7740 GN=INHBB PE=3 SV=1
