HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N23.HOG0000610	OG0000046	n78												Exaiptasia_diaphana_XP_020912718.1 XP_020912718.1 uncharacterized protein LOC110250460 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028518395.1 XP_028518395.1 uncharacterized protein LOC114576277 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028518385.1 XP_028518385.1 sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513993.1 XP_028513993.1 uncharacterized protein LOC110236104 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513613.1 XP_028513613.1 uncharacterized protein LOC114574644 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028515836.1 XP_028515836.1 location of vulva defective 1-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028515824.1 XP_028515824.1 uncharacterized protein LOC114575341 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020904355.1 XP_020904355.1 uncharacterized protein LOC110242680 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020908577.2 XP_020908577.2 uncharacterized protein LOC110246565 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020907077.1 XP_020907077.1 uncharacterized protein LOC110245158 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020907058.1 XP_020907058.1 uncharacterized protein LOC110245145 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516701.1 XP_028516701.1 uncharacterized protein LOC114575626 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020908602.2 XP_020908602.2 uncharacterized protein LOC110246589 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020908595.1 XP_020908595.1 uncharacterized protein LOC110246580 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020912293.1 XP_020912293.1 uncharacterized protein LOC110250038 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020907076.1 XP_020907076.1 uncharacterized protein LOC110245157 isoform X3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020907074.1 XP_020907074.1 uncharacterized protein LOC110245157 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020907075.1 XP_020907075.1 uncharacterized protein LOC110245157 isoform X2 [Exaiptasia diaphana]																				
N23.HOG0000611	OG0000046	n96												Exaiptasia_diaphana_XP_020898000.1 XP_020898000.1 uncharacterized protein LOC110236758 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020912425.2 XP_020912425.2 uncharacterized protein LOC110250162 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t002698002.1 NV2t002698002.1, Nematostella_vectensis_NV2t002698001.1 NV2t002698001.1, Nematostella_vectensis_NV2t002696001.1 NV2t002696001.1, Nematostella_vectensis_NV2t025688001.1 NV2t025688001.1, Nematostella_vectensis_NV2t004753001.1 NV2t004753001.1																			
N23.HOG0000612	OG0000046	n102												Exaiptasia_diaphana_XP_028518016.1 XP_028518016.1 uncharacterized protein LOC110249224 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t012033003.1 NV2t012033003.1, Nematostella_vectensis_NV2t012033004.1 NV2t012033004.1, Nematostella_vectensis_NV2t012033005.1 NV2t012033005.1, Nematostella_vectensis_NV2t012036001.1 NV2t012036001.1																			
N23.HOG0000613	OG0000046	n107													Nematostella_vectensis_NV2t001129001.1 NV2t001129001.1, Nematostella_vectensis_NV2t000399001.1 NV2t000399001.1																			
N23.HOG0000614	OG0000047	n41												Exaiptasia_diaphana_XP_020915822.1 XP_020915822.1 ferric-chelate reductase 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020915824.1 XP_020915824.1 ferric-chelate reductase 1 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020915825.1 XP_020915825.1 ferric-chelate reductase 1 isoform X3 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t000021003.1 NV2t000021003.1, Nematostella_vectensis_NV2t000021001.1 NV2t000021001.1, Nematostella_vectensis_NV2t000021002.1 NV2t000021002.1, Nematostella_vectensis_NV2t000027001.1 NV2t000027001.1																			
N23.HOG0000615	OG0000049	n14												Exaiptasia_diaphana_XP_028518799.1 XP_028518799.1 plexin-A1 [Exaiptasia diaphana]																				
N23.HOG0000616	OG0000051	n39												Exaiptasia_diaphana_XP_028515912.1 XP_028515912.1 VWFA and cache domain-containing protein 1-like [Exaiptasia diaphana]	Nematostella_vectensis_NV2t001994001.1 NV2t001994001.1																			
N23.HOG0000617	OG0000051	n43													Nematostella_vectensis_NV2t000628001.1 NV2t000628001.1																			
N23.HOG0000618	OG0000051	n51												Exaiptasia_diaphana_XP_020899021.2 XP_020899021.2 LOW QUALITY PROTEIN_ VWFA and cache domain-containing protein 1-like [Exaiptasia diaphana]	Nematostella_vectensis_NV2t000903001.1 NV2t000903001.1, Nematostella_vectensis_NV2t000907002.1 NV2t000907002.1, Nematostella_vectensis_NV2t000903002.1 NV2t000903002.1, Nematostella_vectensis_NV2t000907001.1 NV2t000907001.1, Nematostella_vectensis_NV2t000903003.1 NV2t000903003.1																			
N23.HOG0000619	OG0000051	n60												Exaiptasia_diaphana_XP_028513623.1 XP_028513623.1 voltage-dependent calcium channel subunit alpha-2_delta-3 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t016117001.1 NV2t016117001.1, Nematostella_vectensis_NV2t016117002.1 NV2t016117002.1																			
N23.HOG0000620	OG0000051	n72													Nematostella_vectensis_NV2t003042004.1 NV2t003042004.1																			
N23.HOG0000621	OG0000052	n1												Exaiptasia_diaphana_XP_028517080.1 XP_028517080.1 receptor-type tyrosine-protein phosphatase U-like [Exaiptasia diaphana]	Nematostella_vectensis_NV2t014486001.1 NV2t014486001.1, Nematostella_vectensis_NV2t014492001.1 NV2t014492001.1																			
N23.HOG0000622	OG0000052	n83													Nematostella_vectensis_NV2t014974003.1 NV2t014974003.1																			
N23.HOG0000623	OG0000053	n8												Exaiptasia_diaphana_XP_020910451.1 XP_020910451.1 malignant fibrous histiocytoma-amplified sequence 1 homolog isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020910452.1 XP_020910452.1 malignant fibrous histiocytoma-amplified sequence 1 homolog isoform X2 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t012441001.1 NV2t012441001.1																			
N23.HOG0000624	OG0000054	n4												Exaiptasia_diaphana_XP_020910667.1 XP_020910667.1 erbin [Exaiptasia diaphana]	Nematostella_vectensis_NV2t000638001.1 NV2t000638001.1																			
N23.HOG0000625	OG0000054	n31												Exaiptasia_diaphana_XP_028513465.1 XP_028513465.1 protein scribble homolog [Exaiptasia diaphana]	Nematostella_vectensis_NV2t005524014.1 NV2t005524014.1, Nematostella_vectensis_NV2t005524013.1 NV2t005524013.1, Nematostella_vectensis_NV2t005524012.1 NV2t005524012.1																			
N23.HOG0000626	OG0000056	n1												Exaiptasia_diaphana_XP_020900175.1 XP_020900175.1 E3 ubiquitin-protein ligase TRIM9 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t021066001.1 NV2t021066001.1, Nematostella_vectensis_NV2t021065001.1 NV2t021065001.1																			
N23.HOG0000627	OG0000056	n70												Exaiptasia_diaphana_XP_020900170.1 XP_020900170.1 tripartite motif-containing protein 67 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t020283001.1 NV2t020283001.1																			
N23.HOG0000628	OG0000058	n13												Exaiptasia_diaphana_XP_020913733.1 XP_020913733.1 uncharacterized protein LOC110251370 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t017022001.1 NV2t017022001.1																			
N23.HOG0000629	OG0000058	n20												Exaiptasia_diaphana_XP_020916045.1 XP_020916045.1 cubilin [Exaiptasia diaphana]	Nematostella_vectensis_NV2t023484001.1 NV2t023484001.1																			
N23.HOG0000630	OG0000058	n39													Nematostella_vectensis_NV2t009815001.1 NV2t009815001.1																			
N23.HOG0000631	OG0000058	n50												Exaiptasia_diaphana_XP_028514138.1 XP_028514138.1 uncharacterized protein LOC110236629 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t023295002.1 NV2t023295002.1, Nematostella_vectensis_NV2t023295001.1 NV2t023295001.1, Nematostella_vectensis_NV2t022985001.1 NV2t022985001.1																			
N23.HOG0000632	OG0000058	n53												Exaiptasia_diaphana_XP_028517068.1 XP_028517068.1 uncharacterized protein LOC114575757 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t023818001.1 NV2t023818001.1, Nematostella_vectensis_NV2t023715001.1 NV2t023715001.1																			
N23.HOG0000633	OG0000058	n64													Nematostella_vectensis_NV2t023644001.1 NV2t023644001.1, Nematostella_vectensis_NV2t013964001.1 NV2t013964001.1																			
N23.HOG0000634	OG0000058	n76												Exaiptasia_diaphana_XP_020912923.2 XP_020912923.2 MAM and LDL-receptor class A domain-containing protein 1 [Exaiptasia diaphana]																				
N23.HOG0000635	OG0000059	n6												Exaiptasia_diaphana_XP_028516633.1 XP_028516633.1 signal peptide_ CUB and EGF-like domain-containing protein 1 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020906968.1 XP_020906968.1 signal peptide_ CUB and EGF-like domain-containing protein 1 isoform X1 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t018056001.1 NV2t018056001.1, Nematostella_vectensis_NV2t018054001.1 NV2t018054001.1																			
N23.HOG0000636	OG0000059	n12												Exaiptasia_diaphana_XP_020898886.1 XP_020898886.1 uncharacterized protein LOC110237624 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t013183002.1 NV2t013183002.1, Nematostella_vectensis_NV2t013183001.1 NV2t013183001.1, Nematostella_vectensis_NV2t021120001.1 NV2t021120001.1																			
N23.HOG0000637	OG0000061	n22												Exaiptasia_diaphana_XP_020893258.1 XP_020893258.1 copine-3 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020893259.1 XP_020893259.1 copine-3 isoform X2 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t004625001.1 NV2t004625001.1																			
N23.HOG0000638	OG0000061	n25												Exaiptasia_diaphana_XP_020906480.1 XP_020906480.1 copine-3 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020906472.1 XP_020906472.1 copine-3 isoform X1 [Exaiptasia diaphana]																				
N23.HOG0000639	OG0000061	n39												Exaiptasia_diaphana_XP_020897999.1 XP_020897999.1 copine-5 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t000137001.1 NV2t000137001.1, Nematostella_vectensis_NV2t000137003.1 NV2t000137003.1, Nematostella_vectensis_NV2t000137002.1 NV2t000137002.1																			
N23.HOG0000640	OG0000062	n3												Exaiptasia_diaphana_XP_028518542.1 XP_028518542.1 fibropellin-1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028518545.1 XP_028518545.1 fibropellin-1 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028518546.1 XP_028518546.1 fibropellin-1 isoform X3 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t020618001.1 NV2t020618001.1																			
N23.HOG0000641	OG0000062	n17													Nematostella_vectensis_NV2t009243001.1 NV2t009243001.1																			
N23.HOG0000642	OG0000062	n32												Exaiptasia_diaphana_XP_020913031.1 XP_020913031.1 delta-like protein 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020912993.1 XP_020912993.1 delta-like protein 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020913024.1 XP_020913024.1 delta-like protein 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020913016.1 XP_020913016.1 delta-like protein 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020913008.1 XP_020913008.1 delta-like protein 1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020913041.1 XP_020913041.1 delta-like protein 1 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020913000.1 XP_020913000.1 delta-like protein 1 isoform X1 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t020616011.1 NV2t020616011.1, Nematostella_vectensis_NV2t020616009.1 NV2t020616009.1, Nematostella_vectensis_NV2t020616013.1 NV2t020616013.1, Nematostella_vectensis_NV2t020616012.1 NV2t020616012.1, Nematostella_vectensis_NV2t020616010.1 NV2t020616010.1, Nematostella_vectensis_NV2t020616014.1 NV2t020616014.1, Nematostella_vectensis_NV2t020616016.1 NV2t020616016.1, Nematostella_vectensis_NV2t020616015.1 NV2t020616015.1, Nematostella_vectensis_NV2t020616006.1 NV2t020616006.1, Nematostella_vectensis_NV2t020616007.1 NV2t020616007.1, Nematostella_vectensis_NV2t020616004.1 NV2t020616004.1, Nematostella_vectensis_NV2t020616001.1 NV2t020616001.1, Nematostella_vectensis_NV2t020616005.1 NV2t020616005.1, Nematostella_vectensis_NV2t020616002.1 NV2t020616002.1, Nematostella_vectensis_NV2t020616008.1 NV2t020616008.1, Nematostella_vectensis_NV2t020616003.1 NV2t020616003.1																			
N23.HOG0000643	OG0000062	n62												Exaiptasia_diaphana_XP_020905637.1 XP_020905637.1 protein jagged-1 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516261.1 XP_028516261.1 protein jagged-1 isoform X2 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t019817003.1 NV2t019817003.1, Nematostella_vectensis_NV2t019817001.1 NV2t019817001.1, Nematostella_vectensis_NV2t019817002.1 NV2t019817002.1																			
N23.HOG0000644	OG0000063	n6												Exaiptasia_diaphana_XP_020907250.1 XP_020907250.1 tiggy-winkle hedgehog protein isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020907251.1 XP_020907251.1 tiggy-winkle hedgehog protein isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020907252.1 XP_020907252.1 tiggy-winkle hedgehog protein isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020907253.1 XP_020907253.1 tiggy-winkle hedgehog protein isoform X2 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t000128002.1 NV2t000128002.1, Nematostella_vectensis_NV2t000128001.1 NV2t000128001.1, Nematostella_vectensis_NV2t000128004.1 NV2t000128004.1, Nematostella_vectensis_NV2t000128003.1 NV2t000128003.1																			
N23.HOG0000645	OG0000063	n15												Exaiptasia_diaphana_XP_020892909.1 XP_020892909.1 tiggy-winkle hedgehog protein [Exaiptasia diaphana]	Nematostella_vectensis_NV2t010760002.1 NV2t010760002.1, Nematostella_vectensis_NV2t010760001.1 NV2t010760001.1																			
N23.HOG0000646	OG0000063	n51												Exaiptasia_diaphana_XP_020906055.1 XP_020906055.1 uncharacterized protein LOC110244198 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020906054.1 XP_020906054.1 uncharacterized protein LOC110244198 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516378.1 XP_028516378.1 uncharacterized protein LOC110244191 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t006480001.1 NV2t006480001.1																			
N23.HOG0000647	OG0000063	n55												Exaiptasia_diaphana_XP_020914354.1 XP_020914354.1 indian hedgehog protein [Exaiptasia diaphana]	Nematostella_vectensis_NV2t023188001.1 NV2t023188001.1																			
N23.HOG0000648	OG0000064	n19													Nematostella_vectensis_NV2t022930001.1 NV2t022930001.1																			
N23.HOG0000649	OG0000064	n44												Exaiptasia_diaphana_XP_028514695.1 XP_028514695.1 fibrillin-2-like [Exaiptasia diaphana]	Nematostella_vectensis_NV2t022931001.1 NV2t022931001.1																			
N23.HOG0000650	OG0000065	n20													Nematostella_vectensis_NV2t022015001.1 NV2t022015001.1																			
N23.HOG0000651	OG0000065	n40												Exaiptasia_diaphana_XP_020907972.1 XP_020907972.1 glypican-6 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t022018001.1 NV2t022018001.1																			
N23.HOG0000652	OG0000065	n49												Exaiptasia_diaphana_XP_020907976.1 XP_020907976.1 glypican-6 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020907975.1 XP_020907975.1 glypican-6 [Exaiptasia diaphana]																				
N23.HOG0000653	OG0000067	n1												Exaiptasia_diaphana_XP_028517411.1 XP_028517411.1 uncharacterized protein LOC110247375 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028514929.1 XP_028514929.1 uncharacterized protein LOC110239357 [Exaiptasia diaphana]																				
N23.HOG0000654	OG0000067	n33												Exaiptasia_diaphana_XP_020905908.2 XP_020905908.2 uncharacterized protein LOC110244086 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t017466001.1 NV2t017466001.1																			
N23.HOG0000655	OG0000067	n37												Exaiptasia_diaphana_XP_020915651.1 XP_020915651.1 uncharacterized protein LOC110253119_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028518088.1 XP_028518088.1 uncharacterized protein LOC110249357 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020909475.1 XP_020909475.1 uncharacterized protein LOC110247386 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905912.1 XP_020905912.1 uncharacterized protein LOC110244090 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516343.1 XP_028516343.1 uncharacterized protein LOC110244090 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t017536001.1 NV2t017536001.1, Nematostella_vectensis_NV2t014474001.1 NV2t014474001.1																			
N23.HOG0000656	OG0000067	n49												Exaiptasia_diaphana_XP_020915774.2 XP_020915774.2 uncharacterized protein LOC110253236 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t001332001.1 NV2t001332001.1, Nematostella_vectensis_NV2t001329001.1 NV2t001329001.1																			
N23.HOG0000657	OG0000067	n51												Exaiptasia_diaphana_XP_028513713.1 XP_028513713.1 uncharacterized protein LOC110234902 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t001325001.1 NV2t001325001.1																			
N23.HOG0000658	OG0000067	n54												Exaiptasia_diaphana_XP_028519187.1 XP_028519187.1 disintegrin and metalloproteinase domain-containing protein 9-like [Exaiptasia diaphana]																				
N23.HOG0000659	OG0000067	n55												Exaiptasia_diaphana_XP_028517091.1 XP_028517091.1 A disintegrin and metalloproteinase with thrombospondin motifs 10-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028517406.1 XP_028517406.1 disintegrin and metalloproteinase domain-containing protein 8_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028514905.1 XP_028514905.1 zinc metalloproteinase-disintegrin-like atragin_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028514988.1 XP_028514988.1 zinc metalloproteinase-disintegrin-like atragin_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516341.1 XP_028516341.1 zinc metalloproteinase-disintegrin-like VMP-III [Exaiptasia diaphana]																				
N23.HOG0000660	OG0000067	n76													Nematostella_vectensis_NV2t017535001.1 NV2t017535001.1																			
N23.HOG0000661	OG0000069	n18												Exaiptasia_diaphana_XP_020896941.1 XP_020896941.1 adhesion G protein-coupled receptor E2 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020896940.1 XP_020896940.1 adhesion G protein-coupled receptor E2 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513501.1 XP_028513501.1 fibrillin-1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895312.1 XP_020895312.1 fibrillin-3 [Exaiptasia diaphana]																				
N23.HOG0000662	OG0000069	n35												Exaiptasia_diaphana_XP_028516915.1 XP_028516915.1 neurogenic locus notch homolog protein 1-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513535.1 XP_028513535.1 EGF-containing fibulin-like extracellular matrix protein 1_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028514887.1 XP_028514887.1 fibulin-1_ partial [Exaiptasia diaphana]	Nematostella_vectensis_NV2t004783002.1 NV2t004783002.1																			
N23.HOG0000663	OG0000069	n38												Exaiptasia_diaphana_XP_028515081.1 XP_028515081.1 epidermal growth factor-like protein 6 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t008679001.1 NV2t008679001.1																			
N23.HOG0000664	OG0000069	n42													Nematostella_vectensis_NV2t016090001.1 NV2t016090001.1																			
N23.HOG0000665	OG0000069	n74													Nematostella_vectensis_NV2t013457001.1 NV2t013457001.1																			
N23.HOG0000666	OG0000070	n18												Exaiptasia_diaphana_XP_020916348.2 XP_020916348.2 peroxidasin [Exaiptasia diaphana]	Nematostella_vectensis_NV2t013306001.1 NV2t013306001.1																			
N23.HOG0000667	OG0000070	n35												Exaiptasia_diaphana_XP_020893766.1 XP_020893766.1 peroxidasin [Exaiptasia diaphana]																				
N23.HOG0000668	OG0000073	n34												Exaiptasia_diaphana_XP_020915772.1 XP_020915772.1 uncharacterized protein LOC110253235 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895933.1 XP_020895933.1 uncharacterized protein LOC110234861 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028513712.1 XP_028513712.1 uncharacterized protein LOC110234892 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t000893001.1 NV2t000893001.1																			
N23.HOG0000669	OG0000073	n37												Exaiptasia_diaphana_XP_020916520.2 XP_020916520.2 uncharacterized protein LOC110253908 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t006315001.1 NV2t006315001.1																			
N23.HOG0000670	OG0000073	n38												Exaiptasia_diaphana_XP_020911803.2 XP_020911803.2 deleted in malignant brain tumors 1 protein [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020902310.1 XP_020902310.1 uncharacterized protein LOC110240831 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t007757001.1 NV2t007757001.1																			
N23.HOG0000671	OG0000073	n40													Nematostella_vectensis_NV2t007641001.1 NV2t007641001.1																			
N23.HOG0000672	OG0000074	n6													Nematostella_vectensis_NV2t010243002.1 NV2t010243002.1																			
N23.HOG0000673	OG0000075	n5												Exaiptasia_diaphana_XP_020910214.1 XP_020910214.1 sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t003561001.1 NV2t003561001.1																			
N23.HOG0000674	OG0000075	n10												Exaiptasia_diaphana_XP_020910182.1 XP_020910182.1 fibrillin-1 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020910181.1 XP_020910181.1 fibrillin-1 isoform X1 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t002824002.1 NV2t002824002.1																			
N23.HOG0000675	OG0000075	n12												Exaiptasia_diaphana_XP_020902029.1 XP_020902029.1 sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020913946.1 XP_020913946.1 sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905763.1 XP_020905763.1 sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1_ partial [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020899678.1 XP_020899678.1 sushi_ von Willebrand factor type A_ EGF and pentraxin domain-containing protein 1 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t002755001.1 NV2t002755001.1																			
N23.HOG0000676	OG0000075	n56												Exaiptasia_diaphana_XP_028514423.1 XP_028514423.1 uncharacterized protein LOC110237387 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t013338003.1 NV2t013338003.1, Nematostella_vectensis_NV2t013338002.1 NV2t013338002.1, Nematostella_vectensis_NV2t013338001.1 NV2t013338001.1, Nematostella_vectensis_NV2t003202001.1 NV2t003202001.1																			
N23.HOG0000677	OG0000075	n67													Nematostella_vectensis_NV2t013340001.1 NV2t013340001.1, Nematostella_vectensis_NV2t013340002.1 NV2t013340002.1																			
N23.HOG0000678	OG0000076	n0												Exaiptasia_diaphana_XP_028513134.1 XP_028513134.1 multiple epidermal growth factor-like domains protein 6 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t013872001.1 NV2t013872001.1																			
N23.HOG0000679	OG0000078	n2												Exaiptasia_diaphana_XP_020897050.1 XP_020897050.1 cathepsin L [Exaiptasia diaphana]																				
N23.HOG0000680	OG0000078	n42													Nematostella_vectensis_NV2t017628001.1 NV2t017628001.1																			
N23.HOG0000681	OG0000079	n2												Exaiptasia_diaphana_XP_020915592.1 XP_020915592.1 fibronectin [Exaiptasia diaphana]																				
N23.HOG0000682	OG0000080	n13												Exaiptasia_diaphana_XP_020895558.1 XP_020895558.1 uncharacterized protein LOC110234521 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t017964001.1 NV2t017964001.1																			
N23.HOG0000683	OG0000080	n17												Exaiptasia_diaphana_XP_028516230.1 XP_028516230.1 metalloproteinase inhibitor 3 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t003669001.1 NV2t003669001.1																			
N23.HOG0000684	OG0000080	n18												Exaiptasia_diaphana_XP_020905542.1 XP_020905542.1 LOW QUALITY PROTEIN_ metalloproteinase inhibitor 2-like [Exaiptasia diaphana]	Nematostella_vectensis_NV2t003671001.1 NV2t003671001.1																			
N23.HOG0000685	OG0000080	n20												Exaiptasia_diaphana_XP_020905536.1 XP_020905536.1 tissue inhibitor of metalloproteinase isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905535.1 XP_020905535.1 tissue inhibitor of metalloproteinase isoform X1 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t002779001.1 NV2t002779001.1																			
N23.HOG0000686	OG0000081	n32													Nematostella_vectensis_NV2t010636001.1 NV2t010636001.1, Nematostella_vectensis_NV2t010636002.1 NV2t010636002.1																			
N23.HOG0000687	OG0000081	n41												Exaiptasia_diaphana_XP_020907281.1 XP_020907281.1 cysteine-rich with EGF-like domain protein 2 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t001170001.1 NV2t001170001.1																			
N23.HOG0000688	OG0000082	n4												Exaiptasia_diaphana_XP_028516916.1 XP_028516916.1 uncharacterized protein LOC110245945 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t009511001.1 NV2t009511001.1																			
N23.HOG0000689	OG0000082	n12													Nematostella_vectensis_NV2t020881001.1 NV2t020881001.1																			
