HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N8.HOG0000188	OG0000006	n443																		Clytia_hemispherica_TCONS_00042167-protein TCONS_00042167-protein														
N8.HOG0000189	OG0000006	n454																		Clytia_hemispherica_TCONS_00055514-protein TCONS_00055514-protein, Clytia_hemispherica_TCONS_00001195-protein TCONS_00001195-protein	Hydra_vulgaris_Sc4wPfr_172.g6062.t1 Sc4wPfr_172.g6062.t1, Hydra_vulgaris_Sc4wPfr_172.g6056.t1 Sc4wPfr_172.g6056.t1													
N8.HOG0000190	OG0000007	n62																		Clytia_hemispherica_TCONS_00028848-protein TCONS_00028848-protein														
N8.HOG0000191	OG0000007	n86																		Clytia_hemispherica_TCONS_00000042-protein TCONS_00000042-protein														
N8.HOG0000192	OG0000007	n105																		Clytia_hemispherica_TCONS_00064084-protein TCONS_00064084-protein	Hydra_vulgaris_Sc4wPfr_118.g25110.t1 Sc4wPfr_118.g25110.t1													
N8.HOG0000193	OG0000007	n113																		Clytia_hemispherica_TCONS_00022735-protein TCONS_00022735-protein														
N8.HOG0000194	OG0000007	n203																			Hydra_vulgaris_Sc4wPfr_1107.1.g29893.t1 Sc4wPfr_1107.1.g29893.t1, Hydra_vulgaris_Sc4wPfr_975.g7252.t1 Sc4wPfr_975.g7252.t1, Hydra_vulgaris_Sc4wPfr_400.g17905.t1 Sc4wPfr_400.g17905.t1, Hydra_vulgaris_Sc4wPfr_400.g17908.t1 Sc4wPfr_400.g17908.t1													
N8.HOG0000195	OG0000007	n232																			Hydra_vulgaris_Sc4wPfr_337.g3787.t3 Sc4wPfr_337.g3787.t3, Hydra_vulgaris_Sc4wPfr_337.g3787.t1 Sc4wPfr_337.g3787.t1, Hydra_vulgaris_Sc4wPfr_388.1.g10236.t1 Sc4wPfr_388.1.g10236.t1, Hydra_vulgaris_Sc4wPfr_388.1.g10244.t1 Sc4wPfr_388.1.g10244.t1, Hydra_vulgaris_Sc4wPfr_3617.g9375.t1 Sc4wPfr_3617.g9375.t1, Hydra_vulgaris_Sc4wPfr_1341.g27131.t1 Sc4wPfr_1341.g27131.t1, Hydra_vulgaris_Sc4wPfr_1197.g23997.t1 Sc4wPfr_1197.g23997.t1, Hydra_vulgaris_Sc4wPfr_1505.3.g13299.t1 Sc4wPfr_1505.3.g13299.t1, Hydra_vulgaris_Sc4wPfr_133.g14071.t1 Sc4wPfr_133.g14071.t1													
N8.HOG0000196	OG0000007	n241																			Hydra_vulgaris_Sc4wPfr_817.g25358.t1 Sc4wPfr_817.g25358.t1, Hydra_vulgaris_Sc4wPfr_817.g25356.t1 Sc4wPfr_817.g25356.t1, Hydra_vulgaris_Sc4wPfr_388.1.g10239.t1 Sc4wPfr_388.1.g10239.t1, Hydra_vulgaris_Sc4wPfr_68.2.g16409.t1 Sc4wPfr_68.2.g16409.t1, Hydra_vulgaris_Sc4wPfr_68.2.g16398.t1 Sc4wPfr_68.2.g16398.t1, Hydra_vulgaris_Sc4wPfr_133.g14070.t1 Sc4wPfr_133.g14070.t1, Hydra_vulgaris_Sc4wPfr_464.g3794.t1 Sc4wPfr_464.g3794.t1													
N8.HOG0000197	OG0000007	n341																			Hydra_vulgaris_Sc4wPfr_502.g33755.t1 Sc4wPfr_502.g33755.t1, Hydra_vulgaris_Sc4wPfr_1777.g6707.t1 Sc4wPfr_1777.g6707.t1, Hydra_vulgaris_Sc4wPfr_247.g24221.t1 Sc4wPfr_247.g24221.t1, Hydra_vulgaris_Sc4wPfr_1051.1.g21192.t1 Sc4wPfr_1051.1.g21192.t1													
N8.HOG0000198	OG0000007	n367																		Clytia_hemispherica_TCONS_00012963-protein TCONS_00012963-protein														
N8.HOG0000199	OG0000007	n587																		Clytia_hemispherica_TCONS_00007902-protein TCONS_00007902-protein														
N8.HOG0000200	OG0000007	n631																		Clytia_hemispherica_TCONS_00030157-protein TCONS_00030157-protein	Hydra_vulgaris_Sc4wPfr_158.2.g10589.t1 Sc4wPfr_158.2.g10589.t1													
N8.HOG0000201	OG0000007	n663																			Hydra_vulgaris_Sc4wPfr_1033.g30822.t1 Sc4wPfr_1033.g30822.t1													
N8.HOG0000202	OG0000008	n6																			Hydra_vulgaris_Sc4wPfr_156.1.g4115.t1 Sc4wPfr_156.1.g4115.t1, Hydra_vulgaris_Sc4wPfr_156.1.g4115.t2 Sc4wPfr_156.1.g4115.t2, Hydra_vulgaris_Sc4wPfr_156.g13795.t1 Sc4wPfr_156.g13795.t1													
N8.HOG0000203	OG0000008	n30																		Clytia_hemispherica_TCONS_00045042-protein TCONS_00045042-protein, Clytia_hemispherica_TCONS_00026309-protein TCONS_00026309-protein	Hydra_vulgaris_Sc4wPfr_124.g12364.t1 Sc4wPfr_124.g12364.t1													
N8.HOG0000204	OG0000008	n55																		Clytia_hemispherica_TCONS_00010866-protein TCONS_00010866-protein														
N8.HOG0000205	OG0000008	n58																		Clytia_hemispherica_TCONS_00016456-protein TCONS_00016456-protein														
N8.HOG0000206	OG0000008	n67																			Hydra_vulgaris_Sc4wPfr_2179.g8165.t1 Sc4wPfr_2179.g8165.t1, Hydra_vulgaris_Sc4wPfr_2179.g8165.t2 Sc4wPfr_2179.g8165.t2													
N8.HOG0000207	OG0000008	n151																		Clytia_hemispherica_TCONS_00017174-protein TCONS_00017174-protein														
N8.HOG0000208	OG0000008	n343																		Clytia_hemispherica_TCONS_00027161-protein TCONS_00027161-protein, Clytia_hemispherica_TCONS_00060667-protein TCONS_00060667-protein, Clytia_hemispherica_TCONS_00060626-protein TCONS_00060626-protein, Clytia_hemispherica_TCONS_00027172-protein TCONS_00027172-protein, Clytia_hemispherica_TCONS_00027164-protein TCONS_00027164-protein	Hydra_vulgaris_Sc4wPfr_962.g23752.t1 Sc4wPfr_962.g23752.t1, Hydra_vulgaris_Sc4wPfr_962.g23751.t1 Sc4wPfr_962.g23751.t1, Hydra_vulgaris_Sc4wPfr_962.g23753.t1 Sc4wPfr_962.g23753.t1													
N8.HOG0000209	OG0000008	n364																		Clytia_hemispherica_TCONS_00059356-protein TCONS_00059356-protein	Hydra_vulgaris_Sc4wPfr_484.g18303.t1 Sc4wPfr_484.g18303.t1													
N8.HOG0000210	OG0000008	n377																		Clytia_hemispherica_TCONS_00016471-protein TCONS_00016471-protein														
N8.HOG0000211	OG0000008	n393																		Clytia_hemispherica_TCONS_00049590-protein TCONS_00049590-protein	Hydra_vulgaris_Sc4wPfr_484.g18299.t1 Sc4wPfr_484.g18299.t1													
N8.HOG0000212	OG0000008	n396																		Clytia_hemispherica_TCONS_00017168-protein TCONS_00017168-protein, Clytia_hemispherica_TCONS_00017172-protein TCONS_00017172-protein	Hydra_vulgaris_Sc4wPfr_56.g24476.t1 Sc4wPfr_56.g24476.t1													
N8.HOG0000213	OG0000008	n412																		Clytia_hemispherica_TCONS_00009711-protein TCONS_00009711-protein	Hydra_vulgaris_Sc4wPfr_565.g22058.t1 Sc4wPfr_565.g22058.t1													
N8.HOG0000214	OG0000008	n431																			Hydra_vulgaris_Sc4wPfr_627.g26934.t1 Sc4wPfr_627.g26934.t1													
N8.HOG0000215	OG0000008	n432																		Clytia_hemispherica_TCONS_00049605-protein TCONS_00049605-protein	Hydra_vulgaris_Sc4wPfr_627.g26936.t1 Sc4wPfr_627.g26936.t1													
N8.HOG0000216	OG0000008	n446																		Clytia_hemispherica_TCONS_00052901-protein TCONS_00052901-protein, Clytia_hemispherica_TCONS_00025445-protein TCONS_00025445-protein														
N8.HOG0000217	OG0000008	n455																		Clytia_hemispherica_TCONS_00060669-protein TCONS_00060669-protein														
N8.HOG0000218	OG0000008	n464																		Clytia_hemispherica_TCONS_00024185-protein TCONS_00024185-protein														
N8.HOG0000219	OG0000008	n534																		Clytia_hemispherica_TCONS_00026307-protein TCONS_00026307-protein														
N8.HOG0000220	OG0000008	n542																			Hydra_vulgaris_Sc4wPfr_1302.g27905.t1 Sc4wPfr_1302.g27905.t1													
N8.HOG0000221	OG0000008	n543																			Hydra_vulgaris_Sc4wPfr_326.g15645.t1 Sc4wPfr_326.g15645.t1													
N8.HOG0000222	OG0000008	n579																		Clytia_hemispherica_TCONS_00071623-protein TCONS_00071623-protein														
N8.HOG0000223	OG0000008	n600																		Clytia_hemispherica_TCONS_00073668-protein TCONS_00073668-protein														
N8.HOG0000224	OG0000008	n619																		Clytia_hemispherica_TCONS_00054240-protein TCONS_00054240-protein														
N8.HOG0000225	OG0000008	n641																		Clytia_hemispherica_TCONS_00070167-protein TCONS_00070167-protein														
N8.HOG0000226	OG0000008	n663																		Clytia_hemispherica_TCONS_00073669-protein TCONS_00073669-protein														
N8.HOG0000227	OG0000009	n40																		Clytia_hemispherica_TCONS_00055242-protein TCONS_00055242-protein	Hydra_vulgaris_Sc4wPfr_1380.1.g8427.t1 Sc4wPfr_1380.1.g8427.t1													
N8.HOG0000228	OG0000009	n57																		Clytia_hemispherica_TCONS_00053164-protein TCONS_00053164-protein	Hydra_vulgaris_Sc4wPfr_175.g6382.t1 Sc4wPfr_175.g6382.t1, Hydra_vulgaris_Sc4wPfr_175.g6382.t2 Sc4wPfr_175.g6382.t2, Hydra_vulgaris_Sc4wPfr_38.1.g13212.t1 Sc4wPfr_38.1.g13212.t1, Hydra_vulgaris_Sc4wPfr_38.1.g13212.t2 Sc4wPfr_38.1.g13212.t2													
N8.HOG0000229	OG0000009	n104																		Clytia_hemispherica_TCONS_00046196-protein TCONS_00046196-protein														
N8.HOG0000230	OG0000009	n112																			Hydra_vulgaris_Sc4wPfr_796.g23304.t1 Sc4wPfr_796.g23304.t1, Hydra_vulgaris_Sc4wPfr_796.g23304.t2 Sc4wPfr_796.g23304.t2													
N8.HOG0000231	OG0000009	n127																			Hydra_vulgaris_Sc4wPfr_90.g1143.t1 Sc4wPfr_90.g1143.t1													
N8.HOG0000232	OG0000009	n143																			Hydra_vulgaris_Sc4wPfr_325.1.g5321.t1 Sc4wPfr_325.1.g5321.t1													
N8.HOG0000233	OG0000009	n212																		Clytia_hemispherica_TCONS_00004070-protein TCONS_00004070-protein	Hydra_vulgaris_Sc4wPfr_147.g8601.t1 Sc4wPfr_147.g8601.t1													
N8.HOG0000234	OG0000009	n262																		Clytia_hemispherica_TCONS_00049409-protein TCONS_00049409-protein	Hydra_vulgaris_Sc4wPfr_113.1.g28340.t1 Sc4wPfr_113.1.g28340.t1													
N8.HOG0000235	OG0000009	n295																		Clytia_hemispherica_TCONS_00044068-protein TCONS_00044068-protein, Clytia_hemispherica_TCONS_00008272-protein TCONS_00008272-protein	Hydra_vulgaris_Sc4wPfr_79.4.g4973.t1 Sc4wPfr_79.4.g4973.t1, Hydra_vulgaris_Sc4wPfr_79.4.g4972.t1 Sc4wPfr_79.4.g4972.t1, Hydra_vulgaris_Sc4wPfr_79.4.g4971.t1 Sc4wPfr_79.4.g4971.t1, Hydra_vulgaris_Sc4wPfr_79.4.g4975.t1 Sc4wPfr_79.4.g4975.t1													
N8.HOG0000236	OG0000009	n374																		Clytia_hemispherica_TCONS_00071034-protein TCONS_00071034-protein														
N8.HOG0000237	OG0000009	n426																		Clytia_hemispherica_TCONS_00067570-protein TCONS_00067570-protein	Hydra_vulgaris_Sc4wPfr_789.g22427.t1 Sc4wPfr_789.g22427.t1													
N8.HOG0000238	OG0000009	n442																		Clytia_hemispherica_TCONS_00072702-protein TCONS_00072702-protein	Hydra_vulgaris_Sc4wPfr_85.g891.t1 Sc4wPfr_85.g891.t1													
N8.HOG0000239	OG0000009	n470																			Hydra_vulgaris_Sc4wPfr_79.4.g4977.t1 Sc4wPfr_79.4.g4977.t1													
N8.HOG0000240	OG0000009	n514																		Clytia_hemispherica_TCONS_00064060-protein TCONS_00064060-protein, Clytia_hemispherica_TCONS_00064059-protein TCONS_00064059-protein														
N8.HOG0000241	OG0000010	n4																		Clytia_hemispherica_TCONS_00059787-protein TCONS_00059787-protein														
N8.HOG0000242	OG0000010	n11																		Clytia_hemispherica_TCONS_00011086-protein TCONS_00011086-protein	Hydra_vulgaris_Sc4wPfr_378.g22720.t1 Sc4wPfr_378.g22720.t1, Hydra_vulgaris_Sc4wPfr_378.g22721.t1 Sc4wPfr_378.g22721.t1													
N8.HOG0000243	OG0000010	n68																			Hydra_vulgaris_Sc4wPfr_378.g22722.t1 Sc4wPfr_378.g22722.t1													
N8.HOG0000244	OG0000010	n82																		Clytia_hemispherica_TCONS_00068957-protein TCONS_00068957-protein	Hydra_vulgaris_Sc4wPfr_197.g11018.t1 Sc4wPfr_197.g11018.t1													
N8.HOG0000245	OG0000010	n164																			Hydra_vulgaris_Sc4wPfr_124.g12319.t1 Sc4wPfr_124.g12319.t1													
N8.HOG0000246	OG0000010	n210																			Hydra_vulgaris_Sc4wPfr_1300.g9811.t1 Sc4wPfr_1300.g9811.t1, Hydra_vulgaris_Sc4wPfr_1300.g9811.t2 Sc4wPfr_1300.g9811.t2													
N8.HOG0000247	OG0000010	n237																		Clytia_hemispherica_TCONS_00064588-protein TCONS_00064588-protein	Hydra_vulgaris_Sc4wPfr_758.g3713.t1 Sc4wPfr_758.g3713.t1													
N8.HOG0000248	OG0000010	n249																		Clytia_hemispherica_TCONS_00036457-protein TCONS_00036457-protein														
N8.HOG0000249	OG0000010	n268																			Hydra_vulgaris_Sc4wPfr_268.g25749.t2 Sc4wPfr_268.g25749.t2, Hydra_vulgaris_Sc4wPfr_268.g25749.t1 Sc4wPfr_268.g25749.t1, Hydra_vulgaris_Sc4wPfr_268.g25756.t1 Sc4wPfr_268.g25756.t1													
N8.HOG0000250	OG0000010	n284																			Hydra_vulgaris_Sc4wPfr_106.g23594.t1 Sc4wPfr_106.g23594.t1													
N8.HOG0000251	OG0000010	n306																		Clytia_hemispherica_TCONS_00058124-protein TCONS_00058124-protein														
N8.HOG0000252	OG0000010	n326																		Clytia_hemispherica_TCONS_00073670-protein TCONS_00073670-protein														
N8.HOG0000253	OG0000010	n327																		Clytia_hemispherica_TCONS_00073671-protein TCONS_00073671-protein	Hydra_vulgaris_Sc4wPfr_1259.g23030.t1 Sc4wPfr_1259.g23030.t1													
N8.HOG0000254	OG0000010	n336																			Hydra_vulgaris_Sc4wPfr_378.g22717.t1 Sc4wPfr_378.g22717.t1, Hydra_vulgaris_Sc4wPfr_378.g22717.t2 Sc4wPfr_378.g22717.t2													
N8.HOG0000255	OG0000010	n475																		Clytia_hemispherica_TCONS_00002898-protein TCONS_00002898-protein, Clytia_hemispherica_TCONS_00064483-protein TCONS_00064483-protein														
N8.HOG0000256	OG0000010	n478																		Clytia_hemispherica_TCONS_00060277-protein TCONS_00060277-protein														
N8.HOG0000257	OG0000010	n483																		Clytia_hemispherica_TCONS_00009152-protein TCONS_00009152-protein	Hydra_vulgaris_Sc4wPfr_5.g3410.t1 Sc4wPfr_5.g3410.t1													
N8.HOG0000258	OG0000011	n278																			Hydra_vulgaris_Sc4wPfr_353.g28153.t1 Sc4wPfr_353.g28153.t1													
N8.HOG0000259	OG0000011	n380																			Hydra_vulgaris_Sc4wPfr_439.g20742.t1 Sc4wPfr_439.g20742.t1													
N8.HOG0000260	OG0000012	n71																		Clytia_hemispherica_TCONS_00069193-protein TCONS_00069193-protein	Hydra_vulgaris_Sc4wPfr_309.g10778.t1 Sc4wPfr_309.g10778.t1													
N8.HOG0000261	OG0000012	n82																		Clytia_hemispherica_TCONS_00021868-protein TCONS_00021868-protein	Hydra_vulgaris_Sc4wPfr_977.g21608.t1 Sc4wPfr_977.g21608.t1													
N8.HOG0000262	OG0000012	n104																		Clytia_hemispherica_TCONS_00044696-protein TCONS_00044696-protein	Hydra_vulgaris_Sc4wPfr_363.2.g30334.t1 Sc4wPfr_363.2.g30334.t1													
N8.HOG0000263	OG0000012	n155																		Clytia_hemispherica_TCONS_00003443-protein TCONS_00003443-protein	Hydra_vulgaris_Sc4wPfr_68.g2367.t1 Sc4wPfr_68.g2367.t1, Hydra_vulgaris_Sc4wPfr_68.g2364.t1 Sc4wPfr_68.g2364.t1													
N8.HOG0000264	OG0000012	n372																		Clytia_hemispherica_TCONS_00021872-protein TCONS_00021872-protein	Hydra_vulgaris_Sc4wPfr_977.g21610.t1 Sc4wPfr_977.g21610.t1													
N8.HOG0000265	OG0000013	n16																		Clytia_hemispherica_TCONS_00012270-protein TCONS_00012270-protein														
N8.HOG0000266	OG0000013	n38																		Clytia_hemispherica_TCONS_00056741-protein TCONS_00056741-protein	Hydra_vulgaris_Sc4wPfr_68.g2322.t1 Sc4wPfr_68.g2322.t1, Hydra_vulgaris_Sc4wPfr_68.g2320.t1 Sc4wPfr_68.g2320.t1, Hydra_vulgaris_Sc4wPfr_224.1.g33373.t1 Sc4wPfr_224.1.g33373.t1													
N8.HOG0000267	OG0000013	n88																		Clytia_hemispherica_TCONS_00027333-protein TCONS_00027333-protein, Clytia_hemispherica_TCONS_00027371-protein TCONS_00027371-protein	Hydra_vulgaris_Sc4wPfr_804.g24094.t1 Sc4wPfr_804.g24094.t1													
N8.HOG0000268	OG0000013	n111																		Clytia_hemispherica_TCONS_00003473-protein TCONS_00003473-protein	Hydra_vulgaris_Sc4wPfr_399.g28064.t1 Sc4wPfr_399.g28064.t1													
N8.HOG0000269	OG0000013	n132																		Clytia_hemispherica_TCONS_00065525-protein TCONS_00065525-protein	Hydra_vulgaris_Sc4wPfr_275.3.g1992.t1 Sc4wPfr_275.3.g1992.t1													
N8.HOG0000270	OG0000013	n159																		Clytia_hemispherica_TCONS_00047033-protein TCONS_00047033-protein, Clytia_hemispherica_TCONS_00001198-protein TCONS_00001198-protein	Hydra_vulgaris_Sc4wPfr_287.2.g28262.t1 Sc4wPfr_287.2.g28262.t1													
N8.HOG0000271	OG0000013	n172																		Clytia_hemispherica_TCONS_00005153-protein TCONS_00005153-protein														
N8.HOG0000272	OG0000013	n244																			Hydra_vulgaris_Sc4wPfr_1214.g29750.t1 Sc4wPfr_1214.g29750.t1													
N8.HOG0000273	OG0000013	n270																		Clytia_hemispherica_TCONS_00050019-protein TCONS_00050019-protein	Hydra_vulgaris_Sc4wPfr_439.g20853.t1 Sc4wPfr_439.g20853.t1													
N8.HOG0000274	OG0000013	n301																		Clytia_hemispherica_TCONS_00073720-protein TCONS_00073720-protein	Hydra_vulgaris_Sc4wPfr_440.g6790.t1 Sc4wPfr_440.g6790.t1													
N8.HOG0000275	OG0000014	n23																			Hydra_vulgaris_Sc4wPfr_1091.g16431.t1 Sc4wPfr_1091.g16431.t1, Hydra_vulgaris_Sc4wPfr_3168.g9700.t1 Sc4wPfr_3168.g9700.t1													
N8.HOG0000276	OG0000014	n25																		Clytia_hemispherica_TCONS_00034923-protein TCONS_00034923-protein														
N8.HOG0000277	OG0000014	n26																		Clytia_hemispherica_TCONS_00022833-protein TCONS_00022833-protein														
N8.HOG0000278	OG0000014	n94																		Clytia_hemispherica_TCONS_00019992-protein TCONS_00019992-protein														
N8.HOG0000279	OG0000014	n183																		Clytia_hemispherica_TCONS_00008326-protein TCONS_00008326-protein	Hydra_vulgaris_Sc4wPfr_356.g7047.t1 Sc4wPfr_356.g7047.t1													
N8.HOG0000280	OG0000014	n203																		Clytia_hemispherica_TCONS_00055972-protein TCONS_00055972-protein														
N8.HOG0000281	OG0000014	n228																		Clytia_hemispherica_TCONS_00024369-protein TCONS_00024369-protein, Clytia_hemispherica_TCONS_00024371-protein TCONS_00024371-protein														
N8.HOG0000282	OG0000014	n292																		Clytia_hemispherica_TCONS_00024372-protein TCONS_00024372-protein	Hydra_vulgaris_Sc4wPfr_1091.g16432.t1 Sc4wPfr_1091.g16432.t1													
N8.HOG0000283	OG0000014	n307																			Hydra_vulgaris_Sc4wPfr_635.g14743.t1 Sc4wPfr_635.g14743.t1													
N8.HOG0000284	OG0000014	n312																		Clytia_hemispherica_TCONS_00004887-protein TCONS_00004887-protein	Hydra_vulgaris_Sc4wPfr_635.g14746.t1 Sc4wPfr_635.g14746.t1													
N8.HOG0000285	OG0000014	n315																		Clytia_hemispherica_TCONS_00006273-protein TCONS_00006273-protein	Hydra_vulgaris_Sc4wPfr_881.g1669.t3 Sc4wPfr_881.g1669.t3													
N8.HOG0000286	OG0000014	n384																		Clytia_hemispherica_TCONS_00000234-protein TCONS_00000234-protein	Hydra_vulgaris_Sc4wPfr_565.g22061.t1 Sc4wPfr_565.g22061.t1													
N8.HOG0000287	OG0000014	n389																			Hydra_vulgaris_Sc4wPfr_565.g22063.t1 Sc4wPfr_565.g22063.t1													
N8.HOG0000288	OG0000014	n397																		Clytia_hemispherica_TCONS_00027721-protein TCONS_00027721-protein	Hydra_vulgaris_Sc4wPfr_10.g18952.t1 Sc4wPfr_10.g18952.t1													
N8.HOG0000289	OG0000014	n405																		Clytia_hemispherica_TCONS_00049460-protein TCONS_00049460-protein	Hydra_vulgaris_Sc4wPfr_118.g25084.t1 Sc4wPfr_118.g25084.t1, Hydra_vulgaris_Sc4wPfr_118.g25084.t2 Sc4wPfr_118.g25084.t2													
N8.HOG0000290	OG0000014	n409																		Clytia_hemispherica_TCONS_00053160-protein TCONS_00053160-protein														
N8.HOG0000291	OG0000015	n3																		Clytia_hemispherica_TCONS_00032235-protein TCONS_00032235-protein, Clytia_hemispherica_TCONS_00057179-protein TCONS_00057179-protein, Clytia_hemispherica_TCONS_00049290-protein TCONS_00049290-protein, Clytia_hemispherica_TCONS_00049285-protein TCONS_00049285-protein, Clytia_hemispherica_TCONS_00029215-protein TCONS_00029215-protein, Clytia_hemispherica_TCONS_00016614-protein TCONS_00016614-protein, Clytia_hemispherica_TCONS_00049292-protein TCONS_00049292-protein, Clytia_hemispherica_TCONS_00070498-protein TCONS_00070498-protein														
N8.HOG0000292	OG0000015	n31																		Clytia_hemispherica_TCONS_00007096-protein TCONS_00007096-protein, Clytia_hemispherica_TCONS_00020689-protein TCONS_00020689-protein														
N8.HOG0000293	OG0000015	n41																		Clytia_hemispherica_TCONS_00070639-protein TCONS_00070639-protein														
N8.HOG0000294	OG0000015	n43																		Clytia_hemispherica_TCONS_00003290-protein TCONS_00003290-protein	Hydra_vulgaris_Sc4wPfr_330.g6850.t1 Sc4wPfr_330.g6850.t1													
N8.HOG0000295	OG0000015	n207																		Clytia_hemispherica_TCONS_00071047-protein TCONS_00071047-protein	Hydra_vulgaris_Sc4wPfr_1593.g7872.t1 Sc4wPfr_1593.g7872.t1													
N8.HOG0000296	OG0000016	n3																		Clytia_hemispherica_TCONS_00015027-protein TCONS_00015027-protein, Clytia_hemispherica_TCONS_00066227-protein TCONS_00066227-protein	Hydra_vulgaris_Sc4wPfr_32.g14470.t1 Sc4wPfr_32.g14470.t1													
N8.HOG0000297	OG0000016	n45																			Hydra_vulgaris_Sc4wPfr_945.g15408.t1 Sc4wPfr_945.g15408.t1													
N8.HOG0000298	OG0000016	n50																		Clytia_hemispherica_TCONS_00068527-protein TCONS_00068527-protein, Clytia_hemispherica_TCONS_00055310-protein TCONS_00055310-protein	Hydra_vulgaris_Sc4wPfr_678.g9365.t1 Sc4wPfr_678.g9365.t1													
N8.HOG0000299	OG0000016	n54																		Clytia_hemispherica_TCONS_00029219-protein TCONS_00029219-protein, Clytia_hemispherica_TCONS_00070408-protein TCONS_00070408-protein	Hydra_vulgaris_Sc4wPfr_938.g21233.t1 Sc4wPfr_938.g21233.t1, Hydra_vulgaris_Sc4wPfr_706.1.g24917.t1 Sc4wPfr_706.1.g24917.t1, Hydra_vulgaris_Sc4wPfr_706.1.g24907.t1 Sc4wPfr_706.1.g24907.t1, Hydra_vulgaris_Sc4wPfr_706.1.g24906.t1 Sc4wPfr_706.1.g24906.t1, Hydra_vulgaris_Sc4wPfr_545.g26029.t1 Sc4wPfr_545.g26029.t1, Hydra_vulgaris_Sc4wPfr_706.2.g7977.t1 Sc4wPfr_706.2.g7977.t1, Hydra_vulgaris_Sc4wPfr_562.2.g1366.t1 Sc4wPfr_562.2.g1366.t1, Hydra_vulgaris_Sc4wPfr_472.g14883.t1 Sc4wPfr_472.g14883.t1, Hydra_vulgaris_Sc4wPfr_191.g12120.t1 Sc4wPfr_191.g12120.t1													
N8.HOG0000300	OG0000016	n68																		Clytia_hemispherica_TCONS_00002797-protein TCONS_00002797-protein, Clytia_hemispherica_TCONS_00051485-protein TCONS_00051485-protein, Clytia_hemispherica_TCONS_00030305-protein TCONS_00030305-protein														
N8.HOG0000301	OG0000016	n78																		Clytia_hemispherica_TCONS_00073534-protein TCONS_00073534-protein	Hydra_vulgaris_Sc4wPfr_199.g28631.t1 Sc4wPfr_199.g28631.t1, Hydra_vulgaris_Sc4wPfr_199.g28628.t1 Sc4wPfr_199.g28628.t1													
N8.HOG0000302	OG0000016	n80																		Clytia_hemispherica_TCONS_00071584-protein TCONS_00071584-protein	Hydra_vulgaris_Sc4wPfr_678.g9355.t1 Sc4wPfr_678.g9355.t1													
N8.HOG0000303	OG0000016	n83																		Clytia_hemispherica_TCONS_00016718-protein TCONS_00016718-protein														
N8.HOG0000304	OG0000016	n96																		Clytia_hemispherica_TCONS_00029218-protein TCONS_00029218-protein														
N8.HOG0000305	OG0000016	n267																			Hydra_vulgaris_Sc4wPfr_1414.g52.t1 Sc4wPfr_1414.g52.t1, Hydra_vulgaris_Sc4wPfr_1414.g53.t1 Sc4wPfr_1414.g53.t1, Hydra_vulgaris_Sc4wPfr_1414.g56.t1 Sc4wPfr_1414.g56.t1													
N8.HOG0000306	OG0000016	n275																		Clytia_hemispherica_TCONS_00023824-protein TCONS_00023824-protein, Clytia_hemispherica_TCONS_00010506-protein TCONS_00010506-protein	Hydra_vulgaris_Sc4wPfr_104.g15015.t1 Sc4wPfr_104.g15015.t1, Hydra_vulgaris_Sc4wPfr_2253.g19973.t1 Sc4wPfr_2253.g19973.t1, Hydra_vulgaris_Sc4wPfr_1100.g15590.t1 Sc4wPfr_1100.g15590.t1													
N8.HOG0000307	OG0000016	n369																		Clytia_hemispherica_TCONS_00071586-protein TCONS_00071586-protein, Clytia_hemispherica_TCONS_00002805-protein TCONS_00002805-protein														
N8.HOG0000308	OG0000017	n1																			Hydra_vulgaris_Sc4wPfr_463.g30874.t1 Sc4wPfr_463.g30874.t1													
N8.HOG0000309	OG0000017	n194																		Clytia_hemispherica_TCONS_00067951-protein TCONS_00067951-protein														
