HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N30.HOG0000389	OG0000048	n78						XP_059731202.1 fibromodulin isoform X1 [Bos taurus]			Homo_sapiens_sp_Q06828_FMOD_HUMAN sp|Q06828|FMOD_HUMAN Fibromodulin OS=Homo sapiens OX=9606 GN=FMOD PE=1 SV=2																							
N30.HOG0000390	OG0000048	n83									Homo_sapiens_sp_P51884_LUM_HUMAN sp|P51884|LUM_HUMAN Lumican OS=Homo sapiens OX=9606 GN=LUM PE=1 SV=2																							
N30.HOG0000391	OG0000048	n87						sp|O77742.1|OMD_BOVIN RecName_ Full=Osteomodulin; AltName_ Full=Keratan sulfate proteoglycan osteomodulin; Short=KSPG osteomodulin; AltName_ Full=Osteoadherin; Short=OSAD; Flags_ Precursor			Homo_sapiens_sp_Q99983_OMD_HUMAN sp|Q99983|OMD_HUMAN Osteomodulin OS=Homo sapiens OX=9606 GN=OMD PE=1 SV=1																							
N30.HOG0000392	OG0000048	n92									Homo_sapiens_sp_O60938_KERA_HUMAN sp|O60938|KERA_HUMAN Keratocan OS=Homo sapiens OX=9606 GN=KERA PE=1 SV=1																							
N30.HOG0000393	OG0000048	n94						sp|Q9GKN8.1|PRELP_BOVIN RecName_ Full=Prolargin; AltName_ Full=Proline-arginine-rich end leucine-rich repeat protein; Flags_ Precursor			Homo_sapiens_sp_P51888_PRELP_HUMAN sp|P51888|PRELP_HUMAN Prolargin OS=Homo sapiens OX=9606 GN=PRELP PE=1 SV=1																							
N30.HOG0000394	OG0000048	n98						XP_024851602.1 extracellular matrix protein 2 isoform X1 [Bos taurus]			Homo_sapiens_sp_O94769_ECM2_HUMAN sp|O94769|ECM2_HUMAN Extracellular matrix protein 2 OS=Homo sapiens OX=9606 GN=ECM2 PE=2 SV=1																							
N30.HOG0000395	OG0000049	n23						XP_024838889.2 plexin-A1 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q9UIW2_PLXA1_HUMAN sp|Q9UIW2|PLXA1_HUMAN Plexin-A1 OS=Homo sapiens OX=9606 GN=PLXNA1 PE=1 SV=3																							
N30.HOG0000396	OG0000049	n27						XP_059739547.1 plexin-A3 isoform X1 [Bos taurus]																										
N30.HOG0000397	OG0000049	n33						NP_001193586.1 plexin-A2 precursor [Bos taurus]			Homo_sapiens_sp_O75051_PLXA2_HUMAN sp|O75051|PLXA2_HUMAN Plexin-A2 OS=Homo sapiens OX=9606 GN=PLXNA2 PE=1 SV=4																							
N30.HOG0000398	OG0000049	n36						NP_001178433.1 plexin-A4 precursor [Bos taurus]			Homo_sapiens_sp_Q9HCM2_PLXA4_HUMAN sp|Q9HCM2|PLXA4_HUMAN Plexin-A4 OS=Homo sapiens OX=9606 GN=PLXNA4 PE=1 SV=4																							
N30.HOG0000399	OG0000049	n51						XP_024839049.1 plexin-B1 isoform X1 [Bos taurus]			Homo_sapiens_sp_O43157_PLXB1_HUMAN sp|O43157|PLXB1_HUMAN Plexin-B1 OS=Homo sapiens OX=9606 GN=PLXNB1 PE=1 SV=3																							
N30.HOG0000400	OG0000049	n55						DAA13207.1 TPA_ plexin B3-like [Bos taurus]			Homo_sapiens_sp_Q9ULL4_PLXB3_HUMAN sp|Q9ULL4|PLXB3_HUMAN Plexin-B3 OS=Homo sapiens OX=9606 GN=PLXNB3 PE=1 SV=2																							
N30.HOG0000401	OG0000049	n58						XP_059742216.1 plexin-B2 isoform X2 [Bos taurus]			Homo_sapiens_sp_O15031_PLXB2_HUMAN sp|O15031|PLXB2_HUMAN Plexin-B2 OS=Homo sapiens OX=9606 GN=PLXNB2 PE=1 SV=3																							
N30.HOG0000402	OG0000049	n65						DAA16814.1 TPA_ plexin D1-like [Bos taurus]			Homo_sapiens_sp_Q9Y4D7_PLXD1_HUMAN sp|Q9Y4D7|PLXD1_HUMAN Plexin-D1 OS=Homo sapiens OX=9606 GN=PLXND1 PE=1 SV=3																							
N30.HOG0000403	OG0000049	n69						XP_059742393.1 plexin-C1 isoform X1 [Bos taurus]			Homo_sapiens_sp_O60486_PLXC1_HUMAN sp|O60486|PLXC1_HUMAN Plexin-C1 OS=Homo sapiens OX=9606 GN=PLXNC1 PE=1 SV=1																							
N30.HOG0000404	OG0000054	n4						XP_024837424.1 pro-interleukin-16 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q14005_IL16_HUMAN sp|Q14005|IL16_HUMAN Pro-interleukin-16 OS=Homo sapiens OX=9606 GN=IL16 PE=1 SV=4																							
N30.HOG0000405	OG0000056	n1						NP_001039926.1 E3 ubiquitin-protein ligase TRIM34 [Bos taurus]																										
N30.HOG0000406	OG0000057	n87						NP_001098903.1 collagen alpha-1_XIII_ chain [Bos taurus]			Homo_sapiens_sp_Q5TAT6_CODA1_HUMAN sp|Q5TAT6|CODA1_HUMAN Collagen alpha-1_XIII_ chain OS=Homo sapiens OX=9606 GN=COL13A1 PE=1 SV=1																							
N30.HOG0000407	OG0000057	n90						DAA28916.1 TPA_ collagen_ type XXV_ alpha 1-like [Bos taurus]			Homo_sapiens_sp_Q9BXS0_COPA1_HUMAN sp|Q9BXS0|COPA1_HUMAN Collagen alpha-1_XXV_ chain OS=Homo sapiens OX=9606 GN=COL25A1 PE=1 SV=2																							
N30.HOG0000408	OG0000059	n20						XP_005223362.1 signal peptide_ CUB and EGF-like domain-containing protein 3 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q8IX30_SCUB3_HUMAN sp|Q8IX30|SCUB3_HUMAN Signal peptide_ CUB and EGF-like domain-containing protein 3 OS=Homo sapiens OX=9606 GN=SCUBE3 PE=1 SV=1																							
N30.HOG0000409	OG0000059	n24						XP_024848586.1 signal peptide_ CUB and EGF-like domain-containing protein 1 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q8IWY4_SCUB1_HUMAN sp|Q8IWY4|SCUB1_HUMAN Signal peptide_ CUB and EGF-like domain-containing protein 1 OS=Homo sapiens OX=9606 GN=SCUBE1 PE=1 SV=3																							
N30.HOG0000410	OG0000059	n29						XP_005216154.1 signal peptide_ CUB and EGF-like domain-containing protein 2 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q9NQ36_SCUB2_HUMAN sp|Q9NQ36|SCUB2_HUMAN Signal peptide_ CUB and EGF-like domain-containing protein 2 OS=Homo sapiens OX=9606 GN=SCUBE2 PE=1 SV=3																							
N30.HOG0000411	OG0000063	n23									Homo_sapiens_sp_Q15465_SHH_HUMAN sp|Q15465|SHH_HUMAN Sonic hedgehog protein OS=Homo sapiens OX=9606 GN=SHH PE=1 SV=1																							
N30.HOG0000412	OG0000063	n63						DAA30258.1 TPA_ GTPase_ IMAP family member 1-like [Bos taurus]																										
N30.HOG0000413	OG0000064	n32						XP_024834858.1 latent-transforming growth factor beta-binding protein 4 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q8N2S1_LTBP4_HUMAN sp|Q8N2S1|LTBP4_HUMAN Latent-transforming growth factor beta-binding protein 4 OS=Homo sapiens OX=9606 GN=LTBP4 PE=1 SV=2																							
N30.HOG0000414	OG0000064	n35						NP_776810.1 latent-transforming growth factor beta-binding protein 2 [Bos taurus]			Homo_sapiens_sp_Q14767_LTBP2_HUMAN sp|Q14767|LTBP2_HUMAN Latent-transforming growth factor beta-binding protein 2 OS=Homo sapiens OX=9606 GN=LTBP2 PE=1 SV=3																							
N30.HOG0000415	OG0000064	n39						XP_005227171.1 latent-transforming growth factor beta-binding protein 3 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q9NS15_LTBP3_HUMAN sp|Q9NS15|LTBP3_HUMAN Latent-transforming growth factor beta-binding protein 3 OS=Homo sapiens OX=9606 GN=LTBP3 PE=1 SV=4																							
N30.HOG0000416	OG0000064	n41						XP_024854254.1 latent-transforming growth factor beta-binding protein 1 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q14766_LTBP1_HUMAN sp|Q14766|LTBP1_HUMAN Latent-transforming growth factor beta-binding protein 1 OS=Homo sapiens OX=9606 GN=LTBP1 PE=1 SV=4																							
N30.HOG0000417	OG0000064	n49						NP_001265517.1 fibrillin-2 precursor [Bos taurus]			Homo_sapiens_sp_P35556_FBN2_HUMAN sp|P35556|FBN2_HUMAN Fibrillin-2 OS=Homo sapiens OX=9606 GN=FBN2 PE=1 SV=3																							
N30.HOG0000418	OG0000064	n56						DAA27963.1 TPA_ fibrillin3-like_ partial [Bos taurus]			Homo_sapiens_sp_Q75N90_FBN3_HUMAN sp|Q75N90|FBN3_HUMAN Fibrillin-3 OS=Homo sapiens OX=9606 GN=FBN3 PE=2 SV=3																							
N30.HOG0000419	OG0000064	n57						sp|P98133.2|FBN1_BOVIN RecName_ Full=Fibrillin-1; AltName_ Full=MP340; Contains_ RecName_ Full=Asprosin; Flags_ Precursor, sp|P98133.2|FBN1_BOVIN RecName_ Full=Fibrillin-1; AltName_ Full=MP340; Contains_ RecName_ Full=Asprosin; Flags_ Precursor, sp|P98133.2|FBN1_BOVIN RecName_ Full=Fibrillin-1; AltName_ Full=MP340; Contains_ RecName_ Full=Asprosin; Flags_ Precursor, sp|P98133.2|FBN1_BOVIN RecName_ Full=Fibrillin-1; AltName_ Full=MP340; Contains_ RecName_ Full=Asprosin; Flags_ Precursor, sp|P98133.2|FBN1_BOVIN RecName_ Full=Fibrillin-1; AltName_ Full=MP340; Contains_ RecName_ Full=Asprosin; Flags_ Precursor			Homo_sapiens_sp_P35555_FBN1_HUMAN sp|P35555|FBN1_HUMAN Fibrillin-1 OS=Homo sapiens OX=9606 GN=FBN1 PE=1 SV=4																							
N30.HOG0000420	OG0000065	n14						NP_001095540.1 glypican-5 precursor [Bos taurus]																										
N30.HOG0000421	OG0000065	n16						NP_001030540.1 glypican-3 precursor [Bos taurus]																										
N30.HOG0000422	OG0000065	n53						NP_001192713.1 glypican-4 precursor [Bos taurus]			Homo_sapiens_sp_O75487_GPC4_HUMAN sp|O75487|GPC4_HUMAN Glypican-4 OS=Homo sapiens OX=9606 GN=GPC4 PE=1 SV=4																							
N30.HOG0000423	OG0000065	n57						NP_001075199.2 glypican-6 precursor [Bos taurus]			Homo_sapiens_sp_Q9Y625_GPC6_HUMAN sp|Q9Y625|GPC6_HUMAN Glypican-6 OS=Homo sapiens OX=9606 GN=GPC6 PE=1 SV=1																							
N30.HOG0000424	OG0000065	n63						XP_059737420.1 glypican-2 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q8N158_GPC2_HUMAN sp|Q8N158|GPC2_HUMAN Glypican-2 OS=Homo sapiens OX=9606 GN=GPC2 PE=1 SV=1																							
N30.HOG0000425	OG0000065	n66						sp|G3X745.1|GPC1_BOVIN RecName_ Full=Glypican-1; Contains_ RecName_ Full=Secreted glypican-1; Flags_ Precursor			Homo_sapiens_sp_P35052_GPC1_HUMAN sp|P35052|GPC1_HUMAN Glypican-1 OS=Homo sapiens OX=9606 GN=GPC1 PE=1 SV=2																							
N30.HOG0000426	OG0000068	n27						XP_002695021.1 galectin-7 [Bos taurus]			Homo_sapiens_sp_P47929_LEG7_HUMAN sp|P47929|LEG7_HUMAN Galectin-7 OS=Homo sapiens OX=9606 GN=LGALS7 PE=1 SV=2																							
N30.HOG0000427	OG0000068	n32									Homo_sapiens_sp_P17931_LEG3_HUMAN sp|P17931|LEG3_HUMAN Galectin-3 OS=Homo sapiens OX=9606 GN=LGALS3 PE=1 SV=5																							
N30.HOG0000428	OG0000068	n37						NP_001192760.1 galectin-related protein [Bos taurus]																										
N30.HOG0000429	OG0000068	n43						sp|Q3T0D6.1|LEG4_BOVIN RecName_ Full=Galectin-4; Short=Gal-4			Homo_sapiens_sp_P56470_LEG4_HUMAN sp|P56470|LEG4_HUMAN Galectin-4 OS=Homo sapiens OX=9606 GN=LGALS4 PE=1 SV=1																							
N30.HOG0000430	OG0000068	n45									Homo_sapiens_sp_O00182_LEG9_HUMAN sp|O00182|LEG9_HUMAN Galectin-9 OS=Homo sapiens OX=9606 GN=LGALS9 PE=1 SV=2, Homo_sapiens_sp_Q3B8N2_LEG9B_HUMAN sp|Q3B8N2|LEG9B_HUMAN Galectin-9B OS=Homo sapiens OX=9606 GN=LGALS9B PE=1 SV=3																							
N30.HOG0000431	OG0000068	n50						XP_002699418.1 galectin-12 [Bos taurus]			Homo_sapiens_sp_Q96DT0_LEG12_HUMAN sp|Q96DT0|LEG12_HUMAN Galectin-12 OS=Homo sapiens OX=9606 GN=LGALS12 PE=1 SV=1																							
N30.HOG0000432	OG0000068	n52									Homo_sapiens_sp_O00214_LEG8_HUMAN sp|O00214|LEG8_HUMAN Galectin-8 OS=Homo sapiens OX=9606 GN=LGALS8 PE=1 SV=4																							
N30.HOG0000433	OG0000068	n55						NP_001244020.1 galectin-2 isoform 1 [Bos taurus]			Homo_sapiens_sp_A8MUM7_LEG16_HUMAN sp|A8MUM7|LEG16_HUMAN Galectin-16 OS=Homo sapiens OX=9606 GN=LGALS16 PE=1 SV=2, Homo_sapiens_sp_Q05315_LEG10_HUMAN sp|Q05315|LEG10_HUMAN Galectin-10 OS=Homo sapiens OX=9606 GN=CLC PE=1 SV=3, Homo_sapiens_sp_P09382_LEG1_HUMAN sp|P09382|LEG1_HUMAN Galectin-1 OS=Homo sapiens OX=9606 GN=LGALS1 PE=1 SV=2																							
N30.HOG0000434	OG0000070	n40									Homo_sapiens_sp_P07202_PERT_HUMAN sp|P07202|PERT_HUMAN Thyroid peroxidase OS=Homo sapiens OX=9606 GN=TPO PE=1 SV=4																							
N30.HOG0000435	OG0000070	n65									Homo_sapiens_sp_Q92626_PXDN_HUMAN sp|Q92626|PXDN_HUMAN Peroxidasin homolog OS=Homo sapiens OX=9606 GN=PXDN PE=1 SV=2																							
N30.HOG0000436	OG0000070	n67									Homo_sapiens_sp_A1KZ92_PXDNL_HUMAN sp|A1KZ92|PXDNL_HUMAN Probable oxidoreductase PXDNL OS=Homo sapiens OX=9606 GN=PXDNL PE=1 SV=3																							
N30.HOG0000437	OG0000074	n32						NP_001178445.2 slit homolog 2 protein precursor [Bos taurus]			Homo_sapiens_sp_O94813_SLIT2_HUMAN sp|O94813|SLIT2_HUMAN Slit homolog 2 protein OS=Homo sapiens OX=9606 GN=SLIT2 PE=1 SV=1																							
N30.HOG0000438	OG0000074	n36						DAA18060.1 TPA_ slit homolog 3 [Bos taurus]			Homo_sapiens_sp_O75094_SLIT3_HUMAN sp|O75094|SLIT3_HUMAN Slit homolog 3 protein OS=Homo sapiens OX=9606 GN=SLIT3 PE=2 SV=3																							
N30.HOG0000439	OG0000074	n40						XP_002698459.1 slit homolog 1 protein [Bos taurus]			Homo_sapiens_sp_O75093_SLIT1_HUMAN sp|O75093|SLIT1_HUMAN Slit homolog 1 protein OS=Homo sapiens OX=9606 GN=SLIT1 PE=1 SV=4																							
N30.HOG0000440	OG0000078	n12						XP_010816338.1 tubulointerstitial nephritis antigen isoform X1 [Bos taurus]			Homo_sapiens_sp_Q9UJW2_TINAG_HUMAN sp|Q9UJW2|TINAG_HUMAN Tubulointerstitial nephritis antigen OS=Homo sapiens OX=9606 GN=TINAG PE=2 SV=3																							
N30.HOG0000441	OG0000078	n14						DAA32345.1 TPA_ tubulointerstitial nephritis antigen-like 1-like [Bos taurus]			Homo_sapiens_sp_Q9GZM7_TINAL_HUMAN sp|Q9GZM7|TINAL_HUMAN Tubulointerstitial nephritis antigen-like OS=Homo sapiens OX=9606 GN=TINAGL1 PE=1 SV=1																							
N30.HOG0000442	OG0000078	n21						sp|Q5E998.1|CATL2_BOVIN RecName_ Full=Cathepsin L2; Flags_ Precursor			Homo_sapiens_sp_P43235_CATK_HUMAN sp|P43235|CATK_HUMAN Cathepsin K OS=Homo sapiens OX=9606 GN=CTSK PE=1 SV=1																							
N30.HOG0000443	OG0000078	n25						XP_005227111.2 cathepsin W isoform X1 [Bos taurus], NP_001068884.1 cathepsin F precursor [Bos taurus]																										
N30.HOG0000444	OG0000078	n51						sp|P01035.2|CYTC_BOVIN RecName_ Full=Cystatin-C; AltName_ Full=Colostrum thiol proteinase inhibitor; AltName_ Full=Cystatin-3; Flags_ Precursor			Homo_sapiens_sp_P01037_CYTN_HUMAN sp|P01037|CYTN_HUMAN Cystatin-SN OS=Homo sapiens OX=9606 GN=CST1 PE=1 SV=3, Homo_sapiens_sp_P01034_CYTC_HUMAN sp|P01034|CYTC_HUMAN Cystatin-C OS=Homo sapiens OX=9606 GN=CST3 PE=1 SV=1																							
N30.HOG0000445	OG0000078	n58						XP_024857137.1 cystatin-like 1 [Bos taurus]																										
N30.HOG0000446	OG0000078	n59						XP_059748928.1 cystatin-8 [Bos taurus]																										
N30.HOG0000447	OG0000078	n61						NP_001012782.1 cystatin-M precursor [Bos taurus], XP_059748930.1 cystatin-F isoform X1 [Bos taurus]			Homo_sapiens_sp_Q15828_CYTM_HUMAN sp|Q15828|CYTM_HUMAN Cystatin-M OS=Homo sapiens OX=9606 GN=CST6 PE=1 SV=1																							
N30.HOG0000448	OG0000080	n49						sp|P79121.1|TIMP3_BOVIN RecName_ Full=Metalloproteinase inhibitor 3; AltName_ Full=Tissue inhibitor of metalloproteinases 3; Short=TIMP-3; Flags_ Precursor			Homo_sapiens_sp_P35625_TIMP3_HUMAN sp|P35625|TIMP3_HUMAN Metalloproteinase inhibitor 3 OS=Homo sapiens OX=9606 GN=TIMP3 PE=1 SV=2																							
N30.HOG0000449	OG0000080	n53									Homo_sapiens_sp_P16035_TIMP2_HUMAN sp|P16035|TIMP2_HUMAN Metalloproteinase inhibitor 2 OS=Homo sapiens OX=9606 GN=TIMP2 PE=1 SV=2																							
N30.HOG0000450	OG0000080	n56						sp|O97563.2|TIMP4_BOVIN RecName_ Full=Metalloproteinase inhibitor 4; AltName_ Full=Tissue inhibitor of metalloproteinases 4; Short=TIMP-4; Flags_ Precursor																										
N30.HOG0000451	OG0000080	n58						sp|P20414.1|TIMP1_BOVIN RecName_ Full=Metalloproteinase inhibitor 1; AltName_ Full=Embryogenin-1; Short=EG-1; AltName_ Full=Tissue inhibitor of metalloproteinases 1; Short=TIMP-1; Flags_ Precursor			Homo_sapiens_sp_P01033_TIMP1_HUMAN sp|P01033|TIMP1_HUMAN Metalloproteinase inhibitor 1 OS=Homo sapiens OX=9606 GN=TIMP1 PE=1 SV=1																							
N30.HOG0000452	OG0000081	n56						sp|Q2KIT5.1|CREL2_BOVIN RecName_ Full=Protein disulfide isomerase CRELD2; AltName_ Full=Cysteine-rich with EGF-like domain protein 2; Flags_ Precursor			Homo_sapiens_sp_Q6UXH1_CREL2_HUMAN sp|Q6UXH1|CREL2_HUMAN Protein disulfide isomerase CRELD2 OS=Homo sapiens OX=9606 GN=CRELD2 PE=1 SV=1																							
N30.HOG0000453	OG0000081	n58						sp|Q5EA46.1|CREL1_BOVIN RecName_ Full=Protein disulfide isomerase CRELD1; AltName_ Full=Cysteine-rich with EGF-like domain protein 1; Flags_ Precursor			Homo_sapiens_sp_Q96HD1_CREL1_HUMAN sp|Q96HD1|CREL1_HUMAN Protein disulfide isomerase CRELD1 OS=Homo sapiens OX=9606 GN=CRELD1 PE=1 SV=3																							
N30.HOG0000454	OG0000083	n24						NP_001193181.1 hyaluronidase-3 precursor [Bos taurus]																										
N30.HOG0000455	OG0000083	n28						sp|Q5E985.1|HYAL1_BOVIN RecName_ Full=Hyaluronidase-1; Short=Hyal-1; AltName_ Full=Hyaluronoglucosaminidase-1; Flags_ Precursor																										
N30.HOG0000456	OG0000083	n31						XP_059741399.1 sperm adhesion molecule 1 isoform X1 [Bos taurus]																										
N30.HOG0000457	OG0000083	n34						XP_003586042.1 hyaluronidase-4 [Bos taurus]																										
N30.HOG0000458	OG0000083	n36						sp|Q8SQG8.1|HYAL2_BOVIN RecName_ Full=Hyaluronidase-2; Short=Hyal-2; AltName_ Full=Hyaluronoglucosaminidase-2; Flags_ Precursor			Homo_sapiens_sp_Q12891_HYAL2_HUMAN sp|Q12891|HYAL2_HUMAN Hyaluronidase-2 OS=Homo sapiens OX=9606 GN=HYAL2 PE=1 SV=4																							
N30.HOG0000459	OG0000084	n51						NP_001178214.2 collagen alpha-1_XV_ chain precursor [Bos taurus]			Homo_sapiens_sp_P39059_COFA1_HUMAN sp|P39059|COFA1_HUMAN Collagen alpha-1_XV_ chain OS=Homo sapiens OX=9606 GN=COL15A1 PE=1 SV=2																							
N30.HOG0000460	OG0000084	n55						XP_024830782.1 collagen alpha-1_XVIII_ chain isoform X1 [Bos taurus]			Homo_sapiens_sp_P39060_COIA1_HUMAN sp|P39060|COIA1_HUMAN Collagen alpha-1_XVIII_ chain OS=Homo sapiens OX=9606 GN=COL18A1 PE=1 SV=5																							
N30.HOG0000461	OG0000088	n17						NP_001039622.1 spondin-2 precursor [Bos taurus]			Homo_sapiens_sp_Q9BUD6_SPON2_HUMAN sp|Q9BUD6|SPON2_HUMAN Spondin-2 OS=Homo sapiens OX=9606 GN=SPON2 PE=1 SV=4																							
N30.HOG0000462	OG0000088	n37						sp|Q9GLX9.1|SPON1_BOVIN RecName_ Full=Spondin-1; AltName_ Full=F-spondin; AltName_ Full=Vascular smooth muscle cell growth-promoting factor; Flags_ Precursor			Homo_sapiens_sp_Q9HCB6_SPON1_HUMAN sp|Q9HCB6|SPON1_HUMAN Spondin-1 OS=Homo sapiens OX=9606 GN=SPON1 PE=1 SV=2																							
N30.HOG0000463	OG0000089	n8						DAA33329.1 TPA_ chordin-like [Bos taurus]			Homo_sapiens_sp_Q9H2X0_CHRD_HUMAN sp|Q9H2X0|CHRD_HUMAN Chordin OS=Homo sapiens OX=9606 GN=CHRD PE=1 SV=2																							
N30.HOG0000464	OG0000089	n40						XP_059739242.1 chordin-like protein 1 isoform X8 [Bos taurus]			Homo_sapiens_sp_Q9BU40_CRDL1_HUMAN sp|Q9BU40|CRDL1_HUMAN Chordin-like protein 1 OS=Homo sapiens OX=9606 GN=CHRDL1 PE=1 SV=2																							
N30.HOG0000465	OG0000089	n43						XP_005216309.1 chordin-like protein 2 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q6WN34_CRDL2_HUMAN sp|Q6WN34|CRDL2_HUMAN Chordin-like protein 2 OS=Homo sapiens OX=9606 GN=CHRDL2 PE=1 SV=1																							
N30.HOG0000466	OG0000090	n6						DAA28318.1 TPA_ KIAA1926 protein-like [Bos taurus]			Homo_sapiens_sp_Q86UW8_HPLN4_HUMAN sp|Q86UW8|HPLN4_HUMAN Hyaluronan and proteoglycan link protein 4 OS=Homo sapiens OX=9606 GN=HAPLN4 PE=2 SV=1																							
N30.HOG0000467	OG0000090	n9						sp|P55252.1|HPLN1_BOVIN RecName_ Full=Hyaluronan and proteoglycan link protein 1; AltName_ Full=Cartilage-linking protein 1; Short=Cartilage-link protein; AltName_ Full=Proteoglycan link protein; Flags_ Precursor			Homo_sapiens_sp_P10915_HPLN1_HUMAN sp|P10915|HPLN1_HUMAN Hyaluronan and proteoglycan link protein 1 OS=Homo sapiens OX=9606 GN=HAPLN1 PE=2 SV=2																							
N30.HOG0000468	OG0000090	n15						NP_001092451.1 hyaluronan and proteoglycan link protein 3 precursor [Bos taurus]			Homo_sapiens_sp_Q96S86_HPLN3_HUMAN sp|Q96S86|HPLN3_HUMAN Hyaluronan and proteoglycan link protein 3 OS=Homo sapiens OX=9606 GN=HAPLN3 PE=2 SV=1																							
N30.HOG0000469	OG0000090	n19						XP_005203761.1 hyaluronan and proteoglycan link protein 2 isoform X1 [Bos taurus]																										
N30.HOG0000470	OG0000093	n48						sp|P80416.1|CYTA_BOVIN RecName_ Full=Cystatin-A; AltName_ Full=Cystatin-AS; AltName_ Full=Stefin-A			Homo_sapiens_sp_P01040_CYTA_HUMAN sp|P01040|CYTA_HUMAN Cystatin-A OS=Homo sapiens OX=9606 GN=CSTA PE=1 SV=1																							
N30.HOG0000471	OG0000093	n53									Homo_sapiens_sp_P04080_CYTB_HUMAN sp|P04080|CYTB_HUMAN Cystatin-B OS=Homo sapiens OX=9606 GN=CSTB PE=1 SV=2																							
N30.HOG0000472	OG0000095	n51						XP_024852606.1 SPARC-related modular calcium-binding protein 2 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q9H3U7_SMOC2_HUMAN sp|Q9H3U7|SMOC2_HUMAN SPARC-related modular calcium-binding protein 2 OS=Homo sapiens OX=9606 GN=SMOC2 PE=1 SV=2																							
N30.HOG0000473	OG0000095	n53						XP_005212006.1 SPARC-related modular calcium-binding protein 1 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q9H4F8_SMOC1_HUMAN sp|Q9H4F8|SMOC1_HUMAN SPARC-related modular calcium-binding protein 1 OS=Homo sapiens OX=9606 GN=SMOC1 PE=1 SV=1																							
N30.HOG0000474	OG0000102	n13									Homo_sapiens_sp_P23142_FBLN1_HUMAN sp|P23142|FBLN1_HUMAN Fibulin-1 OS=Homo sapiens OX=9606 GN=FBLN1 PE=1 SV=4																							
N30.HOG0000475	OG0000102	n36						XP_005222280.1 fibulin-5 isoform X1 [Bos taurus]			Homo_sapiens_sp_Q9UBX5_FBLN5_HUMAN sp|Q9UBX5|FBLN5_HUMAN Fibulin-5 OS=Homo sapiens OX=9606 GN=FBLN5 PE=1 SV=1																							
N30.HOG0000476	OG0000102	n43									Homo_sapiens_sp_O95967_FBLN4_HUMAN sp|O95967|FBLN4_HUMAN EGF-containing fibulin-like extracellular matrix protein 2 OS=Homo sapiens OX=9606 GN=EFEMP2 PE=1 SV=3																							
N30.HOG0000477	OG0000102	n46						NP_001075186.1 EGF-containing fibulin-like extracellular matrix protein 1 precursor [Bos taurus]			Homo_sapiens_sp_Q12805_FBLN3_HUMAN sp|Q12805|FBLN3_HUMAN EGF-containing fibulin-like extracellular matrix protein 1 OS=Homo sapiens OX=9606 GN=EFEMP1 PE=1 SV=2																							
N30.HOG0000478	OG0000112	n6						DAA14878.1 TPA_ heparanase 2 isoform 2 [Bos taurus]			Homo_sapiens_sp_Q8WWQ2_HPSE2_HUMAN sp|Q8WWQ2|HPSE2_HUMAN Inactive heparanase-2 OS=Homo sapiens OX=9606 GN=HPSE2 PE=1 SV=3																							
