HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N7.HOG0000277	OG0000061	n39	Monosiga_brevicollisXP_001746878.1 XP_001746878.1 uncharacterized protein MONBRDRAFT_26531 [Monosiga brevicollis MX1], Monosiga_brevicollisXP_001745608.1 XP_001745608.1 uncharacterized protein MONBRDRAFT_36908 [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004987707.1 XP_004987707.1 uncharacterized protein PTSG_11347 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004994504.1 XP_004994504.1 uncharacterized protein PTSG_12171 [Salpingoeca rosetta]																					Beroe_ovata_Bova1_4.0166.g1.t2 Bova1_4.0166.g1.t2, Beroe_ovata_Bova1_4.0166.g1.t1 Bova1_4.0166.g1.t1	Mnemiopsis_leidyi_ML072819a ML072819a	Pleurobrachia_bachei_sb_2650594_ sb_2650594_							
N7.HOG0000278	OG0000062	n22																								Mnemiopsis_leidyi_ML085714a ML085714a	Pleurobrachia_bachei_sb_2665582_ sb_2665582_							
N7.HOG0000279	OG0000063	n39																								Mnemiopsis_leidyi_ML073718a ML073718a								
N7.HOG0000280	OG0000064	n3	Monosiga_brevicollisXP_001750003.1 XP_001750003.1 uncharacterized protein MONBRDRAFT_29555 [Monosiga brevicollis MX1], Monosiga_brevicollisXP_001746748.1 XP_001746748.1 uncharacterized protein MONBRDRAFT_26291 [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004991801.1 XP_004991801.1 salivary glue protein Sgs-3 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004998469.1 XP_004998469.1 gamma-carboxyglutamic acid protein 3 splice variant A [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004988554.1 XP_004988554.1 uncharacterized protein PTSG_10215 [Salpingoeca rosetta]																														
N7.HOG0000281	OG0000065	n5																							Beroe_ovata_Bova1_4.0102.g7.t1 Bova1_4.0102.g7.t1, Beroe_ovata_Bova1_4.0102.g8.t1 Bova1_4.0102.g8.t1	Mnemiopsis_leidyi_ML14244a ML14244a	Pleurobrachia_bachei_sb_2642298_ sb_2642298_, Pleurobrachia_bachei_sb_2651946_ sb_2651946_, Pleurobrachia_bachei_sb_2652826_ sb_2652826_, Pleurobrachia_bachei_sb_2639926_ sb_2639926_							
N7.HOG0000282	OG0000068	n0																									Pleurobrachia_bachei_sb_2642856_ sb_2642856_							
N7.HOG0000283	OG0000069	n10		Salpingoeca_rosetta_XP_004993742.1 XP_004993742.1 uncharacterized protein PTSG_12267 [Salpingoeca rosetta]																														
N7.HOG0000284	OG0000070	n1	Monosiga_brevicollisXP_001746375.1 XP_001746375.1 uncharacterized protein MONBRDRAFT_26049 [Monosiga brevicollis MX1]																						Beroe_ovata_Bova1_4.0502.g2.t5 Bova1_4.0502.g2.t5	Mnemiopsis_leidyi_ML02361a ML02361a	Pleurobrachia_bachei_sb_2659272_ sb_2659272_							
N7.HOG0000285	OG0000070	n32																							Beroe_ovata_Bova1_4.0072.g12.t1 Bova1_4.0072.g12.t1		Pleurobrachia_bachei_sb_2652515_ sb_2652515_, Pleurobrachia_bachei_sb_2654701_ sb_2654701_							
N7.HOG0000286	OG0000073	n0																							Beroe_ovata_Bova1_4.0225.g2.t1 Bova1_4.0225.g2.t1		Pleurobrachia_bachei_sb_2645528_ sb_2645528_							
N7.HOG0000287	OG0000074	n2		Salpingoeca_rosetta_XP_004991789.1 XP_004991789.1 uncharacterized protein PTSG_07982 [Salpingoeca rosetta]																							Pleurobrachia_bachei_sb_2653977_ sb_2653977_							
N7.HOG0000288	OG0000074	n6																									Pleurobrachia_bachei_sb_2668668_ sb_2668668_							
N7.HOG0000289	OG0000075	n34																							Beroe_ovata_Bova1_4.0018.g38.t1 Bova1_4.0018.g38.t1		Pleurobrachia_bachei_sb_2659582_ sb_2659582_							
N7.HOG0000290	OG0000076	n0	Monosiga_brevicollisXP_001748741.1 XP_001748741.1 uncharacterized protein MONBRDRAFT_33821 [Monosiga brevicollis MX1]																						Beroe_ovata_Bova1_4.0005.g52.t1 Bova1_4.0005.g52.t1	Mnemiopsis_leidyi_ML078816a ML078816a	Pleurobrachia_bachei_sb_2649109_ sb_2649109_, Pleurobrachia_bachei_sb_2653383_ sb_2653383_							
N7.HOG0000291	OG0000078	n2																							Beroe_ovata_Bova1_4.0097.g25.t1 Bova1_4.0097.g25.t1, Beroe_ovata_Bova1_4.0199.g16.t1 Bova1_4.0199.g16.t1, Beroe_ovata_Bova1_4.0018.g111.t1 Bova1_4.0018.g111.t1, Beroe_ovata_Bova1_4.0122.g38.t1 Bova1_4.0122.g38.t1		Pleurobrachia_bachei_sb_2661116_ sb_2661116_, Pleurobrachia_bachei_sb_2661117_ sb_2661117_, Pleurobrachia_bachei_sb_2666972_ sb_2666972_, Pleurobrachia_bachei_sb_2653883_ sb_2653883_, Pleurobrachia_bachei_sb_2665577_ sb_2665577_, Pleurobrachia_bachei_sb_2660390_ sb_2660390_							
N7.HOG0000292	OG0000078	n42																							Beroe_ovata_Bova1_4.0116.g23.t1 Bova1_4.0116.g23.t1, Beroe_ovata_Bova1_4.0169.g19.t1 Bova1_4.0169.g19.t1, Beroe_ovata_Bova1_4.0249.g10.t1 Bova1_4.0249.g10.t1, Beroe_ovata_Bova1_4.0010.g20.t2 Bova1_4.0010.g20.t2	Mnemiopsis_leidyi_ML09791a ML09791a	Pleurobrachia_bachei_sb_2666492_ sb_2666492_							
N7.HOG0000293	OG0000079	n2																									Pleurobrachia_bachei_sb_2666048_ sb_2666048_							
N7.HOG0000294	OG0000081	n2	Monosiga_brevicollisXP_001747730.1 XP_001747730.1 uncharacterized protein MONBRDRAFT_9903 [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004994461.1 XP_004994461.1 cysteine-rich with EGF-like domain-containing protein 2 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004991372.1 XP_004991372.1 uncharacterized protein PTSG_07576 [Salpingoeca rosetta]																														
N7.HOG0000295	OG0000081	n8																							Beroe_ovata_Bova1_4.0012.g48.t3 Bova1_4.0012.g48.t3, Beroe_ovata_Bova1_4.0012.g48.t2 Bova1_4.0012.g48.t2, Beroe_ovata_Bova1_4.0012.g48.t1 Bova1_4.0012.g48.t1	Mnemiopsis_leidyi_ML082317a ML082317a	Pleurobrachia_bachei_sb_2661112_ sb_2661112_							
N7.HOG0000296	OG0000081	n29																									Pleurobrachia_bachei_sb_2646639_ sb_2646639_							
N7.HOG0000297	OG0000081	n32																								Mnemiopsis_leidyi_ML056914a ML056914a								
N7.HOG0000298	OG0000081	n39																									Pleurobrachia_bachei_sb_2645532_ sb_2645532_							
N7.HOG0000299	OG0000082	n0		Salpingoeca_rosetta_XP_004991179.1 XP_004991179.1 uncharacterized protein PTSG_12689 [Salpingoeca rosetta]																														
N7.HOG0000300	OG0000086	n1	Monosiga_brevicollisXP_001745884.1 XP_001745884.1 uncharacterized protein MONBRDRAFT_25354 [Monosiga brevicollis MX1]																															
N7.HOG0000301	OG0000086	n14		Salpingoeca_rosetta_XP_004988905.1 XP_004988905.1 uncharacterized protein PTSG_09992 [Salpingoeca rosetta]																														
N7.HOG0000302	OG0000087	n1		Salpingoeca_rosetta_XP_004991976.1 XP_004991976.1 uncharacterized protein PTSG_06590 [Salpingoeca rosetta]																					Beroe_ovata_Bova1_4.0008.g42.t2 Bova1_4.0008.g42.t2, Beroe_ovata_Bova1_4.0008.g42.t1 Bova1_4.0008.g42.t1, Beroe_ovata_Bova1_4.0008.g42.t3 Bova1_4.0008.g42.t3	Mnemiopsis_leidyi_ML004920a ML004920a	Pleurobrachia_bachei_sb_2638853_ sb_2638853_							
N7.HOG0000303	OG0000087	n40																							Beroe_ovata_Bova1_4.0068.g34.t1 Bova1_4.0068.g34.t1, Beroe_ovata_Bova1_4.0068.g34.t2 Bova1_4.0068.g34.t2	Mnemiopsis_leidyi_ML06334a ML06334a	Pleurobrachia_bachei_sb_2655518_ sb_2655518_							
N7.HOG0000304	OG0000088	n0		Salpingoeca_rosetta_XP_004989262.1 XP_004989262.1 uncharacterized protein PTSG_09907 [Salpingoeca rosetta]																							Pleurobrachia_bachei_sb_2642240_ sb_2642240_							
N7.HOG0000305	OG0000091	n0																							Beroe_ovata_Bova1_4.0137.g16.t1 Bova1_4.0137.g16.t1, Beroe_ovata_Bova1_4.0084.g19.t1 Bova1_4.0084.g19.t1, Beroe_ovata_Bova1_4.0084.g20.t1 Bova1_4.0084.g20.t1, Beroe_ovata_Bova1_4.0033.g22.t1 Bova1_4.0033.g22.t1, Beroe_ovata_Bova1_4.0253.g25.t1 Bova1_4.0253.g25.t1, Beroe_ovata_Bova1_4.0253.g22.t1 Bova1_4.0253.g22.t1, Beroe_ovata_Bova1_4.0034.g47.t1 Bova1_4.0034.g47.t1, Beroe_ovata_Bova1_4.0017.g98.t1 Bova1_4.0017.g98.t1, Beroe_ovata_Bova1_4.0145.g24.t1 Bova1_4.0145.g24.t1, Beroe_ovata_Bova1_4.0154.g19.t1 Bova1_4.0154.g19.t1, Beroe_ovata_Bova1_4.1074.g1.t1 Bova1_4.1074.g1.t1, Beroe_ovata_Bova1_4.0136.g9.t1 Bova1_4.0136.g9.t1	Mnemiopsis_leidyi_ML056964a ML056964a, Mnemiopsis_leidyi_ML463533a ML463533a, Mnemiopsis_leidyi_ML45836a ML45836a, Mnemiopsis_leidyi_ML10903a ML10903a, Mnemiopsis_leidyi_ML018046a ML018046a, Mnemiopsis_leidyi_ML14656a ML14656a, Mnemiopsis_leidyi_ML033224a ML033224a, Mnemiopsis_leidyi_ML073027a ML073027a, Mnemiopsis_leidyi_ML073026a ML073026a, Mnemiopsis_leidyi_ML169012a ML169012a, Mnemiopsis_leidyi_ML169011a ML169011a, Mnemiopsis_leidyi_ML12033a ML12033a, Mnemiopsis_leidyi_ML26355a ML26355a, Mnemiopsis_leidyi_ML25401a ML25401a, Mnemiopsis_leidyi_ML26356a ML26356a, Mnemiopsis_leidyi_ML14593a ML14593a, Mnemiopsis_leidyi_ML26855a ML26855a, Mnemiopsis_leidyi_ML06581a ML06581a, Mnemiopsis_leidyi_ML20897a ML20897a, Mnemiopsis_leidyi_ML20898a ML20898a, Mnemiopsis_leidyi_ML106623a ML106623a, Mnemiopsis_leidyi_ML106624a ML106624a, Mnemiopsis_leidyi_ML106622a ML106622a	Pleurobrachia_bachei_sb_2666220_ sb_2666220_, Pleurobrachia_bachei_sb_2661855_ sb_2661855_, Pleurobrachia_bachei_sb_2656040_ sb_2656040_, Pleurobrachia_bachei_sb_2659337_ sb_2659337_, Pleurobrachia_bachei_sb_2666636_ sb_2666636_, Pleurobrachia_bachei_sb_2665967_ sb_2665967_, Pleurobrachia_bachei_sb_2639085_ sb_2639085_, Pleurobrachia_bachei_sb_2668859_ sb_2668859_, Pleurobrachia_bachei_sb_2655557_ sb_2655557_, Pleurobrachia_bachei_sb_2653960_ sb_2653960_, Pleurobrachia_bachei_sb_2668148_ sb_2668148_, Pleurobrachia_bachei_sb_2641530_ sb_2641530_, Pleurobrachia_bachei_sb_2656964_ sb_2656964_, Pleurobrachia_bachei_sb_2642351_ sb_2642351_, Pleurobrachia_bachei_sb_2643211_ sb_2643211_, Pleurobrachia_bachei_sb_2654047_ sb_2654047_, Pleurobrachia_bachei_sb_2653668_ sb_2653668_, Pleurobrachia_bachei_sb_2643212_ sb_2643212_, Pleurobrachia_bachei_sb_2664167_ sb_2664167_							
N7.HOG0000306	OG0000093	n7																								Mnemiopsis_leidyi_ML093044a ML093044a	Pleurobrachia_bachei_sb_2644836_ sb_2644836_							
N7.HOG0000307	OG0000093	n38	Monosiga_brevicollisXP_001742194.1 XP_001742194.1 uncharacterized protein MONBRDRAFT_35345 [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004996477.1 XP_004996477.1 uncharacterized protein PTSG_02962 [Salpingoeca rosetta]																					Beroe_ovata_Bova1_4.0024.g37.t1 Bova1_4.0024.g37.t1, Beroe_ovata_Bova1_4.0024.g36.t1 Bova1_4.0024.g36.t1, Beroe_ovata_Bova1_4.0126.g23.t1 Bova1_4.0126.g23.t1, Beroe_ovata_Bova1_4.0024.g35.t1 Bova1_4.0024.g35.t1									
N7.HOG0000308	OG0000094	n0		Salpingoeca_rosetta_XP_004997081.1 XP_004997081.1 uncharacterized protein PTSG_01111 [Salpingoeca rosetta]																					Beroe_ovata_Bova1_4.0260.g6.t1 Bova1_4.0260.g6.t1	Mnemiopsis_leidyi_ML09081a ML09081a	Pleurobrachia_bachei_sb_2649790_ sb_2649790_							
N7.HOG0000309	OG0000098	n0		Salpingoeca_rosetta_XP_004988520.1 XP_004988520.1 uncharacterized protein PTSG_13005 [Salpingoeca rosetta]																														
N7.HOG0000310	OG0000100	n45	Monosiga_brevicollisXP_001750646.1 XP_001750646.1 uncharacterized protein MONBRDRAFT_12732 [Monosiga brevicollis MX1]																															
N7.HOG0000311	OG0000102	n5		Salpingoeca_rosetta_XP_004998195.1 XP_004998195.1 fibulin-2 [Salpingoeca rosetta]																														
N7.HOG0000312	OG0000102	n12		Salpingoeca_rosetta_XP_004988631.1 XP_004988631.1 uncharacterized protein PTSG_10665 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004995207.1 XP_004995207.1 uncharacterized protein PTSG_03475 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004993827.1 XP_004993827.1 uncharacterized protein PTSG_12283 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004992684.1 XP_004992684.1 uncharacterized protein PTSG_12565 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004991002.1 XP_004991002.1 hemagglutinin_amebocyte aggregation factor [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004992431.1 XP_004992431.1 uncharacterized protein PTSG_07019 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004998423.1 XP_004998423.1 uncharacterized protein PTSG_11664 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004987839.1 XP_004987839.1 uncharacterized protein PTSG_11194 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004989978.1 XP_004989978.1 uncharacterized protein PTSG_09549 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004990651.1 XP_004990651.1 hypothetical protein_ variant [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004990652.1 XP_004990652.1 uncharacterized protein PTSG_12719 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004996528.1 XP_004996528.1 uncharacterized protein PTSG_03009 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004987976.1 XP_004987976.1 uncharacterized protein PTSG_11057 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004990946.1 XP_004990946.1 uncharacterized protein PTSG_07442 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004992612.1 XP_004992612.1 uncharacterized protein PTSG_07192 [Salpingoeca rosetta]																														
N7.HOG0000313	OG0000103	n0		Salpingoeca_rosetta_XP_004988383.1 XP_004988383.1 uncharacterized protein PTSG_10334 [Salpingoeca rosetta]																					Beroe_ovata_Bova1_4.0001.g4.t1 Bova1_4.0001.g4.t1, Beroe_ovata_Bova1_4.0001.g5.t1 Bova1_4.0001.g5.t1	Mnemiopsis_leidyi_ML14703a ML14703a	Pleurobrachia_bachei_sb_2660818_ sb_2660818_							
N7.HOG0000314	OG0000104	n0																								Mnemiopsis_leidyi_ML04798a ML04798a								
N7.HOG0000315	OG0000106	n0																							Beroe_ovata_Bova1_4.0273.g10.t1 Bova1_4.0273.g10.t1, Beroe_ovata_Bova1_4.0273.g11.t1 Bova1_4.0273.g11.t1, Beroe_ovata_Bova1_4.0273.g7.t1 Bova1_4.0273.g7.t1, Beroe_ovata_Bova1_4.0269.g12.t1 Bova1_4.0269.g12.t1, Beroe_ovata_Bova1_4.0033.g43.t1 Bova1_4.0033.g43.t1, Beroe_ovata_Bova1_4.0180.g26.t1 Bova1_4.0180.g26.t1, Beroe_ovata_Bova1_4.0112.g46.t1 Bova1_4.0112.g46.t1	Mnemiopsis_leidyi_ML10439a ML10439a, Mnemiopsis_leidyi_ML104310a ML104310a	Pleurobrachia_bachei_sb_2649564_ sb_2649564_, Pleurobrachia_bachei_sb_2640237_ sb_2640237_, Pleurobrachia_bachei_sb_2652975_ sb_2652975_, Pleurobrachia_bachei_sb_2652974_ sb_2652974_, Pleurobrachia_bachei_sb_2652973_ sb_2652973_, Pleurobrachia_bachei_sb_2652972_ sb_2652972_, Pleurobrachia_bachei_sb_2666571_ sb_2666571_, Pleurobrachia_bachei_sb_2655639_ sb_2655639_, Pleurobrachia_bachei_sb_2657182_ sb_2657182_, Pleurobrachia_bachei_sb_2668363_ sb_2668363_, Pleurobrachia_bachei_sb_2652969_ sb_2652969_, Pleurobrachia_bachei_sb_2652968_ sb_2652968_							
N7.HOG0000316	OG0000107	n0	Monosiga_brevicollisXP_001745227.1 XP_001745227.1 uncharacterized protein MONBRDRAFT_24936 [Monosiga brevicollis MX1]																						Beroe_ovata_Bova1_4.0361.g7.t1 Bova1_4.0361.g7.t1									
N7.HOG0000317	OG0000109	n3																									Pleurobrachia_bachei_sb_2640380_ sb_2640380_							
N7.HOG0000318	OG0000111	n0																									Pleurobrachia_bachei_sb_2653614_ sb_2653614_, Pleurobrachia_bachei_sb_2643597_ sb_2643597_							
N7.HOG0000319	OG0000112	n0	Monosiga_brevicollisXP_001750416.1 XP_001750416.1 uncharacterized protein MONBRDRAFT_29948 [Monosiga brevicollis MX1], Monosiga_brevicollisXP_001747086.1 XP_001747086.1 uncharacterized protein MONBRDRAFT_26729 [Monosiga brevicollis MX1], Monosiga_brevicollisXP_001742652.1 XP_001742652.1 uncharacterized protein MONBRDRAFT_22110 [Monosiga brevicollis MX1], Monosiga_brevicollisXP_001745179.1 XP_001745179.1 uncharacterized protein MONBRDRAFT_24839 [Monosiga brevicollis MX1], Monosiga_brevicollisXP_001751005.1 XP_001751005.1 uncharacterized protein MONBRDRAFT_30511 [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004998289.1 XP_004998289.1 uncharacterized protein PTSG_00821 [Salpingoeca rosetta]																														
N7.HOG0000320	OG0000113	n15	Monosiga_brevicollisXP_001743656.1 XP_001743656.1 uncharacterized protein MONBRDRAFT_6293 [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004995810.1 XP_004995810.1 uncharacterized protein PTSG_03226 [Salpingoeca rosetta]																														
N7.HOG0000321	OG0000113	n17																							Beroe_ovata_Bova1_4.0104.g16.t1 Bova1_4.0104.g16.t1, Beroe_ovata_Bova1_4.0104.g16.t2 Bova1_4.0104.g16.t2	Mnemiopsis_leidyi_ML086612a ML086612a								
N7.HOG0000322	OG0000114	n12																							Beroe_ovata_Bova1_4.0155.g12.t1 Bova1_4.0155.g12.t1, Beroe_ovata_Bova1_4.0155.g12.t2 Bova1_4.0155.g12.t2	Mnemiopsis_leidyi_ML082712a ML082712a								
N7.HOG0000323	OG0000117	n25		Salpingoeca_rosetta_XP_004997887.1 XP_004997887.1 uncharacterized protein PTSG_01906 [Salpingoeca rosetta]																														
N7.HOG0000324	OG0000118	n0																									Pleurobrachia_bachei_sb_2648259_ sb_2648259_							
N7.HOG0000325	OG0000119	n4																							Beroe_ovata_Bova1_4.0022.g107.t1 Bova1_4.0022.g107.t1, Beroe_ovata_Bova1_4.0022.g109.t1 Bova1_4.0022.g109.t1	Mnemiopsis_leidyi_ML18521a ML18521a, Mnemiopsis_leidyi_ML11002a ML11002a	Pleurobrachia_bachei_sb_2645666_ sb_2645666_, Pleurobrachia_bachei_sb_2669413_ sb_2669413_, Pleurobrachia_bachei_sb_2654209_ sb_2654209_, Pleurobrachia_bachei_sb_2654210_ sb_2654210_							
N7.HOG0000326	OG0000119	n26	Monosiga_brevicollisXP_001744188.1 XP_001744188.1 uncharacterized protein MONBRDRAFT_15699_ partial [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004993435.1 XP_004993435.1 leucine rich repeat containing protein 40 [Salpingoeca rosetta]																														
N7.HOG0000327	OG0000121	n20																									Pleurobrachia_bachei_sb_2656482_ sb_2656482_							
N7.HOG0000328	OG0000122	n1																									Pleurobrachia_bachei_sb_2642445_ sb_2642445_							
N7.HOG0000329	OG0000122	n24		Salpingoeca_rosetta_XP_004989019.1 XP_004989019.1 Megf11 [Salpingoeca rosetta]																														
N7.HOG0000330	OG0000125	n0	Monosiga_brevicollisXP_001749322.1 XP_001749322.1 uncharacterized protein MONBRDRAFT_38683 [Monosiga brevicollis MX1]																															
N7.HOG0000331	OG0000128	n1	Monosiga_brevicollisXP_001747212.1 XP_001747212.1 uncharacterized protein MONBRDRAFT_33043 [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004987944.1 XP_004987944.1 uncharacterized protein PTSG_11020 [Salpingoeca rosetta]																														
N7.HOG0000332	OG0000133	n0	Monosiga_brevicollisXP_001748425.1 XP_001748425.1 uncharacterized protein MONBRDRAFT_27938 [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004992379.1 XP_004992379.1 uncharacterized protein PTSG_06976 [Salpingoeca rosetta]																					Beroe_ovata_Bova1_4.0231.g5.t2 Bova1_4.0231.g5.t2, Beroe_ovata_Bova1_4.0231.g5.t1 Bova1_4.0231.g5.t1	Mnemiopsis_leidyi_ML018015a ML018015a	Pleurobrachia_bachei_sb_2638205_ sb_2638205_							
N7.HOG0000333	OG0000134	n4	Monosiga_brevicollisXP_001742639.1 XP_001742639.1 uncharacterized protein MONBRDRAFT_4977 [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004992438.1 XP_004992438.1 uncharacterized protein PTSG_07026 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004998242.1 XP_004998242.1 uncharacterized protein PTSG_00776 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004998455.1 XP_004998455.1 uncharacterized protein PTSG_00983 [Salpingoeca rosetta]																														
N7.HOG0000334	OG0000134	n22	Monosiga_brevicollisXP_001745585.1 XP_001745585.1 uncharacterized protein MONBRDRAFT_32359 [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004999105.1 XP_004999105.1 Mdn1 protein [Salpingoeca rosetta]																														
N7.HOG0000335	OG0000134	n32																							Beroe_ovata_Bova1_4.0165.g23.t1 Bova1_4.0165.g23.t1, Beroe_ovata_Bova1_4.0165.g23.t2 Bova1_4.0165.g23.t2, Beroe_ovata_Bova1_4.0165.g23.t3 Bova1_4.0165.g23.t3	Mnemiopsis_leidyi_ML126214a ML126214a	Pleurobrachia_bachei_sb_2657552_ sb_2657552_							
N7.HOG0000336	OG0000137	n3																								Mnemiopsis_leidyi_ML078926a ML078926a								
N7.HOG0000337	OG0000138	n9																							Beroe_ovata_Bova1_4.0135.g3.t2 Bova1_4.0135.g3.t2, Beroe_ovata_Bova1_4.0135.g3.t1 Bova1_4.0135.g3.t1, Beroe_ovata_Bova1_4.0135.g3.t4 Bova1_4.0135.g3.t4, Beroe_ovata_Bova1_4.0135.g3.t5 Bova1_4.0135.g3.t5, Beroe_ovata_Bova1_4.0135.g3.t6 Bova1_4.0135.g3.t6		Pleurobrachia_bachei_sb_2645404_ sb_2645404_, Pleurobrachia_bachei_sb_2662267_ sb_2662267_							
N7.HOG0000338	OG0000139	n0	Monosiga_brevicollisXP_001748132.1 XP_001748132.1 uncharacterized protein MONBRDRAFT_33535 [Monosiga brevicollis MX1]																															
N7.HOG0000339	OG0000141	n0																							Beroe_ovata_Bova1_4.0129.g39.t1 Bova1_4.0129.g39.t1		Pleurobrachia_bachei_sb_2647150_ sb_2647150_							
N7.HOG0000340	OG0000146	n10	Monosiga_brevicollisXP_001746954.1 XP_001746954.1 uncharacterized protein MONBRDRAFT_26448 [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004995314.1 XP_004995314.1 uncharacterized protein PTSG_03585 [Salpingoeca rosetta]																					Beroe_ovata_Bova1_4.0152.g23.t1 Bova1_4.0152.g23.t1, Beroe_ovata_Bova1_4.0152.g24.t1 Bova1_4.0152.g24.t1		Pleurobrachia_bachei_sb_2638266_ sb_2638266_							
N7.HOG0000341	OG0000147	n17		Salpingoeca_rosetta_XP_004992846.1 XP_004992846.1 uncharacterized protein PTSG_05954 [Salpingoeca rosetta], Salpingoeca_rosetta_XP_004992209.1 XP_004992209.1 uncharacterized protein PTSG_06810 [Salpingoeca rosetta]																														
N7.HOG0000342	OG0000148	n0																							Beroe_ovata_Bova1_4.0104.g11.t1 Bova1_4.0104.g11.t1	Mnemiopsis_leidyi_ML048212a ML048212a	Pleurobrachia_bachei_sb_2638472_ sb_2638472_							
N7.HOG0000343	OG0000150	n0	Monosiga_brevicollisXP_001744348.1 XP_001744348.1 uncharacterized protein MONBRDRAFT_31716 [Monosiga brevicollis MX1]	Salpingoeca_rosetta_XP_004991371.1 XP_004991371.1 uncharacterized protein PTSG_07575 [Salpingoeca rosetta]																														
N7.HOG0000344	OG0000152	n24																							Beroe_ovata_Bova1_4.0464.g3.t1 Bova1_4.0464.g3.t1	Mnemiopsis_leidyi_ML12828a ML12828a, Mnemiopsis_leidyi_ML12827a ML12827a	Pleurobrachia_bachei_sb_2656754_ sb_2656754_, Pleurobrachia_bachei_sb_2667777_ sb_2667777_, Pleurobrachia_bachei_sb_2638257_ sb_2638257_, Pleurobrachia_bachei_sb_2657752_ sb_2657752_, Pleurobrachia_bachei_sb_2643708_ sb_2643708_							
N7.HOG0000345	OG0000155	n1																							Beroe_ovata_Bova1_4.0404.g3.t5 Bova1_4.0404.g3.t5, Beroe_ovata_Bova1_4.0404.g3.t1 Bova1_4.0404.g3.t1, Beroe_ovata_Bova1_4.0404.g3.t4 Bova1_4.0404.g3.t4, Beroe_ovata_Bova1_4.0404.g3.t3 Bova1_4.0404.g3.t3, Beroe_ovata_Bova1_4.0404.g3.t2 Bova1_4.0404.g3.t2	Mnemiopsis_leidyi_ML03547a ML03547a, Mnemiopsis_leidyi_ML068119a ML068119a	Pleurobrachia_bachei_sb_2660740_ sb_2660740_, Pleurobrachia_bachei_sb_2655517_ sb_2655517_							
