HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N13.HOG0000573	OG0000016	n68																Xenia_spec_Xe_012250_T1 Xe_012250_T1 Xe_012250, Xenia_spec_Xe_012250_T2 Xe_012250_T2 Xe_012250																
N13.HOG0000574	OG0000016	n77													Nematostella_vectensis_NV2t018121001.1 NV2t018121001.1																			
N13.HOG0000575	OG0000016	n83											Acropora_digitifera_adi_v1.22761 adi_v1.22761	Exaiptasia_diaphana_XP_020914056.1 XP_020914056.1 LOW QUALITY PROTEIN_ uncharacterized protein LOC110251669 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t002700001.1 NV2t002700001.1	Porites_asteroides_isotig20158 isotig20158 extracted_CDS GOMatch=Q70AB1 GOTerms=GO_0004222_GO_0006508_GO_0008152_GO_0008233_GO_0008237_GO_0008270_GO_0016787_GO_0031012_GO_0046872 Gene=Putative_hatching_enzyme__Fragment__ Match_Acc=Q70AB1 gene=isogroup18426 length=395 numContigs=1	Stylophora_pistillata_Spis19202 Spis19202 SpisGene19202																	
N13.HOG0000576	OG0000016	n96														Porites_asteroides_isotig02071 isotig02071 extracted_CDS GOMatch=A7RJ23 GOTerms=GO_0004222_GO_0006508_GO_0008152_GO_0008233_GO_0008237_GO_0008270_GO_0016787_GO_0031012_GO_0046872 Gene=Matrix_metalloproteinase-25_ Match_Acc=Q3U435 gene=isogroup00868 length=512 numContigs=2																		
N13.HOG0000577	OG0000016	n108													Nematostella_vectensis_NV2t016880001.1 NV2t016880001.1																			
N13.HOG0000578	OG0000016	n267											Acropora_digitifera_adi_v1.03032 adi_v1.03032		Nematostella_vectensis_NV2t000808001.1 NV2t000808001.1																			
N13.HOG0000579	OG0000016	n275											Acropora_digitifera_adi_v1.03024 adi_v1.03024, Acropora_digitifera_adi_v1.03033 adi_v1.03033	Exaiptasia_diaphana_XP_020898085.1 XP_020898085.1 matrilysin [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020897186.1 XP_020897186.1 collagenase 3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020894795.2 XP_020894795.2 collagenase 3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020901217.1 XP_020901217.1 matrilysin isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020901216.1 XP_020901216.1 matrilysin isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020916687.1 XP_020916687.1 macrophage metalloelastase [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028516851.1 XP_028516851.1 matrix metalloproteinase-19 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t014820001.1 NV2t014820001.1, Nematostella_vectensis_NV2t014297001.1 NV2t014297001.1, Nematostella_vectensis_NV2t019316003.1 NV2t019316003.1, Nematostella_vectensis_NV2t019316002.1 NV2t019316002.1, Nematostella_vectensis_NV2t010833003.1 NV2t010833003.1, Nematostella_vectensis_NV2t010833002.1 NV2t010833002.1, Nematostella_vectensis_NV2t010833001.1 NV2t010833001.1, Nematostella_vectensis_NV2t008027001.1 NV2t008027001.1, Nematostella_vectensis_NV2t008027002.1 NV2t008027002.1, Nematostella_vectensis_NV2t003582001.1 NV2t003582001.1, Nematostella_vectensis_NV2t001647001.1 NV2t001647001.1, Nematostella_vectensis_NV2t003581001.1 NV2t003581001.1, Nematostella_vectensis_NV2t008375002.1 NV2t008375002.1, Nematostella_vectensis_NV2t008375001.1 NV2t008375001.1, Nematostella_vectensis_NV2t000808002.1 NV2t000808002.1, Nematostella_vectensis_NV2t000807001.1 NV2t000807001.1	Porites_asteroides_isotig04983 isotig04983 extracted_CDS GOMatch=A7SNA9 GOTerms=GO_0004222_GO_0006508_GO_0008152_GO_0008233_GO_0008237_GO_0008270_GO_0016787_GO_0031012_GO_0046872 Gene=Matrix_metalloproteinase-19_ Match_Acc=Q99542 gene=isogroup03251 length=1144 numContigs=1	Stylophora_pistillata_Spis18465 Spis18465 SpisGene18465, Stylophora_pistillata_Spis5570 Spis5570 SpisGene5570, Stylophora_pistillata_Spis5569 Spis5569 SpisGene5569, Stylophora_pistillata_Spis5572 Spis5572 SpisGene5572, Stylophora_pistillata_Spis5561 Spis5561 SpisGene5561																	
N13.HOG0000580	OG0000016	n321												Exaiptasia_diaphana_XP_020912518.1 XP_020912518.1 matrix metalloproteinase-9 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020892199.1 XP_020892199.1 metalloendoproteinase 1 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t006370001.1 NV2t006370001.1																			
N13.HOG0000581	OG0000017	n88											Acropora_digitifera_adi_v1.20054 adi_v1.20054, Acropora_digitifera_adi_v1.12711 adi_v1.12711, Acropora_digitifera_adi_v1.17942 adi_v1.17942	Exaiptasia_diaphana_XP_020902588.1 XP_020902588.1 serpin B6 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020913182.1 XP_020913182.1 leukocyte elastase inhibitor-like [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020902591.1 XP_020902591.1 leukocyte elastase inhibitor A-like [Exaiptasia diaphana]	Nematostella_vectensis_NV2t021103001.1 NV2t021103001.1	Porites_asteroides_isotig11766 isotig11766 extracted_CDS GOMatch=A7S7S1 GOTerms=GO_0004867 Gene=Leukocyte_elastase_inhibitor_ Match_Acc=P30740 gene=isogroup10034 length=581 numContigs=1, Porites_asteroides_GCKDGN103G905P GCKDGN103G905P extracted_CDS GOMatch=A7S7S1 GOTerms=GO_0004867 Gene=Proteinase_inhibitor_I4_serpin_ Match_Acc=B2V5S5 length=404 region=3 run=R_2010_02_19_08_49_25_ xy=2867_2251, Porites_asteroides_isotig17013 isotig17013 extracted_CDS GOMatch=A7S7S1 GOTerms=GO_0004867 Gene=Proteinase_inhibitor_I4_serpin_ Match_Acc=B2V5S5 gene=isogroup15281 length=438 numContigs=1, Porites_asteroides_isotig04340 isotig04340 extracted_CDS GOMatch=A7SKW8 GOTerms=GO_0004867 Gene=Serine_protease_inhibitor_ Match_Acc=Q6HA07 gene=isogroup02608 length=1299 numContigs=1	Stylophora_pistillata_Spis1531 Spis1531 SpisGene1531, Stylophora_pistillata_Spis5283 Spis5283 SpisGene5283, Stylophora_pistillata_Spis1532 Spis1532 SpisGene1532																	
N13.HOG0000582	OG0000017	n206														Porites_asteroides_GCKDGN101CG90N GCKDGN101CG90N extracted_CDS GOMatch=A7S7S1 GOTerms=GO_0004867 Gene=Leukocyte_elastase_inhibitor_B_ Match_Acc=Q8VHP7 length=288 region=1 run=R_2010_02_19_08_49_25_ xy=0899_3173																		
N13.HOG0000583	OG0000018	n1											Acropora_digitifera_adi_v1.08251 adi_v1.08251, Acropora_digitifera_adi_v1.08253 adi_v1.08253	Exaiptasia_diaphana_XP_020905082.1 XP_020905082.1 protein-lysine 6-oxidase [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020910908.1 XP_020910908.1 lysyl oxidase homolog 3A isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020910907.1 XP_020910907.1 lysyl oxidase homolog 2A isoform X1 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t019165001.1 NV2t019165001.1, Nematostella_vectensis_NV2t019165003.1 NV2t019165003.1, Nematostella_vectensis_NV2t019165002.1 NV2t019165002.1, Nematostella_vectensis_NV2t019166001.1 NV2t019166001.1		Stylophora_pistillata_Spis5446 Spis5446 SpisGene5446, Stylophora_pistillata_Spis5444 Spis5444 SpisGene5444, Stylophora_pistillata_Spis5445 Spis5445 SpisGene5445	Xenia_spec_Xe_013913_T1 Xe_013913_T1 Xe_013913, Xenia_spec_Xe_013934_T1 Xe_013934_T1 Xe_013934																
N13.HOG0000584	OG0000018	n64														Porites_asteroides_isotig14042 isotig14042 extracted_CDS GOMatch=A7SEY3 GOTerms=GO_0005507_GO_0016641_GO_0055114 Gene=Lysyl_oxidase_ Match_Acc=Q6NYT8 gene=isogroup12310 length=507 numContigs=1																		
N13.HOG0000585	OG0000018	n77											Acropora_digitifera_adi_v1.03894 adi_v1.03894	Exaiptasia_diaphana_XP_028518136.1 XP_028518136.1 uncharacterized protein LOC110249554_ partial [Exaiptasia diaphana]	Nematostella_vectensis_NV2t014958001.1 NV2t014958001.1, Nematostella_vectensis_NV2t014958003.1 NV2t014958003.1																			
N13.HOG0000586	OG0000018	n85												Exaiptasia_diaphana_XP_020907184.1 XP_020907184.1 deleted in malignant brain tumors 1 protein [Exaiptasia diaphana]			Stylophora_pistillata_Spis23534 Spis23534 SpisGene23534, Stylophora_pistillata_Spis15395 Spis15395 SpisGene15395	Xenia_spec_Xe_009686_T1 Xe_009686_T1 Xe_009686, Xenia_spec_Xe_009691_T1 Xe_009691_T1 Xe_009691, Xenia_spec_Xe_010129_T1 Xe_010129_T1 Xe_010129, Xenia_spec_Xe_010158_T1 Xe_010158_T1 Xe_010158, Xenia_spec_Xe_006051_T1 Xe_006051_T1 Xe_006051, Xenia_spec_Xe_010156_T1 Xe_010156_T1 Xe_010156, Xenia_spec_Xe_010159_T1 Xe_010159_T1 Xe_010159, Xenia_spec_Xe_010157_T1 Xe_010157_T1 Xe_010157, Xenia_spec_Xe_002016_T1 Xe_002016_T1 Xe_002016																
N13.HOG0000587	OG0000018	n207											Acropora_digitifera_adi_v1.00628 adi_v1.00628	Exaiptasia_diaphana_XP_028518884.1 XP_028518884.1 MAM and LDL-receptor class A domain-containing protein 1 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t012749001.1 NV2t012749001.1																			
N13.HOG0000588	OG0000018	n211													Nematostella_vectensis_NV2t024546001.1 NV2t024546001.1																			
N13.HOG0000589	OG0000018	n222												Exaiptasia_diaphana_XP_020911819.1 XP_020911819.1 uncharacterized protein LOC110249585 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020911818.1 XP_020911818.1 uncharacterized protein LOC110249585 isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020911820.1 XP_020911820.1 uncharacterized protein LOC110249585 isoform X3 [Exaiptasia diaphana]																				
N13.HOG0000590	OG0000018	n225											Acropora_digitifera_adi_v1.19537 adi_v1.19537, Acropora_digitifera_adi_v1.24394 adi_v1.24394, Acropora_digitifera_adi_v1.06439 adi_v1.06439, Acropora_digitifera_adi_v1.08717 adi_v1.08717, Acropora_digitifera_adi_v1.18043 adi_v1.18043, Acropora_digitifera_adi_v1.04186 adi_v1.04186, Acropora_digitifera_adi_v1.02958 adi_v1.02958, Acropora_digitifera_adi_v1.13776 adi_v1.13776, Acropora_digitifera_adi_v1.10056 adi_v1.10056, Acropora_digitifera_adi_v1.13777 adi_v1.13777	Exaiptasia_diaphana_XP_020907893.1 XP_020907893.1 deleted in malignant brain tumors 1 protein [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020916250.1 XP_020916250.1 deleted in malignant brain tumors 1 protein [Exaiptasia diaphana]			Stylophora_pistillata_Spis2803 Spis2803 SpisGene2803, Stylophora_pistillata_Spis18446 Spis18446 SpisGene18446, Stylophora_pistillata_Spis18450 Spis18450 SpisGene18450, Stylophora_pistillata_Spis6249 Spis6249 SpisGene6249, Stylophora_pistillata_Spis6248 Spis6248 SpisGene6248, Stylophora_pistillata_Spis24408 Spis24408 SpisGene24408																	
N13.HOG0000591	OG0000018	n246																Xenia_spec_Xe_013911_T1 Xe_013911_T1 Xe_013911																
N13.HOG0000592	OG0000018	n251																Xenia_spec_Xe_002019_T1 Xe_002019_T1 Xe_002019, Xenia_spec_Xe_010095_T1 Xe_010095_T1 Xe_010095, Xenia_spec_Xe_010094_T1 Xe_010094_T1 Xe_010094																
N13.HOG0000593	OG0000018	n254											Acropora_digitifera_adi_v1.11975 adi_v1.11975	Exaiptasia_diaphana_XP_028513911.1 XP_028513911.1 uncharacterized protein LOC110235804_ partial [Exaiptasia diaphana]			Stylophora_pistillata_Spis8996 Spis8996 SpisGene8996																	
N13.HOG0000594	OG0000018	n261											Acropora_digitifera_adi_v1.13977 adi_v1.13977		Nematostella_vectensis_NV2t006191001.1 NV2t006191001.1, Nematostella_vectensis_NV2t006127002.1 NV2t006127002.1, Nematostella_vectensis_NV2t006127001.1 NV2t006127001.1		Stylophora_pistillata_Spis18453 Spis18453 SpisGene18453, Stylophora_pistillata_Spis14524 Spis14524 SpisGene14524, Stylophora_pistillata_Spis18452 Spis18452 SpisGene18452	Xenia_spec_Xe_005091_T1 Xe_005091_T1 Xe_005091																
N13.HOG0000595	OG0000018	n296													Nematostella_vectensis_NV2t017488001.1 NV2t017488001.1																			
N13.HOG0000596	OG0000018	n298											Acropora_digitifera_adi_v1.18899 adi_v1.18899	Exaiptasia_diaphana_XP_028515710.1 XP_028515710.1 uncharacterized protein LOC110241854 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895213.1 XP_020895213.1 sortilin-related receptor [Exaiptasia diaphana]	Nematostella_vectensis_NV2t016213001.1 NV2t016213001.1	Porites_asteroides_isotig07771 isotig07771 extracted_CDS GOMatch=B0W5W8 GOTerms=GO_0000166_GO_0004672_GO_0004674_GO_0005524_GO_0006468 Gene=Dscam_ Match_Acc=Q68J72 gene=isogroup06039 length=790 numContigs=1	Stylophora_pistillata_Spis15398 Spis15398 SpisGene15398, Stylophora_pistillata_Spis17286.t1 Spis17286.t1 SpisGene17286, Stylophora_pistillata_Spis11637 Spis11637 SpisGene11637	Xenia_spec_Xe_004831_T1 Xe_004831_T1 Xe_004831																
N13.HOG0000597	OG0000018	n321											Acropora_digitifera_adi_v1.18502 adi_v1.18502			Porites_asteroides_GCKDGN102DGG79 GCKDGN102DGG79 extracted_CDS GOMatch=D2H031 GOTerms=GO_0005044_GO_0005507_GO_0016020_GO_0016641_GO_0055114 Gene=Lysyl_oxidase_ Match_Acc=Q6NYT8 length=485 region=2 run=R_2010_02_19_08_49_25_ xy=1300_2983																		
N13.HOG0000598	OG0000019	n4															Stylophora_pistillata_Spis21490 Spis21490 SpisGene21490	Xenia_spec_Xe_014972_T1 Xe_014972_T1 Xe_014972																
N13.HOG0000599	OG0000019	n10															Stylophora_pistillata_Spis16254 Spis16254 SpisGene16254	Xenia_spec_Xe_001366_T1 Xe_001366_T1 Xe_001366																
N13.HOG0000600	OG0000019	n60											Acropora_digitifera_adi_v1.06152 adi_v1.06152, Acropora_digitifera_adi_v1.06153 adi_v1.06153	Exaiptasia_diaphana_XP_020906144.1 XP_020906144.1 growth_differentiation factor 8 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t000173001.1 NV2t000173001.1		Stylophora_pistillata_Spis6384 Spis6384 SpisGene6384																	
N13.HOG0000601	OG0000019	n103																Xenia_spec_Xe_016031_T1 Xe_016031_T1 Xe_016031, Xenia_spec_Xe_009824_T1 Xe_009824_T1 Xe_009824																
N13.HOG0000602	OG0000019	n111																Xenia_spec_Xe_000860_T1 Xe_000860_T1 Xe_000860																
N13.HOG0000603	OG0000019	n150											Acropora_digitifera_adi_v1.07696 adi_v1.07696	Exaiptasia_diaphana_XP_020895491.1 XP_020895491.1 bone morphogenetic protein 7 isoform X3 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895490.1 XP_020895490.1 bone morphogenetic protein 7 isoform X2 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020895489.1 XP_020895489.1 bone morphogenetic protein 7 isoform X1 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t006269003.1 NV2t006269003.1, Nematostella_vectensis_NV2t006269002.1 NV2t006269002.1, Nematostella_vectensis_NV2t006269001.1 NV2t006269001.1	Porites_asteroides_isotig11482 isotig11482 extracted_CDS GOMatch=Q27W10 GOTerms=GO_0008083_GO_0040007 Gene=BMP5-8__Fragment__ Match_Acc=Q27W10 gene=isogroup09750 length=601 numContigs=1, Porites_asteroides_isotig26330 isotig26330 extracted_CDS GOMatch=Q4R5W6 GOTerms=GO_0005576_GO_0008083 Gene=Testis_cDNA__clone__QtsA-20238__similar_to_human_bone_morphogenetic_protein_5__BMP5___ Match_Acc=Q4R5W6 gene=isogroup24598 length=312 numContigs=1	Stylophora_pistillata_Spis20402 Spis20402 SpisGene20402	Xenia_spec_Xe_002372_T1 Xe_002372_T1 Xe_002372, Xenia_spec_Xe_002371_T1 Xe_002371_T1 Xe_002371																
N13.HOG0000604	OG0000019	n214											Acropora_digitifera_adi_v1.01025 adi_v1.01025	Exaiptasia_diaphana_XP_020905685.1 XP_020905685.1 bone morphogenetic protein 4 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020905684.1 XP_020905684.1 bone morphogenetic protein 4 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t019847002.1 NV2t019847002.1, Nematostella_vectensis_NV2t019847001.1 NV2t019847001.1	Porites_asteroides_isotig13411 isotig13411 extracted_CDS GOMatch=B6SCR5 GOTerms=GO_0008083_GO_0040007 Gene=BMP2_4__Fragment__ Match_Acc=B6SCR5 gene=isogroup11679 length=526 numContigs=1	Stylophora_pistillata_Spis4504 Spis4504 SpisGene4504	Xenia_spec_Xe_000961_T1 Xe_000961_T1 Xe_000961, Xenia_spec_Xe_000961_T2 Xe_000961_T2 Xe_000961																
N13.HOG0000605	OG0000019	n236											Acropora_digitifera_adi_v1.07728 adi_v1.07728	Exaiptasia_diaphana_XP_020895368.1 XP_020895368.1 growth_differentiation factor 5 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t006489001.1 NV2t006489001.1	Porites_asteroides_isotig11160 isotig11160 extracted_CDS GOMatch=Q5YJC3 GOTerms=GO_0005576_GO_0008083_GO_0040007 Gene=GDF5-like_protein_ Match_Acc=Q5YJC3 gene=isogroup09428 length=616 numContigs=1	Stylophora_pistillata_Spis8182.t1 Spis8182.t1 SpisGene8182	Xenia_spec_Xe_002679_T1 Xe_002679_T1 Xe_002679																
N13.HOG0000606	OG0000019	n288											Acropora_digitifera_adi_v1.10675 adi_v1.10675, Acropora_digitifera_adi_v1.15796 adi_v1.15796	Exaiptasia_diaphana_XP_020893270.1 XP_020893270.1 protein DVR-1 homolog [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020892723.2 XP_020892723.2 protein decapentaplegic-like [Exaiptasia diaphana]	Nematostella_vectensis_NV2t002978001.1 NV2t002978001.1	Porites_asteroides_isotig03574 isotig03574 extracted_CDS GOMatch=D2H0Q8 GOTerms=GO_0001649_GO_0001654_GO_0001822_GO_0001958_GO_0006954_GO_0006955_GO_0008083_GO_0010862_GO_0030154_GO_0030501_GO_0030509_GO_0030539_GO_0032349_GO_0040007_GO_0045666_GO_0045669_GO_0045944_GO_0046982_GO_0060395_GO_0070700 Gene=Bone_morphogenetic_protein_6_ Match_Acc=Q5CZV5 gene=isogroup01842 length=1711 numContigs=1, Porites_asteroides_isotig03506 isotig03506 extracted_CDS GOMatch=A7RNC2 GOTerms=GO_0005576_GO_0008083_GO_0040007 Gene=Anti-dorsalizing_morphogenetic_protein_1_ Match_Acc=Q91597 gene=isogroup01774 length=1790 numContigs=1	Stylophora_pistillata_Spis1246 Spis1246 SpisGene1246, Stylophora_pistillata_Spis5212 Spis5212 SpisGene5212, Stylophora_pistillata_Spis1236 Spis1236 SpisGene1236																	
N13.HOG0000607	OG0000019	n300											Acropora_digitifera_adi_v1.02299 adi_v1.02299				Stylophora_pistillata_Spis8792 Spis8792 SpisGene8792																	
N13.HOG0000608	OG0000019	n316											Acropora_digitifera_adi_v1.01570 adi_v1.01570				Stylophora_pistillata_Spis10793 Spis10793 SpisGene10793, Stylophora_pistillata_Spis7539 Spis7539 SpisGene7539, Stylophora_pistillata_Spis6103 Spis6103 SpisGene6103, Stylophora_pistillata_Spis6102 Spis6102 SpisGene6102, Stylophora_pistillata_Spis21128 Spis21128 SpisGene21128																	
N13.HOG0000609	OG0000020	n3											Acropora_digitifera_adi_v1.07215 adi_v1.07215	Exaiptasia_diaphana_XP_020906601.1 XP_020906601.1 collagen alpha-1_I_ chain [Exaiptasia diaphana]	Nematostella_vectensis_NV2t024375002.1 NV2t024375002.1	Porites_asteroides_isotig06351 isotig06351 extracted_CDS GOMatch=A7S1U4 GOTerms=GO_0005201_GO_0005581 Gene=Type_V_XI_procollagen_alpha_1_chain_ Match_Acc=Q4AE66 gene=isogroup04619 length=925 numContigs=1	Stylophora_pistillata_Spis11483 Spis11483 SpisGene11483	Xenia_spec_Xe_008243_T1 Xe_008243_T1 Xe_008243																
N13.HOG0000610	OG0000020	n133												Exaiptasia_diaphana_XP_020915832.1 XP_020915832.1 collagen alpha-3_V_ chain [Exaiptasia diaphana]				Xenia_spec_Xe_007965_T1 Xe_007965_T1 Xe_007965																
N13.HOG0000611	OG0000020	n135											Acropora_digitifera_adi_v1.23219 adi_v1.23219	Exaiptasia_diaphana_XP_028514447.1 XP_028514447.1 collagen alpha-1_I_ chain [Exaiptasia diaphana]	Nematostella_vectensis_NV2t012027001.1 NV2t012027001.1	Porites_asteroides_isotig03376 isotig03376 extracted_CDS GOMatch=Q4S5M8 GOTerms=GO_0005201_GO_0005581 Gene=Collagen_alpha-2_I__chain__Fragments__ Match_Acc=P02467 gene=isogroup01644 length=1965 numContigs=1	Stylophora_pistillata_Spis1905 Spis1905 SpisGene1905	Xenia_spec_Xe_009290_T1 Xe_009290_T1 Xe_009290																
N13.HOG0000612	OG0000020	n146											Acropora_digitifera_adi_v1.23748 adi_v1.23748, Acropora_digitifera_adi_v1.04537 adi_v1.04537, Acropora_digitifera_adi_v1.23610 adi_v1.23610	Exaiptasia_diaphana_XP_020895789.2 XP_020895789.2 collagen alpha-2_I_ chain [Exaiptasia diaphana], Exaiptasia_diaphana_XP_020917657.1 XP_020917657.1 collagen alpha-1_II_ chain [Exaiptasia diaphana]	Nematostella_vectensis_NV2t011872001.1 NV2t011872001.1, Nematostella_vectensis_NV2t011872002.1 NV2t011872002.1, Nematostella_vectensis_NV2t012159001.1 NV2t012159001.1	Porites_asteroides_isotig03386 isotig03386 extracted_CDS GOMatch=B5U969 GOTerms=GO_0005201_GO_0005581 Gene=Collagen_type_I_alpha_2_ Match_Acc=B5U969 gene=isogroup01654 length=1935 numContigs=1	Stylophora_pistillata_Spis2741 Spis2741 SpisGene2741, Stylophora_pistillata_Spis2737 Spis2737 SpisGene2737, Stylophora_pistillata_Spis14939 Spis14939 SpisGene14939	Xenia_spec_Xe_009738_T1 Xe_009738_T1 Xe_009738, Xenia_spec_Xe_010176_T1 Xe_010176_T1 Xe_010176, Xenia_spec_Xe_009677_T1 Xe_009677_T1 Xe_009677																
N13.HOG0000613	OG0000020	n176											Acropora_digitifera_adi_v1.00434 adi_v1.00434, Acropora_digitifera_adi_v1.10005 adi_v1.10005	Exaiptasia_diaphana_XP_020917447.2 XP_020917447.2 collagen alpha chain [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028519665.1 XP_028519665.1 collagen alpha-1_I_ chain [Exaiptasia diaphana]	Nematostella_vectensis_NV2t010959004.1 NV2t010959004.1, Nematostella_vectensis_NV2t010959005.1 NV2t010959005.1, Nematostella_vectensis_NV2t012104001.1 NV2t012104001.1	Porites_asteroides_isotig03450 isotig03450 extracted_CDS GOMatch=A7S046 GOTerms=GO_0005201_GO_0005576_GO_0005581_GO_0010466_GO_0030414 Gene=Type_I_collagen_alpha_2_chain__Fragment__ Match_Acc=Q8UUJ3 gene=isogroup01718 length=1857 numContigs=1, Porites_asteroides_isotig09289 isotig09289 extracted_CDS GOMatch=A7RGC7 GOTerms=GO_0005201_GO_0005581 Gene=Fibrillar_collagen_ Match_Acc=A1XVT1 gene=isogroup07557 length=708 numContigs=1	Stylophora_pistillata_Spis2751 Spis2751 SpisGene2751	Xenia_spec_Xe_001362_T1 Xe_001362_T1 Xe_001362, Xenia_spec_Xe_009975_T1 Xe_009975_T1 Xe_009975, Xenia_spec_Xe_009974_T1 Xe_009974_T1 Xe_009974																
N13.HOG0000614	OG0000020	n191											Acropora_digitifera_adi_v1.09052 adi_v1.09052	Exaiptasia_diaphana_XP_020915823.1 XP_020915823.1 collagen alpha-1_I_ chain isoform X1 [Exaiptasia diaphana], Exaiptasia_diaphana_XP_028519061.1 XP_028519061.1 collagen alpha-1_I_ chain isoform X2 [Exaiptasia diaphana]	Nematostella_vectensis_NV2t024535002.1 NV2t024535002.1, Nematostella_vectensis_NV2t024535001.1 NV2t024535001.1	Porites_asteroides_isotig03430 isotig03430 extracted_CDS GOMatch=A7RV65 GOTerms=GO_0005201_GO_0005581 Gene=Collagen__type_XI__alpha_1__isoform_CRA_c_ Match_Acc=D3DT72 gene=isogroup01698 length=1880 numContigs=1	Stylophora_pistillata_Spis14195 Spis14195 SpisGene14195, Stylophora_pistillata_Spis3249 Spis3249 SpisGene3249	Xenia_spec_Xe_007912_T2 Xe_007912_T2 Xe_007912, Xenia_spec_Xe_007912_T1 Xe_007912_T1 Xe_007912																
N13.HOG0000615	OG0000020	n208											Acropora_digitifera_adi_v1.10004 adi_v1.10004, Acropora_digitifera_adi_v1.14128 adi_v1.14128, Acropora_digitifera_adi_v1.12521 adi_v1.12521, Acropora_digitifera_adi_v1.15357 adi_v1.15357			Porites_asteroides_isotig03714 isotig03714 extracted_CDS GOMatch=A7RG67 GOTerms=GO_0005201_GO_0005581 Gene=Col2a1b_protein_ Match_Acc=Q7ZTM4 gene=isogroup01982 length=1584 numContigs=1, Porites_asteroides_isotig20458 isotig20458 extracted_CDS GOMatch=A7S046 GOTerms=GO_0005201_GO_0005576_GO_0005581_GO_0010466_GO_0030414 Gene=Fibrillar_collagen__Fragment__ Match_Acc=Q283I7 gene=isogroup18726 length=390 numContigs=1	Stylophora_pistillata_Spis2745 Spis2745 SpisGene2745, Stylophora_pistillata_Spis2734 Spis2734 SpisGene2734																	
N13.HOG0000616	OG0000020	n222															Stylophora_pistillata_Spis279 Spis279 SpisGene279																	
N13.HOG0000617	OG0000021	n2											Acropora_digitifera_adi_v1.03548 adi_v1.03548																					
