HOG	OG	Gene Tree Parent Clade	Choanozoa_Choanoflagellatea_Monosiga_brevicollis	Choanozoa_Choanoflagellatea_Salpingoeca_rosetta	Chordata_Amphioxiformes_Branchiostoma_belcheri	Chordata_Amphioxiformes_Branchiostoma_floridae	Chordata_Amphioxiformes_Branchiostoma_lanceolatum	Chordata_Vertebrata_Bos_taurus	Chordata_Vertebrata_Coturnix_japonica	Chordata_Vertebrata_Danio_rerio	Chordata_Vertebrata_Homo_sapiens	Chordata_Vertebrata_Mus_musculus	Cnidaria_Anthozoa_Acropora_digitifera	Cnidaria_Anthozoa_Exaiptasia_diaphana	Cnidaria_Anthozoa_Nematostella_vectensis	Cnidaria_Anthozoa_Porites_asteroides	Cnidaria_Anthozoa_Stylophora_pistillata	Cnidaria_Anthozoa_Xenia_spec	Cnidaria_Cubozoa_Morbakka_virulenta	Cnidaria_Hydrozoa_Clytia_hemispherica	Cnidaria_Hydrozoa_Hydra_vulgaris	Cnidaria_Myxozoa_Thelohanellus_kitauei	Cnidaria_Scyphozoa_Aurelia_aurita	Cnidaria_Staurozoa_Calvadosia_cruxmelitensis	Ctenophora_Nuda_Beroe_ovata	Ctenophora_Tentaculata_Mnemiopsis_leidyi	Ctenophora_Tentaculata_Pleurobrachia_bachei	Insecta_Diptera_Drosophila_melanogaster	Nematoda_Chromadorea_Caenorhabditis_elegans	Placozoa_Trichoplacidae_Trichoplax_spec-H2	Placozoa_Trichoplacidae_Tricoplax_adhaerens	Platyhelminthes_Tricladida_Schmidtea_mediterranea	Porifera_Demospongiae_Amphimedon_queenslandica	Porifera_Demospongiae_Ephydatia_muelleri
N20.HOG0000243	OG0000051	n95																								Mnemiopsis_leidyi_ML279516a ML279516a								
N20.HOG0000244	OG0000051	n96																								Mnemiopsis_leidyi_ML15153a ML15153a								
N20.HOG0000245	OG0000051	n97																							Beroe_ovata_Bova1_4.0023.g89.t1 Bova1_4.0023.g89.t1	Mnemiopsis_leidyi_ML170514a ML170514a, Mnemiopsis_leidyi_ML358829a ML358829a								
N20.HOG0000246	OG0000051	n101																								Mnemiopsis_leidyi_ML023017a ML023017a								
N20.HOG0000247	OG0000052	n52																								Mnemiopsis_leidyi_ML204430a ML204430a								
N20.HOG0000248	OG0000052	n53																								Mnemiopsis_leidyi_ML204429a ML204429a								
N20.HOG0000249	OG0000052	n54																								Mnemiopsis_leidyi_ML020113a ML020113a, Mnemiopsis_leidyi_ML50011a ML50011a, Mnemiopsis_leidyi_ML282520a ML282520a								
N20.HOG0000250	OG0000053	n0																							Beroe_ovata_Bova1_4.0359.g4.t1 Bova1_4.0359.g4.t1	Mnemiopsis_leidyi_ML11053a ML11053a								
N20.HOG0000251	OG0000054	n1																							Beroe_ovata_Bova1_4.0046.g52.t1 Bova1_4.0046.g52.t1	Mnemiopsis_leidyi_ML095316a ML095316a								
N20.HOG0000252	OG0000058	n4																							Beroe_ovata_Bova1_4.0217.g1.t1 Bova1_4.0217.g1.t1, Beroe_ovata_Bova1_4.0047.g1.t1 Bova1_4.0047.g1.t1	Mnemiopsis_leidyi_ML15451a ML15451a								
N20.HOG0000253	OG0000058	n7																							Beroe_ovata_Bova1_4.0230.g20.t1 Bova1_4.0230.g20.t1	Mnemiopsis_leidyi_ML048618a ML048618a								
N20.HOG0000254	OG0000058	n8																							Beroe_ovata_Bova1_4.0047.g4.t1 Bova1_4.0047.g4.t1	Mnemiopsis_leidyi_ML048623a ML048623a								
N20.HOG0000255	OG0000061	n1																							Beroe_ovata_Bova1_4.0085.g17.t2 Bova1_4.0085.g17.t2, Beroe_ovata_Bova1_4.0085.g17.t1 Bova1_4.0085.g17.t1, Beroe_ovata_Bova1_4.0085.g17.t5 Bova1_4.0085.g17.t5, Beroe_ovata_Bova1_4.0085.g17.t3 Bova1_4.0085.g17.t3, Beroe_ovata_Bova1_4.0085.g17.t4 Bova1_4.0085.g17.t4	Mnemiopsis_leidyi_ML07526a ML07526a, Mnemiopsis_leidyi_ML07523a ML07523a								
N20.HOG0000256	OG0000061	n39																							Beroe_ovata_Bova1_4.0166.g1.t2 Bova1_4.0166.g1.t2, Beroe_ovata_Bova1_4.0166.g1.t1 Bova1_4.0166.g1.t1	Mnemiopsis_leidyi_ML072819a ML072819a								
N20.HOG0000257	OG0000062	n22																								Mnemiopsis_leidyi_ML085714a ML085714a								
N20.HOG0000258	OG0000063	n39																								Mnemiopsis_leidyi_ML073718a ML073718a								
N20.HOG0000259	OG0000065	n5																							Beroe_ovata_Bova1_4.0102.g7.t1 Bova1_4.0102.g7.t1, Beroe_ovata_Bova1_4.0102.g8.t1 Bova1_4.0102.g8.t1	Mnemiopsis_leidyi_ML14244a ML14244a								
N20.HOG0000260	OG0000070	n1																							Beroe_ovata_Bova1_4.0502.g2.t5 Bova1_4.0502.g2.t5	Mnemiopsis_leidyi_ML02361a ML02361a								
N20.HOG0000261	OG0000070	n32																							Beroe_ovata_Bova1_4.0072.g12.t1 Bova1_4.0072.g12.t1									
N20.HOG0000262	OG0000073	n0																							Beroe_ovata_Bova1_4.0225.g2.t1 Bova1_4.0225.g2.t1									
N20.HOG0000263	OG0000075	n34																							Beroe_ovata_Bova1_4.0018.g38.t1 Bova1_4.0018.g38.t1									
N20.HOG0000264	OG0000076	n0																							Beroe_ovata_Bova1_4.0005.g52.t1 Bova1_4.0005.g52.t1	Mnemiopsis_leidyi_ML078816a ML078816a								
N20.HOG0000265	OG0000078	n34																							Beroe_ovata_Bova1_4.0097.g25.t1 Bova1_4.0097.g25.t1									
N20.HOG0000266	OG0000078	n39																							Beroe_ovata_Bova1_4.0199.g16.t1 Bova1_4.0199.g16.t1, Beroe_ovata_Bova1_4.0018.g111.t1 Bova1_4.0018.g111.t1, Beroe_ovata_Bova1_4.0122.g38.t1 Bova1_4.0122.g38.t1									
N20.HOG0000267	OG0000078	n42																							Beroe_ovata_Bova1_4.0116.g23.t1 Bova1_4.0116.g23.t1, Beroe_ovata_Bova1_4.0169.g19.t1 Bova1_4.0169.g19.t1, Beroe_ovata_Bova1_4.0249.g10.t1 Bova1_4.0249.g10.t1, Beroe_ovata_Bova1_4.0010.g20.t2 Bova1_4.0010.g20.t2	Mnemiopsis_leidyi_ML09791a ML09791a								
N20.HOG0000268	OG0000081	n8																							Beroe_ovata_Bova1_4.0012.g48.t3 Bova1_4.0012.g48.t3, Beroe_ovata_Bova1_4.0012.g48.t2 Bova1_4.0012.g48.t2, Beroe_ovata_Bova1_4.0012.g48.t1 Bova1_4.0012.g48.t1	Mnemiopsis_leidyi_ML082317a ML082317a								
N20.HOG0000269	OG0000081	n32																								Mnemiopsis_leidyi_ML056914a ML056914a								
N20.HOG0000270	OG0000087	n1																							Beroe_ovata_Bova1_4.0008.g42.t2 Bova1_4.0008.g42.t2, Beroe_ovata_Bova1_4.0008.g42.t1 Bova1_4.0008.g42.t1, Beroe_ovata_Bova1_4.0008.g42.t3 Bova1_4.0008.g42.t3	Mnemiopsis_leidyi_ML004920a ML004920a								
N20.HOG0000271	OG0000087	n40																							Beroe_ovata_Bova1_4.0068.g34.t1 Bova1_4.0068.g34.t1, Beroe_ovata_Bova1_4.0068.g34.t2 Bova1_4.0068.g34.t2	Mnemiopsis_leidyi_ML06334a ML06334a								
N20.HOG0000272	OG0000091	n9																								Mnemiopsis_leidyi_ML056964a ML056964a, Mnemiopsis_leidyi_ML463533a ML463533a								
N20.HOG0000273	OG0000091	n12																								Mnemiopsis_leidyi_ML45836a ML45836a, Mnemiopsis_leidyi_ML10903a ML10903a								
N20.HOG0000274	OG0000091	n20																							Beroe_ovata_Bova1_4.0137.g16.t1 Bova1_4.0137.g16.t1, Beroe_ovata_Bova1_4.0084.g19.t1 Bova1_4.0084.g19.t1, Beroe_ovata_Bova1_4.0084.g20.t1 Bova1_4.0084.g20.t1									
N20.HOG0000275	OG0000091	n27																							Beroe_ovata_Bova1_4.0253.g25.t1 Bova1_4.0253.g25.t1, Beroe_ovata_Bova1_4.0253.g22.t1 Bova1_4.0253.g22.t1, Beroe_ovata_Bova1_4.0034.g47.t1 Bova1_4.0034.g47.t1	Mnemiopsis_leidyi_ML018046a ML018046a, Mnemiopsis_leidyi_ML14656a ML14656a, Mnemiopsis_leidyi_ML033224a ML033224a, Mnemiopsis_leidyi_ML073027a ML073027a, Mnemiopsis_leidyi_ML073026a ML073026a, Mnemiopsis_leidyi_ML169012a ML169012a, Mnemiopsis_leidyi_ML169011a ML169011a, Mnemiopsis_leidyi_ML12033a ML12033a								
N20.HOG0000276	OG0000091	n37																							Beroe_ovata_Bova1_4.0017.g98.t1 Bova1_4.0017.g98.t1	Mnemiopsis_leidyi_ML26355a ML26355a, Mnemiopsis_leidyi_ML25401a ML25401a, Mnemiopsis_leidyi_ML26356a ML26356a, Mnemiopsis_leidyi_ML14593a ML14593a								
N20.HOG0000277	OG0000091	n42																							Beroe_ovata_Bova1_4.0145.g24.t1 Bova1_4.0145.g24.t1, Beroe_ovata_Bova1_4.0154.g19.t1 Bova1_4.0154.g19.t1, Beroe_ovata_Bova1_4.1074.g1.t1 Bova1_4.1074.g1.t1	Mnemiopsis_leidyi_ML26855a ML26855a								
N20.HOG0000278	OG0000091	n45																							Beroe_ovata_Bova1_4.0136.g9.t1 Bova1_4.0136.g9.t1	Mnemiopsis_leidyi_ML06581a ML06581a, Mnemiopsis_leidyi_ML20897a ML20897a, Mnemiopsis_leidyi_ML20898a ML20898a, Mnemiopsis_leidyi_ML106623a ML106623a, Mnemiopsis_leidyi_ML106624a ML106624a, Mnemiopsis_leidyi_ML106622a ML106622a								
N20.HOG0000279	OG0000093	n7																								Mnemiopsis_leidyi_ML093044a ML093044a								
N20.HOG0000280	OG0000093	n38																							Beroe_ovata_Bova1_4.0024.g37.t1 Bova1_4.0024.g37.t1, Beroe_ovata_Bova1_4.0024.g36.t1 Bova1_4.0024.g36.t1, Beroe_ovata_Bova1_4.0126.g23.t1 Bova1_4.0126.g23.t1, Beroe_ovata_Bova1_4.0024.g35.t1 Bova1_4.0024.g35.t1									
N20.HOG0000281	OG0000094	n0																							Beroe_ovata_Bova1_4.0260.g6.t1 Bova1_4.0260.g6.t1	Mnemiopsis_leidyi_ML09081a ML09081a								
N20.HOG0000282	OG0000103	n0																							Beroe_ovata_Bova1_4.0001.g4.t1 Bova1_4.0001.g4.t1, Beroe_ovata_Bova1_4.0001.g5.t1 Bova1_4.0001.g5.t1	Mnemiopsis_leidyi_ML14703a ML14703a								
N20.HOG0000283	OG0000104	n0																								Mnemiopsis_leidyi_ML04798a ML04798a								
N20.HOG0000284	OG0000106	n25																							Beroe_ovata_Bova1_4.0273.g10.t1 Bova1_4.0273.g10.t1, Beroe_ovata_Bova1_4.0273.g11.t1 Bova1_4.0273.g11.t1	Mnemiopsis_leidyi_ML10439a ML10439a, Mnemiopsis_leidyi_ML104310a ML104310a								
N20.HOG0000285	OG0000106	n36																							Beroe_ovata_Bova1_4.0269.g12.t1 Bova1_4.0269.g12.t1, Beroe_ovata_Bova1_4.0033.g43.t1 Bova1_4.0033.g43.t1									
N20.HOG0000286	OG0000106	n38																							Beroe_ovata_Bova1_4.0180.g26.t1 Bova1_4.0180.g26.t1, Beroe_ovata_Bova1_4.0112.g46.t1 Bova1_4.0112.g46.t1									
N20.HOG0000287	OG0000107	n0																							Beroe_ovata_Bova1_4.0361.g7.t1 Bova1_4.0361.g7.t1									
N20.HOG0000288	OG0000113	n17																							Beroe_ovata_Bova1_4.0104.g16.t1 Bova1_4.0104.g16.t1, Beroe_ovata_Bova1_4.0104.g16.t2 Bova1_4.0104.g16.t2	Mnemiopsis_leidyi_ML086612a ML086612a								
N20.HOG0000289	OG0000114	n12																							Beroe_ovata_Bova1_4.0155.g12.t1 Bova1_4.0155.g12.t1, Beroe_ovata_Bova1_4.0155.g12.t2 Bova1_4.0155.g12.t2	Mnemiopsis_leidyi_ML082712a ML082712a								
N20.HOG0000290	OG0000119	n11																							Beroe_ovata_Bova1_4.0022.g107.t1 Bova1_4.0022.g107.t1	Mnemiopsis_leidyi_ML18521a ML18521a								
N20.HOG0000291	OG0000119	n14																							Beroe_ovata_Bova1_4.0022.g109.t1 Bova1_4.0022.g109.t1	Mnemiopsis_leidyi_ML11002a ML11002a								
N20.HOG0000292	OG0000133	n0																							Beroe_ovata_Bova1_4.0231.g5.t2 Bova1_4.0231.g5.t2, Beroe_ovata_Bova1_4.0231.g5.t1 Bova1_4.0231.g5.t1	Mnemiopsis_leidyi_ML018015a ML018015a								
N20.HOG0000293	OG0000134	n32																							Beroe_ovata_Bova1_4.0165.g23.t1 Bova1_4.0165.g23.t1, Beroe_ovata_Bova1_4.0165.g23.t2 Bova1_4.0165.g23.t2, Beroe_ovata_Bova1_4.0165.g23.t3 Bova1_4.0165.g23.t3	Mnemiopsis_leidyi_ML126214a ML126214a								
N20.HOG0000294	OG0000137	n3																								Mnemiopsis_leidyi_ML078926a ML078926a								
N20.HOG0000295	OG0000138	n9																							Beroe_ovata_Bova1_4.0135.g3.t2 Bova1_4.0135.g3.t2, Beroe_ovata_Bova1_4.0135.g3.t1 Bova1_4.0135.g3.t1, Beroe_ovata_Bova1_4.0135.g3.t4 Bova1_4.0135.g3.t4, Beroe_ovata_Bova1_4.0135.g3.t5 Bova1_4.0135.g3.t5, Beroe_ovata_Bova1_4.0135.g3.t6 Bova1_4.0135.g3.t6									
N20.HOG0000296	OG0000141	n0																							Beroe_ovata_Bova1_4.0129.g39.t1 Bova1_4.0129.g39.t1									
N20.HOG0000297	OG0000146	n10																							Beroe_ovata_Bova1_4.0152.g23.t1 Bova1_4.0152.g23.t1, Beroe_ovata_Bova1_4.0152.g24.t1 Bova1_4.0152.g24.t1									
N20.HOG0000298	OG0000148	n0																							Beroe_ovata_Bova1_4.0104.g11.t1 Bova1_4.0104.g11.t1	Mnemiopsis_leidyi_ML048212a ML048212a								
N20.HOG0000299	OG0000152	n27																							Beroe_ovata_Bova1_4.0464.g3.t1 Bova1_4.0464.g3.t1	Mnemiopsis_leidyi_ML12828a ML12828a								
N20.HOG0000300	OG0000152	n30																								Mnemiopsis_leidyi_ML12827a ML12827a								
N20.HOG0000301	OG0000155	n3																							Beroe_ovata_Bova1_4.0404.g3.t5 Bova1_4.0404.g3.t5, Beroe_ovata_Bova1_4.0404.g3.t1 Bova1_4.0404.g3.t1, Beroe_ovata_Bova1_4.0404.g3.t4 Bova1_4.0404.g3.t4, Beroe_ovata_Bova1_4.0404.g3.t3 Bova1_4.0404.g3.t3, Beroe_ovata_Bova1_4.0404.g3.t2 Bova1_4.0404.g3.t2	Mnemiopsis_leidyi_ML03547a ML03547a								
N20.HOG0000302	OG0000155	n9																								Mnemiopsis_leidyi_ML068119a ML068119a								
N20.HOG0000303	OG0000156	n0																							Beroe_ovata_Bova1_4.0124.g23.t1 Bova1_4.0124.g23.t1	Mnemiopsis_leidyi_ML000712a ML000712a								
N20.HOG0000304	OG0000157	n0																								Mnemiopsis_leidyi_ML01552a ML01552a								
N20.HOG0000305	OG0000159	n2																							Beroe_ovata_Bova1_4.0003.g170.t1 Bova1_4.0003.g170.t1	Mnemiopsis_leidyi_ML074238a ML074238a								
N20.HOG0000306	OG0000165	n0																							Beroe_ovata_Bova1_4.0080.g32.t1 Bova1_4.0080.g32.t1, Beroe_ovata_Bova1_4.0080.g31.t1 Bova1_4.0080.g31.t1	Mnemiopsis_leidyi_ML40868a ML40868a								
N20.HOG0000307	OG0000167	n1																								Mnemiopsis_leidyi_ML068314a ML068314a								
N20.HOG0000308	OG0000171	n0																							Beroe_ovata_Bova1_4.0014.g57.t1 Bova1_4.0014.g57.t1	Mnemiopsis_leidyi_ML104332a ML104332a								
N20.HOG0000309	OG0000176	n0																							Beroe_ovata_Bova1_4.0138.g15.t2 Bova1_4.0138.g15.t2, Beroe_ovata_Bova1_4.0138.g15.t1 Bova1_4.0138.g15.t1	Mnemiopsis_leidyi_ML50511a ML50511a								
N20.HOG0000310	OG0000177	n18																							Beroe_ovata_Bova1_4.0025.g79.t1 Bova1_4.0025.g79.t1	Mnemiopsis_leidyi_ML020010a ML020010a, Mnemiopsis_leidyi_ML07729a ML07729a								
N20.HOG0000311	OG0000179	n1																								Mnemiopsis_leidyi_ML056965a ML056965a								
N20.HOG0000312	OG0000179	n8																							Beroe_ovata_Bova1_4.0067.g31.t1 Bova1_4.0067.g31.t1	Mnemiopsis_leidyi_ML15096a ML15096a								
N20.HOG0000313	OG0000181	n0																							Beroe_ovata_Bova1_4.0127.g30.t1 Bova1_4.0127.g30.t1									
N20.HOG0000314	OG0000182	n18																							Beroe_ovata_Bova1_4.0038.g27.t1 Bova1_4.0038.g27.t1	Mnemiopsis_leidyi_ML07572a ML07572a								
N20.HOG0000315	OG0000187	n0																							Beroe_ovata_Bova1_4.0039.g18.t1 Bova1_4.0039.g18.t1									
N20.HOG0000316	OG0000191	n8																								Mnemiopsis_leidyi_ML072813a ML072813a								
N20.HOG0000317	OG0000191	n9																								Mnemiopsis_leidyi_ML079812a ML079812a								
N20.HOG0000318	OG0000191	n11																								Mnemiopsis_leidyi_ML216351a ML216351a								
N20.HOG0000319	OG0000191	n14																								Mnemiopsis_leidyi_ML49551a ML49551a, Mnemiopsis_leidyi_ML090224a ML090224a								
N20.HOG0000320	OG0000191	n17																								Mnemiopsis_leidyi_ML00173a ML00173a								
N20.HOG0000321	OG0000191	n20																								Mnemiopsis_leidyi_ML023012a ML023012a, Mnemiopsis_leidyi_ML023013a ML023013a								
N20.HOG0000322	OG0000191	n23																								Mnemiopsis_leidyi_ML149636a ML149636a								
N20.HOG0000323	OG0000191	n25																								Mnemiopsis_leidyi_ML07244a ML07244a								
N20.HOG0000324	OG0000192	n0																							Beroe_ovata_Bova1_4.0025.g92.t1 Bova1_4.0025.g92.t1, Beroe_ovata_Bova1_4.0025.g94.t1 Bova1_4.0025.g94.t1									
N20.HOG0000325	OG0000193	n0																							Beroe_ovata_Bova1_4.0008.g11.t1 Bova1_4.0008.g11.t1, Beroe_ovata_Bova1_4.0008.g9.t1 Bova1_4.0008.g9.t1	Mnemiopsis_leidyi_ML03269a ML03269a								
N20.HOG0000326	OG0000194	n0																							Beroe_ovata_Bova1_4.0138.g26.t1 Bova1_4.0138.g26.t1	Mnemiopsis_leidyi_ML16565a ML16565a								
N20.HOG0000327	OG0000195	n0																							Beroe_ovata_Bova1_4.0190.g12.t1 Bova1_4.0190.g12.t1	Mnemiopsis_leidyi_ML173714a ML173714a								
N20.HOG0000328	OG0000199	n0																							Beroe_ovata_Bova1_4.0026.g82.t1 Bova1_4.0026.g82.t1	Mnemiopsis_leidyi_ML46359a ML46359a								
N20.HOG0000329	OG0000200	n0																							Beroe_ovata_Bova1_4.0002.g138.t1 Bova1_4.0002.g138.t1									
N20.HOG0000330	OG0000202	n8																							Beroe_ovata_Bova1_4.0420.g8.t2 Bova1_4.0420.g8.t2, Beroe_ovata_Bova1_4.0420.g8.t1 Bova1_4.0420.g8.t1	Mnemiopsis_leidyi_ML161335a ML161335a								
N20.HOG0000331	OG0000204	n0																							Beroe_ovata_Bova1_4.0059.g16.t1 Bova1_4.0059.g16.t1, Beroe_ovata_Bova1_4.0059.g17.t1 Bova1_4.0059.g17.t1	Mnemiopsis_leidyi_ML14272a ML14272a								
N20.HOG0000332	OG0000210	n0																							Beroe_ovata_Bova1_4.0208.g6.t1 Bova1_4.0208.g6.t1, Beroe_ovata_Bova1_4.0208.g6.t2 Bova1_4.0208.g6.t2									
N20.HOG0000333	OG0000211	n0																							Beroe_ovata_Bova1_4.0037.g29.t1 Bova1_4.0037.g29.t1									
N20.HOG0000334	OG0000212	n0																							Beroe_ovata_Bova1_4.0035.g39.t1 Bova1_4.0035.g39.t1, Beroe_ovata_Bova1_4.0035.g40.t1 Bova1_4.0035.g40.t1	Mnemiopsis_leidyi_ML097529a ML097529a								
N20.HOG0000335	OG0000213	n13																							Beroe_ovata_Bova1_4.0353.g5.t2 Bova1_4.0353.g5.t2, Beroe_ovata_Bova1_4.0353.g5.t1 Bova1_4.0353.g5.t1, Beroe_ovata_Bova1_4.0353.g5.t6 Bova1_4.0353.g5.t6, Beroe_ovata_Bova1_4.0353.g5.t5 Bova1_4.0353.g5.t5, Beroe_ovata_Bova1_4.0353.g5.t3 Bova1_4.0353.g5.t3, Beroe_ovata_Bova1_4.0353.g5.t4 Bova1_4.0353.g5.t4	Mnemiopsis_leidyi_ML128617a ML128617a								
N20.HOG0000336	OG0000214	n0																							Beroe_ovata_Bova1_4.0015.g97.t1 Bova1_4.0015.g97.t1	Mnemiopsis_leidyi_ML43434a ML43434a								
N20.HOG0000337	OG0000218	n1																							Beroe_ovata_Bova1_4.0047.g25.t1 Bova1_4.0047.g25.t1	Mnemiopsis_leidyi_ML038815a ML038815a								
N20.HOG0000338	OG0000218	n5																							Beroe_ovata_Bova1_4.0035.g70.t1 Bova1_4.0035.g70.t1	Mnemiopsis_leidyi_ML13609a ML13609a, Mnemiopsis_leidyi_ML00838a ML00838a, Mnemiopsis_leidyi_ML00836a ML00836a, Mnemiopsis_leidyi_ML22132a ML22132a								
N20.HOG0000339	OG0000218	n10																							Beroe_ovata_Bova1_4.0010.g20.t1 Bova1_4.0010.g20.t1, Beroe_ovata_Bova1_4.0010.g20.t3 Bova1_4.0010.g20.t3, Beroe_ovata_Bova1_4.0189.g1.t1 Bova1_4.0189.g1.t1, Beroe_ovata_Bova1_4.0189.g4.t1 Bova1_4.0189.g4.t1	Mnemiopsis_leidyi_ML24844a ML24844a								
N20.HOG0000340	OG0000218	n16																							Beroe_ovata_Bova1_4.0089.g9.t1 Bova1_4.0089.g9.t1, Beroe_ovata_Bova1_4.0157.g3.t1 Bova1_4.0157.g3.t1, Beroe_ovata_Bova1_4.0161.g13.t1 Bova1_4.0161.g13.t1	Mnemiopsis_leidyi_ML12881a ML12881a, Mnemiopsis_leidyi_ML182514a ML182514a								
N20.HOG0000341	OG0000219	n0																							Beroe_ovata_Bova1_4.0029.g52.t1 Bova1_4.0029.g52.t1									
N20.HOG0000342	OG0000220	n0																							Beroe_ovata_Bova1_4.0196.g21.t1 Bova1_4.0196.g21.t1	Mnemiopsis_leidyi_ML01633a ML01633a								
N20.HOG0000343	OG0000229	n0																								Mnemiopsis_leidyi_ML019415a ML019415a								
N20.HOG0000344	OG0000237	n0																							Beroe_ovata_Bova1_4.0123.g22.t1 Bova1_4.0123.g22.t1	Mnemiopsis_leidyi_ML008016a ML008016a								
N20.HOG0000345	OG0000238	n0																							Beroe_ovata_Bova1_4.0169.g6.t1 Bova1_4.0169.g6.t1	Mnemiopsis_leidyi_ML35389a ML35389a								
N20.HOG0000346	OG0000240	n1																							Beroe_ovata_Bova1_4.0090.g1.t1 Bova1_4.0090.g1.t1, Beroe_ovata_Bova1_4.0011.g80.t1 Bova1_4.0011.g80.t1									
N20.HOG0000347	OG0000240	n10																							Beroe_ovata_Bova1_4.0275.g12.t1 Bova1_4.0275.g12.t1									
N20.HOG0000348	OG0000246	n0																							Beroe_ovata_Bova1_4.0061.g40.t1 Bova1_4.0061.g40.t1									
N20.HOG0000349	OG0000251	n1																							Beroe_ovata_Bova1_4.0877.g1.t1 Bova1_4.0877.g1.t1	Mnemiopsis_leidyi_ML004943a ML004943a								
N20.HOG0000350	OG0000251	n7																							Beroe_ovata_Bova1_4.0546.g5.t1 Bova1_4.0546.g5.t1	Mnemiopsis_leidyi_ML08963a ML08963a, Mnemiopsis_leidyi_ML083711a ML083711a								
N20.HOG0000351	OG0000251	n11																							Beroe_ovata_Bova1_4.1310.g1.t1 Bova1_4.1310.g1.t1, Beroe_ovata_Bova1_4.0091.g20.t1 Bova1_4.0091.g20.t1									
N20.HOG0000352	OG0000251	n13																							Beroe_ovata_Bova1_4.0011.g78.t1 Bova1_4.0011.g78.t1, Beroe_ovata_Bova1_4.0211.g5.t1 Bova1_4.0211.g5.t1	Mnemiopsis_leidyi_ML03299a ML03299a, Mnemiopsis_leidyi_ML03509a ML03509a								
N20.HOG0000353	OG0000251	n16																							Beroe_ovata_Bova1_4.0295.g21.t2 Bova1_4.0295.g21.t2, Beroe_ovata_Bova1_4.0295.g21.t1 Bova1_4.0295.g21.t1	Mnemiopsis_leidyi_ML02446a ML02446a, Mnemiopsis_leidyi_ML258242a ML258242a								
N20.HOG0000354	OG0000253	n0																								Mnemiopsis_leidyi_ML015627a ML015627a								
N20.HOG0000355	OG0000263	n9																							Beroe_ovata_Bova1_4.2512.g1.t1 Bova1_4.2512.g1.t1									
N20.HOG0000356	OG0000263	n17																							Beroe_ovata_Bova1_4.0078.g22.t1 Bova1_4.0078.g22.t1									
N20.HOG0000357	OG0000276	n0																							Beroe_ovata_Bova1_4.0017.g35.t1 Bova1_4.0017.g35.t1									
N20.HOG0000358	OG0000277	n0																							Beroe_ovata_Bova1_4.0113.g12.t3 Bova1_4.0113.g12.t3, Beroe_ovata_Bova1_4.0113.g12.t1 Bova1_4.0113.g12.t1, Beroe_ovata_Bova1_4.0113.g12.t2 Bova1_4.0113.g12.t2	Mnemiopsis_leidyi_ML01781a ML01781a								
N20.HOG0000359	OG0000285	n1																								Mnemiopsis_leidyi_ML10116a ML10116a								
N20.HOG0000360	OG0000331	n0																								Mnemiopsis_leidyi_ML017312a ML017312a								
N20.HOG0000361	OG0000342	n0																							Beroe_ovata_Bova1_4.0362.g5.t1 Bova1_4.0362.g5.t1									
N20.HOG0000362	OG0000359	n1																							Beroe_ovata_Bova1_4.0591.g1.t1 Bova1_4.0591.g1.t1	Mnemiopsis_leidyi_ML087115a ML087115a								
N20.HOG0000363	OG0000359	n5																							Beroe_ovata_Bova1_4.0317.g1.t1 Bova1_4.0317.g1.t1, Beroe_ovata_Bova1_4.0317.g1.t2 Bova1_4.0317.g1.t2									
N20.HOG0000364	OG0000359	n9																								Mnemiopsis_leidyi_ML02824a ML02824a								
N20.HOG0000365	OG0000359	n10																							Beroe_ovata_Bova1_4.0064.g18.t1 Bova1_4.0064.g18.t1, Beroe_ovata_Bova1_4.0017.g44.t1 Bova1_4.0017.g44.t1	Mnemiopsis_leidyi_ML01166a ML01166a								
N20.HOG0000366	OG0000378	n2																								Mnemiopsis_leidyi_ML002629a ML002629a								
N20.HOG0000367	OG0000378	n9																								Mnemiopsis_leidyi_ML15721a ML15721a								
N20.HOG0000368	OG0000393	n0																							Beroe_ovata_Bova1_4.0167.g5.t1 Bova1_4.0167.g5.t1, Beroe_ovata_Bova1_4.0167.g4.t1 Bova1_4.0167.g4.t1	Mnemiopsis_leidyi_ML06302a ML06302a								
N20.HOG0000369	OG0000394	n0																								Mnemiopsis_leidyi_ML10224a ML10224a								
N20.HOG0000370	OG0000400	n4																								Mnemiopsis_leidyi_ML049017a ML049017a								
N20.HOG0000371	OG0000400	n5																							Beroe_ovata_Bova1_4.0004.g104.t1 Bova1_4.0004.g104.t1, Beroe_ovata_Bova1_4.0004.g103.t1 Bova1_4.0004.g103.t1	Mnemiopsis_leidyi_ML01345a ML01345a								
N20.HOG0000372	OG0000403	n0																								Mnemiopsis_leidyi_ML234539a ML234539a								
N20.HOG0000373	OG0000428	n0																							Beroe_ovata_Bova1_4.0973.g1.t1 Bova1_4.0973.g1.t1, Beroe_ovata_Bova1_4.0181.g7.t2 Bova1_4.0181.g7.t2, Beroe_ovata_Bova1_4.0181.g7.t1 Bova1_4.0181.g7.t1	Mnemiopsis_leidyi_ML056927a ML056927a								
N20.HOG0000374	OG0000436	n0																							Beroe_ovata_Bova1_4.0153.g3.t3 Bova1_4.0153.g3.t3, Beroe_ovata_Bova1_4.0153.g3.t1 Bova1_4.0153.g3.t1									
N20.HOG0000375	OG0000454	n0																								Mnemiopsis_leidyi_ML04819a ML04819a								
